"position","displayName","nflId_def","route","tackling_opportunities","eps_tackling","eps_per_tackling_opportunity","perc_reduce_yac","FF","Tackles"
"FS","DeAndre Houston-Carson",2555381,"OUT",1,0.0374584590624467,0.0374584590624467,1,0,1
"CB","Deante Burton",2559109,"HITCH",1,0.780236603030967,0.780236603030967,1,0,1
"MLB","Deion Jones",2555162,"ANGLE",4,-0.523866986626716,-0.130966746656679,0.75,0,3
"MLB","Deion Jones",2555162,"CROSS",1,0.0918470534619165,0.0918470534619165,1,0,1
"MLB","Deion Jones",2555162,"FLAT",1,-0.564547016503002,-0.564547016503002,0,0,0
"MLB","Deion Jones",2555162,"HITCH",1,0.192887380094931,0.192887380094931,1,0,1
"MLB","Deion Jones",2555162,"OUT",1,3.97511300201255,3.97511300201255,1,1,1
"MLB","Deion Jones",2555162,"SLANT",1,0.0245783464435741,0.0245783464435741,1,0,1
"ILB","Demario Davis",2533008,"ANGLE",4,-0.302306384981745,-0.0755765962454363,0.5,0,2.5
"ILB","Demario Davis",2533008,"CROSS",1,0.315238705743604,0.315238705743604,1,0,1
"ILB","Demario Davis",2533008,"FLAT",6,-1.5211503140572,-0.253525052342867,0.333333333333333,0,3
"ILB","Demario Davis",2533008,"HITCH",6,-0.9469134401051,-0.157818906684183,0.333333333333333,0,2.5
"ILB","Demario Davis",2533008,"OUT",6,0.543973513614555,0.0906622522690925,0.666666666666667,0,5
"ILB","Demario Davis",2533008,"SCREEN",4,0.558619509088633,0.139654877272158,0.5,0,0.5
"ILB","Demario Davis",2533008,"SLANT",2,0.0432113171280711,0.0216056585640355,0.5,0,1
"ILB","Denzel Perryman",2552310,"ANGLE",1,0.0373427366526006,0.0373427366526006,1,0,1
"ILB","Denzel Perryman",2552310,"CROSS",1,-0.625905263370261,-0.625905263370261,0,0,0
"ILB","Denzel Perryman",2552310,"HITCH",4,1.01939505439149,0.254848763597872,1,0,3.5
"CB","Denzel Ward",2560916,"CROSS",2,-0.178007039182007,-0.0890035195910035,0.5,0,1
"CB","Denzel Ward",2560916,"FLAT",1,0.265567430370755,0.265567430370755,1,0,1
"CB","Denzel Ward",2560916,"HITCH",6,-1.93952852654589,-0.323254754424315,0,0,4
"CB","Denzel Ward",2560916,"IN",1,0.100793550579811,0.100793550579811,1,0,1
"CB","Denzel Ward",2560916,"OUT",4,0.637709631207646,0.159427407801912,1,0,2
"CB","Denzel Ward",2560916,"SCREEN",2,0.571496489466851,0.285748244733425,1,0,2
"CB","Denzel Ward",2560916,"SLANT",3,-0.123035803439744,-0.0410119344799148,0.666666666666667,0,3
"SS","Deon Bush",2555155,"OUT",1,0.146978935784398,0.146978935784398,1,1,1
"SS","Deon Bush",2555155,"SLANT",2,0.122282297261971,0.0611411486309855,0.5,0,2
"ILB","Deone Bucannon",2543769,"ANGLE",1,-2.38527977045606,-2.38527977045606,0,0,0
"ILB","Deone Bucannon",2543769,"CROSS",2,-0.812116875472076,-0.406058437736038,0,1,2
"ILB","Deone Bucannon",2543769,"OUT",1,0.124524993424003,0.124524993424003,1,0,0
"ILB","Deone Bucannon",2543769,"SCREEN",1,-0.270987106880863,-0.270987106880863,0,0,1
"ILB","Deone Bucannon",2543769,"SLANT",1,1.44495602585495,1.44495602585495,1,0,0
"ILB","Derrick Johnson",2506353,"ANGLE",1,0.296703313457682,0.296703313457682,1,0,0.5
"ILB","Derrick Johnson",2506353,"CROSS",1,0.108181798754451,0.108181798754451,1,0,1
"ILB","Derrick Johnson",2506353,"HITCH",1,0.00383218818742724,0.00383218818742724,1,0,1
"CB","Derrick Jones",2558819,"FLAT",1,0.0849942242433499,0.0849942242433499,1,0,1
"CB","Derrick Jones",2558819,"HITCH",1,0.479420611233394,0.479420611233394,1,0,1
"CB","Derrick Jones",2558819,"OUT",1,0.03297356416963,0.03297356416963,1,0,1
"SS","Derrick Kindred",2555540,"FLAT",3,-0.102620284360709,-0.0342067614535696,0.333333333333333,0,1
"SS","Derrick Kindred",2555540,"GO",2,0.405348120267727,0.202674060133863,1,0,2
"SS","Derrick Kindred",2555540,"HITCH",1,-0.297881188299579,-0.297881188299579,0,0,0
"SS","Derrick Kindred",2555540,"SLANT",1,0.365243947858065,0.365243947858065,1,0,1
"OLB","Derrick Morgan",496828,"FLAT",1,-0.159232785253763,-0.159232785253763,0,0,1
"SS","Derwin James",2560760,"ANGLE",5,-0.812195731117957,-0.162439146223591,0.6,0,3.5
"SS","Derwin James",2560760,"FLAT",9,-1.45902217451782,-0.162113574946425,0.444444444444444,0,6
"SS","Derwin James",2560760,"GO",1,0.035233889678554,0.035233889678554,1,0,1
"SS","Derwin James",2560760,"HITCH",2,-0.0391694932684257,-0.0195847466342128,0.5,0,2
"SS","Derwin James",2560760,"IN",1,-0.301175522129734,-0.301175522129734,0,0,0.5
"SS","Derwin James",2560760,"POST",1,0.227445092616996,0.227445092616996,1,0,1
"SS","Derwin James",2560760,"SCREEN",9,1.75366491390731,0.194851657100812,0.666666666666667,0,4
"CB","DeShawn Shead",2535609,"CROSS",1,0.229903942522477,0.229903942522477,1,0,0
"CB","DeShawn Shead",2535609,"HITCH",1,0.0360908967540241,0.0360908967540241,1,0,0
"CB","DeShawn Shead",2535609,"IN",1,0.189545649554116,0.189545649554116,1,0,0
"SS","Deshazor Everett",2553710,"CROSS",1,-0.0312013844041938,-0.0312013844041938,0,0,0
"SS","Deshazor Everett",2553710,"FLAT",1,0.564112276450077,0.564112276450077,1,0,1
"CB","Desmond King",2557927,"ANGLE",2,0.43127664727786,0.21563832363893,1,0,1.5
"CB","Desmond King",2557927,"CROSS",4,0.352677067767794,0.0881692669419484,0.5,0,3
"CB","Desmond King",2557927,"FLAT",7,-0.06621597751603,-0.00945942535943286,0.714285714285714,0,3
"CB","Desmond King",2557927,"HITCH",5,-0.410396462050246,-0.0820792924100491,0.4,0,4
"CB","Desmond King",2557927,"IN",1,-0.185525980840617,-0.185525980840617,0,0,1
"CB","Desmond King",2557927,"OUT",5,-0.944128494456876,-0.188825698891375,0.2,0,4.5
"CB","Desmond King",2557927,"SCREEN",9,-2.12361403267004,-0.235957114741116,0.555555555555556,0,3
"CB","Desmond King",2557927,"SLANT",1,0.0163635224595614,0.0163635224595614,1,0,1
"CB","Desmond Trufant",2539334,"FLAT",4,-1.86555919170243,-0.466389797925608,0.25,0,2.5
"CB","Desmond Trufant",2539334,"HITCH",5,-0.0802115197997268,-0.0160423039599454,0.2,0,3.5
"CB","Desmond Trufant",2539334,"OUT",4,-0.655954821609819,-0.163988705402455,0.75,0,3
"CB","DeVante Bausby",2553790,"HITCH",2,-0.365726313320689,-0.182863156660344,0.5,0,2
"OLB","Devante Bond",2555307,"CROSS",1,-0.261809426184962,-0.261809426184962,0,0,1
"FS","Devin McCourty",494287,"ANGLE",1,0.115345984365381,0.115345984365381,1,0,1
"FS","Devin McCourty",494287,"CORNER",1,4.04653086993889e-06,4.04653086993889e-06,1,0,1
"FS","Devin McCourty",494287,"CROSS",1,0.0112653156679426,0.0112653156679426,1,0,1
"FS","Devin McCourty",494287,"FLAT",7,3.08316767193089,0.440452524561555,0.285714285714286,1,4.5
"FS","Devin McCourty",494287,"HITCH",2,0.0202235205242529,0.0101117602621264,0.5,0,1
"FS","Devin McCourty",494287,"IN",2,0.134847591732126,0.0674237958660629,1,0,2
"FS","Devin McCourty",494287,"OUT",3,0.0820906767446576,0.0273635589148859,1,0,2.5
"OLB","Devon Kennard",2543869,"CROSS",2,0.330956969880838,0.165478484940419,1,0,0.5
"OLB","Devon Kennard",2543869,"FLAT",2,1.03948005390307,0.519740026951534,1,0,0.5
"OLB","Devon Kennard",2543869,"SCREEN",1,-0.513535978247745,-0.513535978247745,0,0,1
"CB","Dexter McDougle",2543608,"CROSS",2,-0.794652280711273,-0.397326140355636,0.5,0,1
"CB","Dexter McDougle",2543608,"FLAT",1,0.530951918763214,0.530951918763214,1,0,0
"CB","Dominique Rodgers-Cromartie",306,"FLAT",2,0.000706542134633302,0.000353271067316651,0.5,0,0
"MLB","Dont'a Hightower",2533057,"ANGLE",1,0.181296677461306,0.181296677461306,1,0,0.5
"MLB","Dont'a Hightower",2533057,"CROSS",1,-0.130695985644809,-0.130695985644809,0,0,1
"MLB","Dont'a Hightower",2533057,"FLAT",1,-0.549685123702733,-0.549685123702733,0,0,0
"MLB","Dont'a Hightower",2533057,"HITCH",5,0.364425398035323,0.0728850796070646,0.4,0,2.5
"MLB","Dont'a Hightower",2533057,"OUT",3,-0.282001352431243,-0.0940004508104143,0.333333333333333,0,2
"MLB","Dont'a Hightower",2533057,"POST",2,0.748010473372113,0.374005236686056,1,0,1
"MLB","Dont'a Hightower",2533057,"SCREEN",2,0.233048768702838,0.116524384351419,0.5,0,1
"CB","Donte Jackson",2560753,"CROSS",4,0.809677321453558,0.202419330363389,0.75,0,3
"CB","Donte Jackson",2560753,"FLAT",2,-0.881751051683455,-0.440875525841728,0.5,0,1.5
"CB","Donte Jackson",2560753,"HITCH",9,0.221363382676193,0.0245959314084659,0.555555555555556,0,8.5
"CB","Donte Jackson",2560753,"OUT",3,0.0477088130392038,0.0159029376797346,1,0,2
"CB","Donte Jackson",2560753,"POST",1,-0.268395402565141,-0.268395402565141,0,0,0.5
"CB","Donte Jackson",2560753,"SCREEN",8,1.38638738356568,0.17329842294571,0.875,0,5.5
"CB","Donte Jackson",2560753,"SLANT",1,0.0586192192297504,0.0586192192297504,1,0,0.5
"LB","Dorian O'Daniel",2560827,"ANGLE",1,-0.194827881316609,-0.194827881316609,0,0,0
"LB","Dorian O'Daniel",2560827,"CROSS",2,-2.45522108513071,-1.22761054256536,0.5,0,1
"LB","Dorian O'Daniel",2560827,"FLAT",5,0.397870910529253,0.0795741821058506,0.8,0,5
"LB","Dorian O'Daniel",2560827,"POST",1,0.242570301158219,0.242570301158219,1,0,0
"S","Doug Middleton",2556617,"GO",1,-0.0171225229654102,-0.0171225229654102,0,0,1
"S","Doug Middleton",2556617,"IN",1,0.653749356899752,0.653749356899752,1,0,1
"CB","Dre Kirkpatrick",2533060,"CROSS",1,0.0641568471432592,0.0641568471432592,1,0,1
"CB","Dre Kirkpatrick",2533060,"FLAT",2,0.0837667001753885,0.0418833500876942,0.5,0,1
"CB","Dre Kirkpatrick",2533060,"HITCH",2,0.117351849220038,0.0586759246100189,1,0,1
"CB","Dre Kirkpatrick",2533060,"OUT",1,0.0415728318322732,0.0415728318322732,1,0,1
"CB","Dre Kirkpatrick",2533060,"SCREEN",1,0.143943272304911,0.143943272304911,1,0,0
"LB","Duke Ejiofor",2560714,"ANGLE",1,-0.255043043075918,-0.255043043075918,0,0,0.5
"OLB","Duke Riley",2557967,"ANGLE",3,-0.62935127234029,-0.209783757446763,0.333333333333333,0,2
"OLB","Duke Riley",2557967,"CROSS",3,0.689417909966203,0.229805969988734,0.333333333333333,0,2
"OLB","Duke Riley",2557967,"FLAT",4,0.649326168322183,0.162331542080546,0.75,0,3
"OLB","Duke Riley",2557967,"HITCH",4,0.393261729898364,0.0983154324745911,1,0,3.5
"OLB","Duke Riley",2557967,"IN",1,0.341056155646017,0.341056155646017,1,0,1
"OLB","Duke Riley",2557967,"OUT",5,1.06486042644048,0.212972085288096,0.6,0,3.5
"OLB","Duke Riley",2557967,"SCREEN",1,-1.02013601302555,-1.02013601302555,0,0,0
"FS","Duron Harmon",2541243,"CROSS",2,-2.12602276554474,-1.06301138277237,0.5,0,1
"FS","Duron Harmon",2541243,"HITCH",1,0.385813849905289,0.385813849905289,1,0,1
"FS","Duron Harmon",2541243,"IN",1,-0.475064509783828,-0.475064509783828,0,0,1
"FS","Duron Harmon",2541243,"SLANT",1,1.20744135365709,1.20744135365709,1,0,1
"ILB","Dylan Cole",2559152,"CROSS",1,0.398910536673663,0.398910536673663,1,0,1
"ILB","Dylan Cole",2559152,"FLAT",1,-1.19692239217371,-1.19692239217371,0,0,0
"ILB","Dylan Cole",2559152,"OUT",1,0.0183011840834375,0.0183011840834375,1,0,1
"DB","Dymonte Thomas",2559293,"IN",1,-0.117556691641062,-0.117556691641062,0,0,0.5
"CB","E.J. Gaines",2543823,"CORNER",1,-0.0703699669350311,-0.0703699669350311,0,0,1
"CB","E.J. Gaines",2543823,"FLAT",1,0.310221904422458,0.310221904422458,1,0,0.5
"FS","Earl Thomas",2508080,"CROSS",1,-0.0415507281950567,-0.0415507281950567,0,0,0
"FS","Earl Thomas",2508080,"HITCH",1,0.0879231790956886,0.0879231790956886,1,0,1
"FS","Eddie Jackson",2558176,"FLAT",6,8.09855883964108,1.34975980660685,0.333333333333333,1,4.5
"FS","Eddie Jackson",2558176,"GO",1,0.31827524102963,0.31827524102963,1,0,1
"FS","Eddie Jackson",2558176,"HITCH",4,-0.485149863644942,-0.121287465911235,0.25,0,3
"FS","Eddie Jackson",2558176,"IN",1,0.0676724067931516,0.0676724067931516,1,0,0
"FS","Eddie Jackson",2558176,"OUT",1,0.0564582082374213,0.0564582082374213,1,0,1
"FS","Eddie Jackson",2558176,"SLANT",2,0.420411826261268,0.210205913130634,1,0,0
"FS","Eddie Jackson",2558176,"WHEEL",1,2.1053323786395,2.1053323786395,1,0,0
"SS","Eddie Pleasant",2532928,"ANGLE",1,-0.506669813498735,-0.506669813498735,0,0,0
"SS","Eddie Pleasant",2532928,"FLAT",1,0.0521306347604938,0.0521306347604938,1,0,1
"SS","Eddie Pleasant",2532928,"OUT",1,0.00982799061723783,0.00982799061723783,1,0,0
"SS","Eddie Pleasant",2532928,"POST",1,0.0152220642650351,0.0152220642650351,1,0,1
"SS","Eddie Pleasant",2532928,"SCREEN",1,-0.442223882913453,-0.442223882913453,0,0,0
"MLB","Elandon Roberts",2556119,"ANGLE",1,0.0585781015051868,0.0585781015051868,1,0,1
"MLB","Elandon Roberts",2556119,"CROSS",1,0.286812665050176,0.286812665050176,1,0,1
"MLB","Elandon Roberts",2556119,"FLAT",3,-2.05166515407986,-0.683888384693288,0.666666666666667,0,1
"MLB","Elandon Roberts",2556119,"HITCH",3,-0.17289540199497,-0.0576318006649899,0.333333333333333,0,2
"MLB","Elandon Roberts",2556119,"POST",2,0.0762008454636378,0.0381004227318189,0.5,0,1
"CB","Eli Apple",2555277,"ANGLE",1,0.080494961860051,0.080494961860051,1,0,1
"CB","Eli Apple",2555277,"CROSS",5,-3.64300456135887,-0.728600912271774,0.6,0,4
"CB","Eli Apple",2555277,"GO",1,1.75884716430217,1.75884716430217,1,0,1
"CB","Eli Apple",2555277,"HITCH",5,-0.991321607096505,-0.198264321419301,0.4,0,4
"CB","Eli Apple",2555277,"IN",1,0.0471813718833569,0.0471813718833569,1,0,1
"CB","Eli Apple",2555277,"OUT",2,-0.256478498402796,-0.128239249201398,0,0,0
"CB","Eli Apple",2555277,"POST",2,1.70173394858489,0.850866974292443,1,0,2
"CB","Eli Apple",2555277,"SCREEN",2,-0.271859043374832,-0.135929521687416,0.5,0,1
"CB","Eli Apple",2555277,"SLANT",5,0.772959678546157,0.154591935709231,0.8,0,4.5
"LB","Elijah Lee",2558121,"ANGLE",5,-3.01271108217037,-0.602542216434073,0.4,0,2.5
"LB","Elijah Lee",2558121,"CROSS",1,0.360006679585988,0.360006679585988,1,0,1
"LB","Elijah Lee",2558121,"FLAT",5,-0.661346734064536,-0.132269346812907,0.6,0,3
"LB","Elijah Lee",2558121,"HITCH",3,0.135672357832718,0.0452241192775728,0.666666666666667,0,2.5
"LB","Elijah Lee",2558121,"SCREEN",1,0.0733579078881699,0.0733579078881699,1,0,0
"LB","Elijah Lee",2558121,"SLANT",1,-0.0224669767189787,-0.0224669767189787,0,0,0.5
"OLB","Emmanuel Lamur",2536032,"HITCH",1,-0.398600988607636,-0.398600988607636,0,0,0
"SS","Eric Berry",496723,"CROSS",1,0.370074226119764,0.370074226119764,1,0,1
"SS","Eric Berry",496723,"IN",1,-0.0895754557417658,-0.0895754557417658,0,0,1
"MLB","Eric Kendricks",2552312,"ANGLE",1,0.223181319083514,0.223181319083514,1,0,1
"MLB","Eric Kendricks",2552312,"CROSS",2,-1.18406967375013,-0.592034836875064,0,0,0
"MLB","Eric Kendricks",2552312,"FLAT",3,0.145519873409107,0.0485066244697022,0.333333333333333,0,2
"MLB","Eric Kendricks",2552312,"GO",1,-0.0731623782962236,-0.0731623782962236,0,0,0
"MLB","Eric Kendricks",2552312,"HITCH",4,-0.668205118464272,-0.167051279616068,0.25,0,2
"MLB","Eric Kendricks",2552312,"OUT",1,-0.346418645596609,-0.346418645596609,0,0,0.5
"MLB","Eric Kendricks",2552312,"SCREEN",3,-0.505980802559257,-0.168660267519752,0.666666666666667,0,0
"MLB","Eric Kendricks",2552312,"WHEEL",1,-0.220574491212103,-0.220574491212103,0,0,0
"FS","Eric Murray",2555173,"FLAT",2,1.69152628033196,0.845763140165979,0.5,0,2
"FS","Eric Murray",2555173,"HITCH",2,-0.0026705416708318,-0.0013352708354159,0.5,0,2
"FS","Eric Murray",2555173,"IN",1,-1.7537392923173,-1.7537392923173,0,0,0
"FS","Eric Murray",2555173,"OUT",1,-0.0708245056815217,-0.0708245056815217,0,0,1
"FS","Eric Murray",2555173,"POST",2,-0.0675921528846245,-0.0337960764423123,0.5,0,2
"FS","Eric Murray",2555173,"SCREEN",1,-0.475434850224623,-0.475434850224623,0,0,0
"SS","Eric Reid",2540152,"CROSS",2,-0.362347721442914,-0.181173860721457,0.5,0,2
"SS","Eric Reid",2540152,"FLAT",2,-0.117713570151181,-0.0588567850755903,0.5,0,1
"SS","Eric Reid",2540152,"GO",3,-0.752057695763032,-0.250685898587677,0.333333333333333,0,2
"SS","Eric Reid",2540152,"HITCH",1,-0.00570050851603443,-0.00570050851603443,0,0,0
"SS","Eric Reid",2540152,"IN",1,0.0696949874775641,0.0696949874775641,1,0,1
"SS","Eric Reid",2540152,"OUT",1,0.00260137747426425,0.00260137747426425,1,0,1
"SS","Eric Reid",2540152,"SCREEN",1,0.0727026508728936,0.0727026508728936,1,0,1
"SS","Eric Reid",2540152,"SLANT",1,0.749013662281943,0.749013662281943,1,0,1
"FS","Eric Weddle",2495775,"CROSS",4,-3.16179953948481,-0.790449884871202,0.5,0,2
"FS","Eric Weddle",2495775,"FLAT",1,1.06108495615393,1.06108495615393,1,0,1
"FS","Eric Weddle",2495775,"GO",2,0.272549273584046,0.136274636792023,1,0,2
"FS","Eric Weddle",2495775,"HITCH",1,-0.105062802413811,-0.105062802413811,0,0,1
"FS","Eric Weddle",2495775,"OUT",1,0.0477597227418117,0.0477597227418117,1,0,1
"FS","Eric Weddle",2495775,"SCREEN",1,0.200188145114728,0.200188145114728,1,0,1
"FS","Eric Weddle",2495775,"SLANT",2,0.253810657974614,0.126905328987307,0.5,0,1
"OLB","Eric Wilson",2559012,"ANGLE",2,-0.580830446562431,-0.290415223281216,0.5,0,1
"OLB","Eric Wilson",2559012,"CROSS",1,-1.84910878030933,-1.84910878030933,0,0,0
"OLB","Eric Wilson",2559012,"FLAT",2,0.216797671468622,0.108398835734311,0.5,0,0
"OLB","Eric Wilson",2559012,"IN",1,0.253680959785565,0.253680959785565,1,0,1
"OLB","Eric Wilson",2559012,"OUT",1,0.348042793941049,0.348042793941049,1,0,0
"OLB","Eric Wilson",2559012,"SCREEN",2,0.325310619867756,0.162655309933878,0.5,0,1
"SS","Erik Harris",2555568,"CROSS",2,2.22649117476416,1.11324558738208,1,0,2
"SS","Erik Harris",2555568,"FLAT",1,0.572425437041232,0.572425437041232,1,0,1
"SS","Erik Harris",2555568,"OUT",1,-0.0622584197501684,-0.0622584197501684,0,0,1
"SS","Erik Harris",2555568,"POST",1,-0.461595100024085,-0.461595100024085,0,0,1
"CB","Fabian Moreau",2558136,"FLAT",3,-0.390225452826457,-0.130075150942152,0.333333333333333,0,2
"CB","Fabian Moreau",2558136,"HITCH",2,-0.228468330244453,-0.114234165122226,0,0,1.5
"CB","Fabian Moreau",2558136,"IN",1,-0.270434697880166,-0.270434697880166,0,0,0
"CB","Fabian Moreau",2558136,"SLANT",3,0.255684696960957,0.085228232320319,0.666666666666667,0,2.5
"LB","Foye Oluokun",2561132,"ANGLE",6,-1.94580828328557,-0.324301380547595,0.166666666666667,0,3
"LB","Foye Oluokun",2561132,"CROSS",2,-0.472015488760459,-0.23600774438023,0,0,1
"LB","Foye Oluokun",2561132,"FLAT",3,0.40638379627879,0.135461265426263,0.666666666666667,0,2.5
"LB","Foye Oluokun",2561132,"IN",1,-0.406476371747831,-0.406476371747831,0,0,0
"LB","Foye Oluokun",2561132,"OUT",3,0.0755069174694043,0.0251689724898014,0.666666666666667,0,2.5
"LB","Foye Oluokun",2561132,"POST",1,0.0224590258665298,0.0224590258665298,1,0,0.5
"LB","Frankie Luvu",2561366,"CROSS",1,0.129376750845916,0.129376750845916,1,0,0.5
"LB","Frankie Luvu",2561366,"SCREEN",1,0.211896327204467,0.211896327204467,1,0,1
"LB","Fred Warner",2560917,"ANGLE",3,-0.761858808981866,-0.253952936327289,0,0,1.5
"LB","Fred Warner",2560917,"CROSS",2,-0.958533340230243,-0.479266670115121,0.5,0,0
"LB","Fred Warner",2560917,"FLAT",2,-1.11832089051331,-0.559160445256657,0,0,1
"LB","Fred Warner",2560917,"HITCH",4,-1.55167334686744,-0.387918336716861,0.25,0,3
"LB","Fred Warner",2560917,"IN",2,-0.0418844394393649,-0.0209422197196825,0.5,0,1
"LB","Fred Warner",2560917,"SCREEN",2,2.10997896295928,1.05498948147964,1,0,0
"LB","Fred Warner",2560917,"SLANT",2,-4.12923080904369,-2.06461540452185,0,0,0.5
"CB","Gareon Conley",2558062,"CORNER",1,-0.138414482653241,-0.138414482653241,0,0,1
"CB","Gareon Conley",2558062,"FLAT",4,-7.98975018261875,-1.99743754565469,0,0,3
"CB","Gareon Conley",2558062,"HITCH",3,0.00684067235597016,0.00228022411865672,0.666666666666667,0,1.5
"CB","Gareon Conley",2558062,"SCREEN",1,-0.0302563518428902,-0.0302563518428902,0,0,0
"LB","Genard Avery",2560964,"CROSS",1,0.197045703416207,0.197045703416207,1,0,0
"FS","George Odum",2561131,"FLAT",2,-0.122479473981522,-0.0612397369907612,0,0,2
"FS","George Odum",2561131,"POST",3,0.0242059558845756,0.00806865196152519,0.666666666666667,0,3
"ILB","Gerald Hodges",2539293,"FLAT",1,0.754796054553891,0.754796054553891,1,0,1
"ILB","Gerald Hodges",2539293,"GO",1,-0.495448359135526,-0.495448359135526,0,0,0
"ILB","Gerald Hodges",2539293,"HITCH",3,0.131120589829295,0.0437068632764317,0.666666666666667,0,1
"ILB","Gerald Hodges",2539293,"SCREEN",2,-1.61968099754567,-0.809840498772836,0.5,0,1
"ILB","Gerald Hodges",2539293,"SLANT",1,0.270803768739912,0.270803768739912,1,0,0
"FS","Glover Quin",71441,"ANGLE",1,-0.128206991425063,-0.128206991425063,0,0,1
"FS","Glover Quin",71441,"CORNER",1,-2.11414379775027,-2.11414379775027,0,0,0
"FS","Glover Quin",71441,"HITCH",2,0.353258208474786,0.176629104237393,1,0,2
"FS","Glover Quin",71441,"POST",1,0.0919149690012757,0.0919149690012757,1,0,1
"FS","Glover Quin",71441,"SLANT",2,-0.0527283976070566,-0.0263641988035283,0.5,0,1
"CB","Grant Haley",2561001,"CROSS",1,0.200194811858653,0.200194811858653,1,0,1
"CB","Grant Haley",2561001,"HITCH",1,0.0618226028903445,0.0618226028903445,1,0,1
"CB","Grant Haley",2561001,"IN",1,-0.00689776281400037,-0.00689776281400037,0,0,1
"CB","Grant Haley",2561001,"OUT",1,0.185280237977746,0.185280237977746,1,0,1
"CB","Greg Mabin",2558971,"CROSS",2,-0.256210081108514,-0.128105040554257,0,0,1
"CB","Greg Mabin",2558971,"FLAT",1,0.184939635826387,0.184939635826387,1,1,1
"CB","Greg Mabin",2558971,"SCREEN",1,-0.46239716133992,-0.46239716133992,0,0,0
"DB","Greg Stroman",2560886,"FLAT",1,-0.620593795209095,-0.620593795209095,0,0,1
"DB","Greg Stroman",2560886,"HITCH",4,-0.623997238848901,-0.155999309712225,0.5,0,4
"DB","Greg Stroman",2560886,"OUT",4,-2.06538614170346,-0.516346535425864,0.5,0,2
"DB","Greg Stroman",2560886,"POST",1,-0.03698771433661,-0.03698771433661,0,0,0
"FS","Ha Ha Clinton-Dix",2543470,"CROSS",4,4.95598582484987,1.23899645621247,1,1,4
"FS","Ha Ha Clinton-Dix",2543470,"FLAT",4,-1.16811873286614,-0.292029683216535,0.25,0,3
"FS","Ha Ha Clinton-Dix",2543470,"HITCH",1,-0.267630118697768,-0.267630118697768,0,0,1
"FS","Ha Ha Clinton-Dix",2543470,"IN",4,0.925190954606402,0.231297738651601,0.75,0,2.5
"FS","Ha Ha Clinton-Dix",2543470,"OUT",2,-1.12520707648053,-0.562603538240263,0.5,0,2
"FS","Ha Ha Clinton-Dix",2543470,"SLANT",2,-0.586065212891665,-0.293032606445833,0,0,0
"ILB","Haason Reddick",2557887,"ANGLE",2,0.0301610320418562,0.0150805160209281,0.5,0,1
"ILB","Haason Reddick",2557887,"CROSS",2,-0.159856817044136,-0.0799284085220678,0,0,0
"ILB","Haason Reddick",2557887,"FLAT",3,-0.179446985673384,-0.0598156618911281,0.333333333333333,0,2
"ILB","Haason Reddick",2557887,"HITCH",2,-0.282439724023503,-0.141219862011751,0.5,0,2
"ILB","Haason Reddick",2557887,"OUT",2,-2.03297349415883,-1.01648674707941,0,0,1.5
"ILB","Haason Reddick",2557887,"SCREEN",1,0.140040947258123,0.140040947258123,1,0,1
"ILB","Haason Reddick",2557887,"WHEEL",1,0.115891861945112,0.115891861945112,1,0,1
"MLB","Hardy Nickerson",2558982,"ANGLE",2,-0.171137183450149,-0.0855685917250744,0.5,0,1.5
"MLB","Hardy Nickerson",2558982,"CROSS",2,3.12967940145026,1.56483970072513,0.5,0,0
"MLB","Hardy Nickerson",2558982,"FLAT",3,-0.020148734075664,-0.00671624469188801,0.333333333333333,0,0.5
"MLB","Hardy Nickerson",2558982,"HITCH",1,-0.0385377917732395,-0.0385377917732395,0,0,0.5
"MLB","Hardy Nickerson",2558982,"OUT",2,-1.11146666005878,-0.55573333002939,0,0,1
"MLB","Hardy Nickerson",2558982,"POST",1,0.041325635784313,0.041325635784313,1,0,0
"MLB","Hardy Nickerson",2558982,"SCREEN",1,0.204918795756841,0.204918795756841,1,0,1
"MLB","Hardy Nickerson",2558982,"WHEEL",1,-0.378437813414013,-0.378437813414013,0,0,1
"FS","Harrison Smith",2532948,"CROSS",4,0.849293278801607,0.212323319700402,1,0,2.5
"FS","Harrison Smith",2532948,"FLAT",4,1.59833994950146,0.399584987375365,0.75,0,4
"FS","Harrison Smith",2532948,"HITCH",2,-0.425478886676794,-0.212739443338397,0.5,0,0.5
"FS","Harrison Smith",2532948,"SCREEN",3,0.0337603169526455,0.0112534389842152,0.333333333333333,0,0
"MLB","Hayes Pullard",2552313,"ANGLE",1,0.0726119001235073,0.0726119001235073,1,0,1
"MLB","Hayes Pullard",2552313,"CROSS",1,-0.304120614658087,-0.304120614658087,0,0,1
"MLB","Hayes Pullard",2552313,"HITCH",1,0.153401209723774,0.153401209723774,1,0,1
"CB","Holton Hill",2560741,"CROSS",1,1.24077089707758,1.24077089707758,1,0,1
"CB","Holton Hill",2560741,"FLAT",1,0.0935629142748028,0.0935629142748028,1,0,1
"FS","Ibraheim Campbell",2552605,"HITCH",1,-0.0518439856734889,-0.0518439856734889,0,0,1
"FS","Ibraheim Campbell",2552605,"OUT",2,-0.0424310690399922,-0.0212155345199961,0.5,0,2
"DB","Isaac Yiadom",2560946,"OUT",2,-0.463287065590581,-0.231643532795291,0.5,0,2
"DB","Isaac Yiadom",2560946,"SLANT",1,0.0252766713296528,0.0252766713296528,1,0,1
"S","Isaiah Johnson",2556567,"ANGLE",1,0.080194716255281,0.080194716255281,1,0,0
