"qualifying","position","displayName","nflId_def","tackling_opportunities","eps_tackling","eps_per_tackling_opportunity","perc_reduce_yac","FF","Tackles","tackle_perc"
1,"DB","D.J. Reed",2560850,4,-2.12718172574862,-0.531795431437154,0.25,0,1.5,0.375
1,"ILB","Patrick Onwuasor",2556642,10,-2.16771282902185,-0.216771282902185,0.6,0,6,0.6
1,"SS","Bradley McDougald",2539243,25,-2.18484764173011,-0.0873939056692045,0.6,0,19,0.76
1,"ILB","Mark Barron",2532789,10,-2.21090019033824,-0.221090019033824,0.4,0,5,0.5
1,"DB","J.C. Jackson",2560754,7,-2.27674920405234,-0.325249886293192,0.285714285714286,0,5,0.714285714285714
1,"CB","Xavier Rhodes",2540155,15,-2.30561629744064,-0.153707753162709,0.6,0,12.5,0.833333333333333
1,"LB","Foye Oluokun",2561132,16,-2.31995040417914,-0.144996900261196,0.375,0,9.5,0.59375
1,"OLB","Telvin Smith",2543711,24,-2.35334254582942,-0.0980559394095594,0.541666666666667,0,0,0
1,"ILB","Haason Reddick",2557887,13,-2.36862317965476,-0.182201783050366,0.384615384615385,0,8.5,0.653846153846154
1,"SS","Adrian Phillips",2550842,11,-2.37581475665741,-0.215983159696129,0.454545454545455,0,8,0.727272727272727
1,"CB","Anthony Brown",2555531,7,-2.39694019758179,-0.34242002822597,0.571428571428571,0,5,0.714285714285714
1,"CB","Desmond Trufant",2539334,14,-2.47365398826798,-0.17668957059057,0.428571428571429,0,10,0.714285714285714
1,"ILB","Wesley Woodyard",2354,17,-2.50460186457749,-0.147329521445735,0.588235294117647,0,11,0.647058823529412
1,"CB","Tramon Williams",2506789,16,-2.52609766072541,-0.157881103795338,0.4375,0,10,0.625
1,"ILB","Nicholas Morrow",2559054,12,-2.53910196092817,-0.211591830077348,0.25,0,3.5,0.291666666666667
1,"OLB","Leonard Floyd",2555285,7,-2.57768990570821,-0.368241415101173,0.714285714285714,0,3,0.428571428571429
1,"SS","Barry Church",494259,10,-2.57859531127424,-0.257859531127423,0.6,0,4,0.4
1,"CB","Bene' Benwikere",2543855,13,-2.59858876436846,-0.199891443412958,0.384615384615385,1,7.5,0.576923076923077
1,"MLB","Eric Kendricks",2552312,16,-2.62970991738597,-0.164356869836623,0.3125,0,5.5,0.34375
1,"CB","Torry McTyer",2559053,7,-2.64429937113612,-0.377757053019446,0.285714285714286,0,3.5,0.5
1,"SS","Shawn Williams",2539233,20,-2.73190454493159,-0.136595227246579,0.5,0,12,0.6
1,"CB","Josh Jackson",2560755,10,-2.78804846190242,-0.278804846190242,0.3,0,7.5,0.75
1,"CB","Mackensie Alexander",2555177,12,-2.79459664395685,-0.23288305366307,0.416666666666667,0,3.5,0.291666666666667
1,"CB","Nevin Lawson",2543872,15,-2.8154667446021,-0.187697782973473,0.6,0,7,0.466666666666667
1,"FS","Xavier Woods",2558159,18,-2.85139741909722,-0.158410967727623,0.5,0,9,0.5
1,"MLB","Jordan Hicks",2552315,18,-2.8563398093234,-0.158685544962411,0.611111111111111,0,12,0.666666666666667
1,"CB","Desmond King",2557927,34,-2.92956371002859,-0.0861636385302528,0.529411764705882,0,21,0.617647058823529
1,"SS","Justin Reid",2560851,11,-2.93402875957358,-0.266729887233962,0.454545454545455,0,9.5,0.863636363636364
1,"CB","Shareece Wright",2495251,11,-2.99498362993503,-0.272271239085003,0.181818181818182,0,7,0.636363636363636
1,"CB","Shaquill Griffin",2558259,14,-3.01888513057452,-0.215634652183894,0.714285714285714,0,9,0.642857142857143
1,"FS","Reggie Nelson",2507167,6,-3.02143955642713,-0.503573259404521,0.333333333333333,0,4,0.666666666666667
1,"LB","Roquan Smith",2560877,27,-3.06037343490776,-0.113347164255843,0.518518518518518,0,18,0.666666666666667
1,"ILB","Danny Trevathan",2532961,16,-3.06319833344915,-0.191449895840572,0.375,0,7,0.4375
1,"S","Terrell Edmunds",2560712,15,-3.12230299678993,-0.208153533119328,0.733333333333333,0,9.5,0.633333333333333
1,"SS","Sean Davis",2555386,12,-3.12335917772303,-0.260279931476919,0.333333333333333,0,6,0.5
1,"LB","Elijah Lee",2558121,16,-3.127487847647,-0.195467990477938,0.5625,0,9.5,0.59375
1,"DB","Greg Stroman",2560886,10,-3.34696489009806,-0.334696489009806,0.4,0,7,0.7
1,"ILB","Zach Cunningham",2558094,20,-3.4193725782066,-0.17096862891033,0.65,0,15,0.75
1,"LB","Darius Leonard",2560789,35,-3.45010712973972,-0.0985744894211347,0.457142857142857,0,20.5,0.585714285714286
1,"FS","Marcus Gilchrist",2495153,15,-3.69621363310866,-0.246414242207244,0.533333333333333,0,11,0.733333333333333
1,"CB","Brian Poole",2556445,21,-3.74754743194327,-0.178454639616346,0.571428571428571,0,11.5,0.547619047619048
1,"CB","Aqib Talib",1302,7,-3.74943419467637,-0.535633456382338,0.142857142857143,0,4,0.571428571428571
1,"LB","Alec Ogletree",2540143,17,-4.02995267905453,-0.237056039944384,0.529411764705882,0,7.5,0.441176470588235
1,"CB","Mike Ford",2561527,7,-4.0633691253421,-0.5804813036203,0.285714285714286,0,4,0.571428571428571
1,"CB","Brent Grimes",2506861,8,-4.09048968671951,-0.511311210839939,0.375,0,6,0.75
1,"OLB","Reuben Foster",2557837,8,-4.19166681929435,-0.523958352411794,0.5,0,3,0.375
1,"FS","D.J. Swearinger",2539943,18,-4.26330406388071,-0.23685022577115,0.722222222222222,0,13,0.722222222222222
1,"OLB","Jordan Evans",2558801,11,-4.53561358510157,-0.412328507736507,0.545454545454545,0,5,0.454545454545455
1,"LB","Raekwon McMillan",2558070,18,-4.65104775288154,-0.258391541826752,0.333333333333333,0,9,0.5
1,"ILB","Mason Foster",2495281,33,-4.80734952026565,-0.145677258189868,0.333333333333333,0,21,0.636363636363636
1,"ILB","Blake Martinez",2555161,26,-4.88253210124895,-0.187789696201883,0.5,0,20,0.769230769230769
1,"FS","Jabrill Peppers",2557980,16,-4.96970424218356,-0.310606515136472,0.5625,0,9,0.5625
1,"CB","James Bradberry",2555175,17,-5.15155179947133,-0.303032458792431,0.411764705882353,0,11.5,0.676470588235294
1,"OLB","Nick Vigil",2555528,19,-5.2171986557717,-0.274589402935353,0.421052631578947,0,11,0.578947368421053
1,"CB","Jaire Alexander",2560952,16,-5.44168337572955,-0.340105210983097,0.375,0,9.5,0.59375
1,"MLB","Jarrad Davis",2557855,22,-5.72849161389071,-0.260385982449578,0.5,0,15.5,0.704545454545455
1,"SS","Kentrell Brice",2556480,10,-6.15460385007323,-0.615460385007323,0.4,0,5.5,0.55
1,"CB","Sam Shields",1037374,11,-6.2856070426462,-0.571418822058745,0.272727272727273,0,6,0.545454545454545
1,"LB","Fred Warner",2560917,17,-6.45152267211664,-0.37950133365392,0.294117647058824,0,7,0.411764705882353
1,"LB","Jerome Baker",2560966,19,-6.86027266103882,-0.361066982159938,0.315789473684211,0,9.5,0.5
1,"OLB","Tahir Whitehead",2532986,22,-7.08859364656962,-0.322208802116801,0.363636363636364,0,6,0.272727272727273
1,"CB","Bryce Callahan",2553500,11,-7.22451390481388,-0.656773991346716,0.363636363636364,0,6,0.545454545454545
1,"OLB","Christian Kirksey",2543720,13,-7.68655874636577,-0.591273749720444,0.461538461538462,0,4.5,0.346153846153846
1,"CB","Gareon Conley",2558062,9,-8.15158034475891,-0.905731149417656,0.222222222222222,0,5.5,0.611111111111111
0,"LB","Corey Thompson",2561107,2,4.74305295458194,2.37152647729097,1,1,2,1
0,"CB","Cameron Sutton",2558849,5,3.17891795822671,0.635783591645342,0.8,0,2,0.4
0,"FS","Kendrick Lewis",494277,3,1.95840239689853,0.652800798966177,0.666666666666667,0,1,0.333333333333333
0,"OLB","Bud Dupree",2552289,4,1.47982119985986,0.369955299964966,0.75,0,2,0.5
0,"DB","Kevin Toliver",2560901,6,1.35360589142625,0.225600981904376,1,0,0,0
0,"OLB","Brian Orakpo",71423,2,1.34338822494426,0.671694112472132,1,0,1.5,0.75
0,"CB","Holton Hill",2560741,2,1.33433381135238,0.667166905676191,1,0,2,1
0,"OLB","Preston Smith",2552276,2,1.05804276553386,0.529021382766931,1,0,0.5,0.25
0,"DE","Justin Houston",2495493,3,1.01289231706755,0.33763077235585,0.333333333333333,0,1.5,0.5
0,"CB","Mike Hughes",2560746,7,0.961894170856807,0.137413452979544,0.857142857142857,1,4.5,0.642857142857143
0,"OLB","Devon Kennard",2543869,5,0.856901045536162,0.171380209107232,0.8,0,2,0.4
0,"CB","Jamal Agnew",2558821,1,0.855922254654105,0.855922254654105,1,0,1,1
0,"LB","Jason Cabinda",2560986,3,0.854226755668096,0.284742251889365,0.666666666666667,0,1,0.333333333333333
0,"DB","Tracy Walker",2560913,2,0.823739366357908,0.411869683178954,1,0,1,0.5
0,"CB","Deante Burton",2559109,1,0.780236603030967,0.780236603030967,1,0,1,1
0,"OLB","Brennan Scarlett",2556673,3,0.768247547351843,0.256082515783948,0.666666666666667,0,1.5,0.5
0,"CB","Teez Tabor",2557955,6,0.686924281751857,0.114487380291976,0.666666666666667,0,4.5,0.75
0,"DB","Danny Johnson",2560764,6,0.677620049405896,0.112936674900983,0.5,0,5,0.833333333333333
0,"S","Doug Middleton",2556617,2,0.636626833934342,0.318313416967171,0.5,0,2,1
0,"CB","Derrick Jones",2558819,3,0.597388399646374,0.199129466548791,1,0,3,1
0,"CB","Kevin King",2557996,5,0.556741388210881,0.111348277642176,0.8,0,3,0.6
0,"SS","Deshazor Everett",2553710,2,0.532910892045883,0.266455446022942,0.5,0,1,0.5
0,"CB","Tony Brown",2560982,10,0.486444013707148,0.0486444013707148,0.8,0,7.5,0.75
0,"ILB","Bruce Carter",2495136,2,0.477760710581234,0.238880355290617,1,0,2,1
0,"OLB","Kyler Fackrell",2555340,3,0.476927022388818,0.158975674129606,0.333333333333333,0,0,0
0,"CB","DeShawn Shead",2535609,3,0.455540488830617,0.151846829610206,1,0,0,0
0,"OLB","Najee Goode",2533016,1,0.454410500595624,0.454410500595624,1,0,0,0
0,"CB","Marcus Williams",2550605,2,0.4542467603011,0.22712338015055,1,0,2,1
0,"OLB","Za'Darius Smith",2552279,1,0.436930859957888,0.436930859957888,1,0,1,1
0,"MLB","Zach Vigil",2553687,2,0.416838186409483,0.208419093204742,1,0,1,0.5
0,"ILB","Derrick Johnson",2506353,3,0.40871730039956,0.136239100133187,1,0,2.5,0.833333333333333
0,"OLB","Kareem Martin",2543738,1,0.395627108478514,0.395627108478514,1,0,1,1
0,"SS","Jarrod Wilson",2556711,2,0.393067265626487,0.196533632813243,0.5,0,1,0.5
0,"CB","David Amerson",2540170,5,0.370902636474102,0.0741805272948203,1,0,5,1
0,"ILB","Julian Stanford",2535867,1,0.369874860781525,0.369874860781525,1,0,1,1
0,"SS","Jayron Kearse",2555156,7,0.350836393966417,0.0501194848523453,0.428571428571429,0,3,0.428571428571429
0,"ILB","Brian Peters",2552730,5,0.342136772591313,0.0684273545182625,0.2,0,1.5,0.3
0,"LB","Frankie Luvu",2561366,2,0.341273078050383,0.170636539025191,1,0,1.5,0.75
0,"OLB","Shaquil Barrett",2550541,1,0.285910987138367,0.285910987138367,1,0,1,1
0,"SS","Eric Berry",496723,2,0.280498770377998,0.140249385188999,0.5,0,2,1
0,"CB","LeShaun Sims",2555551,3,0.278520679279516,0.0928402264265052,1,0,3,1
0,"SS","Deon Bush",2555155,3,0.269261233046369,0.0897537443487896,0.666666666666667,1,3,1
0,"SS","Ricardo Allen",2543850,8,0.242545943260431,0.0303182429075539,0.5,0,7,0.875
0,"CB","E.J. Gaines",2543823,2,0.239851937487427,0.119925968743713,0.5,0,1.5,0.75
0,"CB","De'Vante Harris",2556833,2,0.206156649288307,0.103078324644154,1,0,0,0
0,"CB","Corn Elder",2558171,1,0.204731550586271,0.204731550586271,1,0,1,1
0,"LB","Genard Avery",2560964,1,0.197045703416207,0.197045703416207,1,0,0,0
0,"ILB","Daren Bates",2541539,1,0.190038933343516,0.190038933343516,1,0,0,0
0,"DB","Marcus Allen",2560956,1,0.181666770506406,0.181666770506406,1,0,0.5,0.5
0,"SS","Rayshawn Jenkins",2558182,2,0.17989188247062,0.0899459412353101,1,0,2,1
0,"MLB","Kevin Minter",2540159,1,0.177508401120518,0.177508401120518,1,0,1,1
0,"OLB","Kyle Wilber",2532974,1,0.159693869625835,0.159693869625835,1,0,0.5,0.5
0,"CB","Tony McRae",2556817,2,0.141384624384799,0.0706923121923993,1,0,0.5,0.25
0,"ILB","Tyler Matakevich",2555171,1,0.133746382427111,0.133746382427111,1,0,1,1
0,"OLB","Jalen Reeves-Maybin",2557924,1,0.131363583484142,0.131363583484142,1,0,1,1
0,"ILB","Ramik Wilson",2552320,6,0.129416163933025,0.0215693606555042,0.333333333333333,0,4,0.666666666666667
0,"DB","Dane Cruikshank",2561033,1,0.128010378399034,0.128010378399034,1,0,1,1
0,"CB","Brandon Williams",2556371,1,0.123709382543325,0.123709382543325,1,0,1,1
0,"FS","J.J. Wilcox",2540219,1,0.117118438077332,0.117118438077332,1,0,1,1
0,"OLB","Matt Judon",2555505,2,0.114705494085472,0.0573527470427362,1,0,0.5,0.25
0,"OLB","Craig Robertson",2532431,1,0.0866312188320831,0.0866312188320831,1,0,0.5,0.5
0,"CB","Rashard Robinson",2555546,3,0.0664636085781814,0.0221545361927271,0.333333333333333,0,2,0.666666666666667
0,"FS","Shalom Luani",2558274,1,0.0635004280495883,0.0635004280495883,1,0,1,1
0,"ILB","Ukeme Eligwe",2558097,2,0.058363749128843,0.0291818745644215,0.5,0,1,0.5
0,"CB","Cornell Armstrong",2561147,1,0.0572666252917031,0.0572666252917031,1,0,1,1
0,"DB","Dean Marlowe",2553562,1,0.05656655411109,0.05656655411109,1,0,1,1
0,"ILB","Kevin Pierre-Louis",2543563,1,0.051927206525531,0.051927206525531,1,0,1,1
0,"OLB","Samson Ebukam",2558830,1,0.0490363120233525,0.0490363120233525,1,0,1,1
0,"FS","Earl Thomas",2508080,2,0.0463724509006319,0.0231862254503159,0.5,0,1,0.5
0,"LB","Ja'Whaun Bentley",2561143,2,0.040562606088823,0.0202813030444115,0.5,0,1.5,0.75
0,"FS","DeAndre Houston-Carson",2555381,1,0.0374584590624467,0.0374584590624467,1,0,1,1
0,"SS","Chris Banjo",2541192,1,0.0254955020174537,0.0254955020174537,1,0,0,0
0,"SS","Corey Moore",2553817,1,0.0063941253783284,0.0063941253783284,1,0,1,1
0,"OLB","Kyle Emanuel",2552296,2,0.0018917893469092,0.0009458946734546,0.5,0,1,0.5
0,"CB","Dominique Rodgers-Cromartie",306,2,0.000706542134633302,0.000353271067316651,0.5,0,0,0
0,"OLB","Josh Keyes",2553719,1,-0.0187188429389005,-0.0187188429389005,0,0,0,0
0,"LB","Andre Smith",2560875,1,-0.0198843744261917,-0.0198843744261917,0,0,0.5,0.5
0,"SS","Da'Norris Searcy",2495339,1,-0.0235344583924657,-0.0235344583924657,0,0,1,1
0,"LB","Tanner Vallejo",2558289,2,-0.026516562716977,-0.0132582813584885,0.5,0,0.5,0.25
0,"FS","Andre Hal",2543874,1,-0.0397025034213866,-0.0397025034213866,0,0,1,1
0,"CB","Lenzy Pipkins",2558988,1,-0.0429899097445599,-0.0429899097445599,0,0,1,1
0,"MLB","Mark Nzeocha",2552684,2,-0.0651972235407556,-0.0325986117703778,0.5,0,0.5,0.25
0,"CB","Jalen Davis",2561316,1,-0.072863621309093,-0.072863621309093,0,0,0,0
0,"CB","Patrick Robinson",2508084,1,-0.075086081848129,-0.075086081848129,0,0,1,1
0,"MLB","Hayes Pullard",2552313,3,-0.0781075048108057,-0.0260358349369352,0.666666666666667,0,3,1
0,"ILB","Bryce Hager",2552307,1,-0.0831431699749443,-0.0831431699749443,0,0,1,1
0,"SS","Matthias Farley",2556429,4,-0.0867964696761573,-0.0216991174190393,0.5,0,2.5,0.625
0,"LB","Shaun Dion Hamilton",2561003,2,-0.0917368810091539,-0.045868440504577,0.5,0,0,0
0,"FS","Ibraheim Campbell",2552605,3,-0.0942750547134811,-0.031425018237827,0.333333333333333,0,3,1
0,"FS","George Odum",2561131,5,-0.0982735180969469,-0.0196547036193894,0.4,0,5,1
0,"SS","Blake Countess",2556374,1,-0.112110994630422,-0.112110994630422,0,0,0.5,0.5
0,"DB","Dymonte Thomas",2559293,1,-0.117556691641062,-0.117556691641062,0,0,0.5,0.5
0,"CB","Quinton Dunbar",2553796,11,-0.122879292104492,-0.011170844736772,0.545454545454545,0,7.5,0.681818181818182
0,"FS","Rontez Miles",2540287,1,-0.151075909471369,-0.151075909471369,0,0,1,1
0,"OLB","Derrick Morgan",496828,1,-0.159232785253763,-0.159232785253763,0,0,1,1
0,"SS","Andrew Sendejo",2525323,3,-0.176264010805247,-0.0587546702684157,0.333333333333333,0,3,1
0,"CB","Akeem King",2553456,4,-0.191547731760886,-0.0478869329402215,0.5,0,3,0.75
0,"FS","Adrian Colbert",2558857,2,-0.201835341764008,-0.100917670882004,0,0,2,1
0,"LB","Joel Iyiegbuniwe",2560750,2,-0.207157642173995,-0.103578821086997,0.5,0,1,0.5
0,"CB","Tony Lippett",2552427,1,-0.20862134238079,-0.20862134238079,0,0,1,1
0,"LB","Peter Kalambayi",2560774,1,-0.210434428429172,-0.210434428429172,0,0,0.5,0.5
0,"OLB","James Burgess",2556489,1,-0.213352142402833,-0.213352142402833,0,0,0,0
0,"MLB","David Mayo",2553441,1,-0.214575733440158,-0.214575733440158,0,0,0,0
0,"CB","Kenneth Durden",2556798,1,-0.232103194681631,-0.232103194681631,0,0,0,0
0,"CB","Adam Jones",2506345,4,-0.245231932053241,-0.0613079830133102,0.25,0,2,0.5
0,"LB","Duke Ejiofor",2560714,1,-0.255043043075918,-0.255043043075918,0,0,0.5,0.5
0,"CB","Tavierre Thomas",2561278,1,-0.257510622414652,-0.257510622414652,0,0,0,0
0,"DE","Romeo Okwara",2556641,3,-0.261742919847662,-0.0872476399492207,0.333333333333333,0,1,0.333333333333333
0,"OLB","Devante Bond",2555307,1,-0.261809426184962,-0.261809426184962,0,0,1,1
0,"CB","Dexter McDougle",2543608,3,-0.263700361948059,-0.087900120649353,0.666666666666667,0,1,0.333333333333333
0,"CB","Artie Burns",2555344,4,-0.27781013922107,-0.0694525348052675,0.75,0,4,1
0,"OLB","Sharif Finch",2561328,2,-0.290613474705261,-0.14530673735263,0.5,0,1,0.5
0,"CB","Chris Milton",2556394,2,-0.323336015810007,-0.161668007905003,0,0,1,0.5
0,"LB","Riley Bullough",2558923,1,-0.336571712870644,-0.336571712870644,0,0,1,1
0,"CB","Cyrus Jones",2555380,1,-0.337874565955067,-0.337874565955067,0,0,0,0
0,"S","Brandon Wilson",2558786,2,-0.341656730311131,-0.170828365155565,0.5,0,0.5,0.25
0,"S","Rudy Ford",2558174,1,-0.353114959585704,-0.353114959585704,0,0,0,0
0,"CB","DeVante Bausby",2553790,2,-0.365726313320689,-0.182863156660344,0.5,0,2,1
0,"MLB","Mike Hull",2552317,1,-0.375691309148829,-0.375691309148829,0,0,1,1
0,"OLB","Emmanuel Lamur",2536032,1,-0.398600988607636,-0.398600988607636,0,0,0,0
0,"SS","Nat Berhe",2543643,1,-0.402365427593969,-0.402365427593969,0,0,1,1
0,"CB","Marcus Cooper",2541202,1,-0.424331759086881,-0.424331759086881,0,1,1,1
0,"LB","Reggie Gilbert",2556537,2,-0.425267041770659,-0.212633520885329,0.5,0,2,1
0,"DB","Isaac Yiadom",2560946,3,-0.438010394260928,-0.146003464753643,0.666666666666667,0,3,1
0,"MLB","Manti Te'o",2539277,5,-0.439675489965568,-0.0879350979931136,0.6,0,3.5,0.7
0,"FS","Rodney McLeod",2534832,3,-0.440749066579164,-0.146916355526388,0.333333333333333,0,1,0.333333333333333
0,"OLB","Terrell Suggs",2505660,3,-0.452486639965092,-0.150828879988364,0.333333333333333,0,1,0.333333333333333
0,"ILB","Matthew Adams",2561149,3,-0.459473118729645,-0.153157706243215,0.333333333333333,0,1,0.333333333333333
0,"ILB","Antonio Morrison",2555160,5,-0.481267809250937,-0.0962535618501875,0.4,0,1.5,0.3
0,"CB","Cordrea Tankersley",2557931,2,-0.499273996394463,-0.249636998197232,0.5,0,1,0.5
0,"CB","Quenton Meeks",2560808,2,-0.503187477168938,-0.251593738584469,0.5,0,2,1
0,"LB","Nicholas Grigsby",2556542,1,-0.505668966719951,-0.505668966719951,0,0,0,0
0,"FS","Clayton Fejedelem",2555355,2,-0.520529495281119,-0.26026474764056,0,0,1.5,0.75
0,"CB","Greg Mabin",2558971,4,-0.533667606622047,-0.133416901655512,0.25,1,2,0.5
0,"LB","Kyzir White",2560928,2,-0.534931769875622,-0.267465884937811,0,0,0,0
0,"ILB","Sean Lee",496937,4,-0.536742696609322,-0.13418567415233,0.75,0,2,0.5
0,"LB","Nate Gerry",2558175,6,-0.560874029134959,-0.0934790048558265,0.333333333333333,0,3.5,0.583333333333333
0,"CB","Jamar Taylor",2539932,11,-0.573295569421207,-0.0521177790382916,0.545454545454545,0,2.5,0.227272727272727
0,"LB","Ben Niemann",2561383,1,-0.582924847033533,-0.582924847033533,0,0,0,0
0,"CB","Charvarius Ward",2561417,8,-0.604247386961745,-0.0755309233702181,0.5,0,5,0.625
0,"S","Maurice Smith",2559058,1,-0.604838279964552,-0.604838279964552,0,0,0,0
0,"CB","Josh Shaw",2552259,4,-0.634825308043363,-0.158706327010841,0.5,0,3.5,0.875
0,"DB","Su'a Cravens",2555345,3,-0.635784782171897,-0.211928260723966,0.333333333333333,0,2,0.666666666666667
0,"CB","Darius Phillips",2560839,6,-0.6664522709801,-0.111075378496683,0.333333333333333,1,4,0.666666666666667
0,"LB","Jermaine Carter",2561093,3,-0.699755567033111,-0.233251855677704,0.666666666666667,0,1.5,0.5
0,"ILB","Dylan Cole",2559152,3,-0.77971067141661,-0.25990355713887,0.666666666666667,0,2,0.666666666666667
0,"CB","Lafayette Pitts",2556652,2,-0.801103137210936,-0.400551568605468,0,0,0,0
0,"OLB","Clay Matthews",80431,3,-0.806828560020167,-0.268942853340056,0.333333333333333,0,1.5,0.5
0,"CB","Isaiah Oliver",2560830,8,-0.816043053626132,-0.102005381703267,0.625,0,7.5,0.9375
0,"SS","Eddie Pleasant",2532928,5,-0.871713006769421,-0.174342601353884,0.6,0,2,0.4
0,"DB","Sean Chandler",2561017,4,-0.920053683852064,-0.230013420963016,0.75,0,2,0.5
0,"ILB","Nick Kwiatkoski",2555288,2,-0.999822104511823,-0.499911052255911,0,0,2,1
0,"CB","Chandon Sullivan",2560887,2,-1.0072757795534,-0.503637889776701,0,0,1,0.5
0,"OLB","Vincent Rey",2507843,2,-1.01768224705806,-0.508841123529029,0.5,0,1,0.5
0,"CB","Ryan Lewis",2559208,6,-1.02362121616332,-0.170603536027219,0.5,0,3,0.5
0,"DB","Tyvis Powell",2556655,4,-1.0979256291201,-0.274481407280025,0.25,0,2,0.5
0,"CB","Davon House",2495170,2,-1.17265016440934,-0.586325082204671,0.5,0,0,0
0,"LB","Oren Burks",2560984,3,-1.2009433148534,-0.400314438284468,0.666666666666667,0,2,0.666666666666667
0,"CB","Leonard Johnson",2532878,3,-1.20155507570942,-0.400518358569807,0.333333333333333,0,3,1
0,"FS","Colin Jones",2499257,1,-1.29948175503924,-1.29948175503924,0,0,0,0
0,"CB","Marcus Sherels",2508007,1,-1.31793409561312,-1.31793409561312,0,0,0,0
0,"CB","Arthur Maulet",2559087,3,-1.32278685136268,-0.440928950454228,0,0,1.5,0.5
0,"OLB","Ramon Humber",2507644,2,-1.35808937155999,-0.679044685779994,0,0,0,0
0,"DB","Justin Hardee",2559181,5,-1.4318406425104,-0.28636812850208,0.4,0,2,0.4
0,"CB","Kevin Johnson",2552261,2,-1.62479757229932,-0.812398786149659,0.5,0,0,0
0,"DB","Rashaan Gaulden",2560775,2,-1.7207738788329,-0.860386939416449,0,0,0,0
0,"ILB","Joe Thomas",2550262,2,-1.72651295250602,-0.863256476253012,0.5,0,2,1
0,"DB","Tarvarius Moore",2561117,4,-1.74681197732009,-0.436702994330024,0.5,0,2,0.5
0,"FS","Jermaine Whitehead",2552697,5,-1.9503432764072,-0.390068655281439,0.2,0,1,0.2
0,"OLB","Jordan Jenkins",2555256,5,-1.95067795717763,-0.390135591435526,0.2,0,1,0.2
0,"ILB","Nate Stupar",2533459,2,-2.34338781086213,-1.17169390543107,0.5,0,1,0.5
0,"WR","Tremon Smith",2561103,1,-2.4546795935995,-2.4546795935995,0,0,0,0
0,"OLB","Von Miller",2495202,2,-2.613533178006,-1.306766589003,0,0,0,0
0,"CB","KeiVarae Russell",2555547,4,-2.7440958350929,-0.686023958773224,0.25,0,2,0.5
0,"ILB","Kamalei Correa",2555339,4,-3.04419372128113,-0.761048430320282,0.25,0,1,0.25
0,"SS","Kavon Frazier",2555536,6,-3.53011278125883,-0.588352130209804,0.333333333333333,0,2,0.333333333333333
0,"FS","Jordan Lucas",2555542,5,-4.1346571640977,-0.82693143281954,0,0,3,0.6
0,"SS","Chris Conte",2495272,5,-4.60038019009822,-0.920076038019644,0.6,0,4,0.8
0,"DB","Natrell Jamerson",2560759,3,-8.48173579619567,-2.82724526539856,0.333333333333333,0,2,0.666666666666667
