"position","displayName","nflId_def","route","targets","completions","interceptions","eps_saved_ball_skills","eps_saved_ball_skills_per_target","PB"
"MLB","Deion Jones",2555162,"ANGLE",4,4,0,-1.97405120133076,-0.49351280033269,0
"MLB","Deion Jones",2555162,"CROSS",1,1,0,0.0646053315326021,0.0646053315326021,0
"MLB","Deion Jones",2555162,"FLAT",2,1,0,-0.310016343433009,-0.155008171716504,1
"MLB","Deion Jones",2555162,"HITCH",3,1,0,0.0874529460539608,0.0291509820179869,2
"MLB","Deion Jones",2555162,"OUT",1,1,0,-0.164023032662481,-0.164023032662481,0
"MLB","Deion Jones",2555162,"SLANT",1,1,0,0.0192234625633704,0.0192234625633704,0
"ILB","Demario Davis",2533008,"ANGLE",3,3,0,0.366001348164703,0.122000449388234,0
"ILB","Demario Davis",2533008,"FLAT",2,2,0,0.4315899613327,0.21579498066635,0
"ILB","Demario Davis",2533008,"HITCH",3,3,0,-0.104345756603301,-0.034781918867767,0
"ILB","Demario Davis",2533008,"OUT",6,6,0,0.709117762686175,0.118186293781029,0
"ILB","Demario Davis",2533008,"SCREEN",5,5,0,0.369573721244757,0.0739147442489514,0
"ILB","Demario Davis",2533008,"SLANT",2,2,0,-1.31660724754866,-0.658303623774331,0
"ILB","Denzel Perryman",2552310,"ANGLE",2,2,0,0.150561413423964,0.0752807067119819,0
"ILB","Denzel Perryman",2552310,"CROSS",1,1,0,-0.069072404337023,-0.069072404337023,0
"ILB","Denzel Perryman",2552310,"HITCH",5,5,0,-3.44434158234276,-0.688868316468552,0
"ILB","Denzel Perryman",2552310,"IN",1,0,0,1.34141472757347,1.34141472757347,0
"ILB","Denzel Perryman",2552310,"SLANT",1,0,0,0.664052598132358,0.664052598132358,1
"CB","Denzel Ward",2560916,"CROSS",2,2,0,0.35602789793191,0.178013948965955,0
"CB","Denzel Ward",2560916,"FLAT",3,1,1,5.90667762753526,1.96889254251175,0
"CB","Denzel Ward",2560916,"HITCH",9,6,0,0.4967985054629,0.0551998339403222,1
"CB","Denzel Ward",2560916,"IN",2,2,0,-0.00856657022577301,-0.0042832851128865,0
"CB","Denzel Ward",2560916,"OUT",4,3,0,1.20412174294405,0.301030435736011,0
"CB","Denzel Ward",2560916,"SCREEN",3,3,0,0.72570972457329,0.24190324152443,0
"CB","Denzel Ward",2560916,"SLANT",3,3,0,-1.10315079526963,-0.367716931756542,0
"SS","Deon Bush",2555155,"OUT",2,1,0,0.395626375752656,0.197813187876328,0
"SS","Deon Bush",2555155,"SLANT",2,2,0,0.025217079100641,0.0126085395503205,0
"ILB","Deone Bucannon",2543769,"ANGLE",1,1,0,-1.00202510306368,-1.00202510306368,0
"ILB","Deone Bucannon",2543769,"CROSS",1,1,0,0.544305799131997,0.544305799131997,0
"ILB","Deone Bucannon",2543769,"IN",1,1,0,0.155175488335592,0.155175488335592,0
"ILB","Deone Bucannon",2543769,"SCREEN",1,1,0,-0.314981497035414,-0.314981497035414,0
"ILB","Deone Bucannon",2543769,"SLANT",1,1,0,-1.68748069791426,-1.68748069791426,0
"ILB","Derrick Johnson",2506353,"ANGLE",1,1,0,0.347627139091584,0.347627139091584,0
"ILB","Derrick Johnson",2506353,"CROSS",1,1,0,-0.694247152404425,-0.694247152404425,0
"ILB","Derrick Johnson",2506353,"HITCH",1,1,0,-0.572867362010307,-0.572867362010307,0
"CB","Derrick Jones",2558819,"HITCH",1,1,0,-0.549044060216045,-0.549044060216045,0
"CB","Derrick Jones",2558819,"OUT",1,1,0,0.160191165376981,0.160191165376981,0
"SS","Derrick Kindred",2555540,"FLAT",2,2,0,-0.235582483499523,-0.117791241749762,0
"SS","Derrick Kindred",2555540,"GO",2,2,0,0.199767633611412,0.0998838168057061,0
"SS","Derrick Kindred",2555540,"HITCH",1,1,0,-0.166240973150378,-0.166240973150378,0
"SS","Derrick Kindred",2555540,"SLANT",2,2,0,-2.23061411348202,-1.11530705674101,0
"OLB","Derrick Morgan",496828,"FLAT",2,2,0,-0.217791579764191,-0.108895789882095,0
"SS","Derwin James",2560760,"ANGLE",5,5,0,0.563404905284132,0.112680981056826,0
"SS","Derwin James",2560760,"CORNER",2,0,1,3.11493704959496,1.55746852479748,1
"SS","Derwin James",2560760,"CROSS",1,1,0,0.996990774437805,0.996990774437805,0
"SS","Derwin James",2560760,"FLAT",5,4,0,-0.278197166403932,-0.0556394332807864,1
"SS","Derwin James",2560760,"GO",1,1,0,-1.23920930687532,-1.23920930687532,0
"SS","Derwin James",2560760,"HITCH",3,2,0,2.7921424807615,0.930714160253832,1
"SS","Derwin James",2560760,"IN",1,1,0,-0.1843534988957,-0.1843534988957,0
"SS","Derwin James",2560760,"OUT",1,1,0,-0.90348411732965,-0.90348411732965,0
"SS","Derwin James",2560760,"POST",1,1,0,-0.373577971400187,-0.373577971400187,0
"SS","Derwin James",2560760,"SCREEN",8,8,0,-0.886357045385586,-0.110794630673198,0
"CB","DeShawn Shead",2535609,"CROSS",1,1,0,-0.473918970740013,-0.473918970740013,0
"CB","DeShawn Shead",2535609,"GO",1,1,0,-4.67695490499168,-4.67695490499168,0
"CB","DeShawn Shead",2535609,"IN",1,1,0,-0.452946286315902,-0.452946286315902,0
"CB","DeShawn Shead",2535609,"SLANT",1,1,0,-0.015100281885913,-0.015100281885913,0
"SS","Deshazor Everett",2553710,"FLAT",1,1,0,-0.677080663887267,-0.677080663887267,0
"CB","Desmond King",2557927,"ANGLE",1,1,0,-0.375711011075834,-0.375711011075834,0
"CB","Desmond King",2557927,"CROSS",2,2,0,-0.089989319433758,-0.044994659716879,0
"CB","Desmond King",2557927,"FLAT",4,4,0,-0.241566559083094,-0.0603916397707736,0
"CB","Desmond King",2557927,"GO",1,0,0,0.71687666992148,0.71687666992148,1
"CB","Desmond King",2557927,"HITCH",7,4,1,4.48963663278325,0.641376661826178,2
"CB","Desmond King",2557927,"IN",2,1,0,0.127873082124298,0.0639365410621489,1
"CB","Desmond King",2557927,"OUT",3,3,0,0.379336200037642,0.126445400012547,0
"CB","Desmond King",2557927,"POST",1,0,0,0.456744400538535,0.456744400538535,1
"CB","Desmond King",2557927,"SCREEN",6,6,0,0.151782857412044,0.0252971429020074,0
"CB","Desmond Trufant",2539334,"FLAT",3,3,0,0.755704333272468,0.251901444424156,0
"CB","Desmond Trufant",2539334,"HITCH",6,6,0,-2.72054988724151,-0.453424981206919,0
"CB","Desmond Trufant",2539334,"OUT",3,3,0,0.890146243155491,0.296715414385164,0
"CB","DeVante Bausby",2553790,"HITCH",2,2,0,0.364877572616272,0.182438786308136,0
"OLB","Devante Bond",2555307,"CROSS",1,1,0,0.0995392700456491,0.0995392700456491,0
"FS","Devin McCourty",494287,"ANGLE",1,1,0,-1.86068376655545,-1.86068376655545,0
"FS","Devin McCourty",494287,"CORNER",1,1,0,-0.6105231254908,-0.6105231254908,0
"FS","Devin McCourty",494287,"CROSS",1,1,0,-0.402137827191899,-0.402137827191899,0
"FS","Devin McCourty",494287,"FLAT",7,7,0,-0.524718069987765,-0.0749597242839664,0
"FS","Devin McCourty",494287,"GO",1,0,0,1.4639679686253,1.4639679686253,1
"FS","Devin McCourty",494287,"HITCH",2,2,0,-0.248598363466553,-0.124299181733277,0
"FS","Devin McCourty",494287,"IN",2,2,0,-1.13508771674647,-0.567543858373235,0
"FS","Devin McCourty",494287,"OUT",3,2,0,0.190777956402605,0.0635926521342016,0
"OLB","Devon Kennard",2543869,"CROSS",2,2,0,-0.594742237436169,-0.297371118718085,0
"OLB","Devon Kennard",2543869,"FLAT",1,1,0,0.102076268521458,0.102076268521458,0
"CB","Dexter McDougle",2543608,"CROSS",1,1,0,0.148523017874385,0.148523017874385,0
"CB","Dexter McDougle",2543608,"FLAT",1,1,0,-0.233598894247024,-0.233598894247024,0
"CB","Dominique Rodgers-Cromartie",306,"FLAT",1,1,0,-0.130678499736497,-0.130678499736497,0
"CB","Dominique Rodgers-Cromartie",306,"HITCH",1,0,0,0.489028248452205,0.489028248452205,1
"MLB","Dont'a Hightower",2533057,"ANGLE",1,1,0,-0.405291079502148,-0.405291079502148,0
"MLB","Dont'a Hightower",2533057,"FLAT",1,1,0,-0.512349516025613,-0.512349516025613,0
"MLB","Dont'a Hightower",2533057,"HITCH",5,5,0,-1.2081256864626,-0.241625137292519,0
"MLB","Dont'a Hightower",2533057,"IN",1,1,0,-0.389347892885433,-0.389347892885433,0
"MLB","Dont'a Hightower",2533057,"OUT",2,2,0,-0.159264694354151,-0.0796323471770755,0
"MLB","Dont'a Hightower",2533057,"POST",1,1,0,-0.205589507260159,-0.205589507260159,0
"MLB","Dont'a Hightower",2533057,"SCREEN",2,2,0,-0.0347207482815385,-0.0173603741407693,0
"CB","Donte Jackson",2560753,"CROSS",2,2,0,-0.894031680793569,-0.447015840396784,0
"CB","Donte Jackson",2560753,"FLAT",1,1,0,0.678185883354626,0.678185883354626,0
"CB","Donte Jackson",2560753,"GO",1,1,0,-0.36155278855245,-0.36155278855245,0
"CB","Donte Jackson",2560753,"HITCH",10,8,0,-3.32530775670368,-0.332530775670368,2
"CB","Donte Jackson",2560753,"OUT",2,2,0,0.037881102088425,0.0189405510442125,0
"CB","Donte Jackson",2560753,"POST",1,1,0,-0.239282668094851,-0.239282668094851,0
"CB","Donte Jackson",2560753,"SCREEN",5,5,0,0.810584992577564,0.162116998515513,0
"LB","Dorian O'Daniel",2560827,"CROSS",2,2,0,-0.762935803057333,-0.381467901528666,0
"LB","Dorian O'Daniel",2560827,"FLAT",4,4,0,-0.273864940428734,-0.0684662351071835,0
"LB","Dorian O'Daniel",2560827,"HITCH",2,1,0,0.221670031149361,0.110835015574681,0
"LB","Dorian O'Daniel",2560827,"POST",1,1,0,-0.377625627881916,-0.377625627881916,0
"S","Doug Middleton",2556617,"GO",2,1,0,0.134509498555475,0.0672547492777376,1
"CB","Dre Kirkpatrick",2533060,"CROSS",2,1,0,-0.236899544992603,-0.118449772496301,0
"CB","Dre Kirkpatrick",2533060,"FLAT",2,2,0,0.844199545482791,0.422099772741396,0
"CB","Dre Kirkpatrick",2533060,"HITCH",4,3,0,-0.109366908668561,-0.0273417271671402,0
"CB","Dre Kirkpatrick",2533060,"OUT",2,1,0,0.058656031185099,0.0293280155925495,1
"CB","Dre Kirkpatrick",2533060,"SCREEN",1,1,0,0.0342322979037028,0.0342322979037028,0
"CB","Dre Kirkpatrick",2533060,"SLANT",2,1,0,0.259597958718213,0.129798979359106,1
"LB","Duke Ejiofor",2560714,"ANGLE",1,1,0,-1.42422007986838,-1.42422007986838,0
"OLB","Duke Riley",2557967,"ANGLE",3,3,0,-1.19197201659487,-0.397324005531625,0
"OLB","Duke Riley",2557967,"CROSS",2,1,0,2.26847440956798,1.13423720478399,0
"OLB","Duke Riley",2557967,"FLAT",2,2,0,0.149199673946817,0.0745998369734087,0
"OLB","Duke Riley",2557967,"HITCH",3,3,0,-0.847047465186252,-0.282349155062084,0
"OLB","Duke Riley",2557967,"IN",1,1,0,0.0593071964429979,0.0593071964429979,0
"OLB","Duke Riley",2557967,"OUT",4,4,0,-0.357515422118438,-0.0893788555296094,0
"FS","Duron Harmon",2541243,"CROSS",2,2,0,-0.0797899796192594,-0.0398949898096297,0
"FS","Duron Harmon",2541243,"HITCH",1,1,0,-0.183983797293746,-0.183983797293746,0
"FS","Duron Harmon",2541243,"SLANT",1,1,0,-0.209956923212875,-0.209956923212875,0
"ILB","Dylan Cole",2559152,"CROSS",2,1,0,0.530726073958943,0.265363036979472,1
"ILB","Dylan Cole",2559152,"FLAT",1,1,0,-2.9137078983733,-2.9137078983733,0
"ILB","Dylan Cole",2559152,"OUT",1,1,0,-1.57605256149212,-1.57605256149212,0
"CB","E.J. Gaines",2543823,"CORNER",1,1,0,-0.109188821623766,-0.109188821623766,0
"CB","E.J. Gaines",2543823,"HITCH",1,0,0,0.886859521995463,0.886859521995463,0
"FS","Earl Thomas",2508080,"CROSS",1,1,0,-0.34053328572794,-0.34053328572794,0
"FS","Earl Thomas",2508080,"HITCH",1,1,0,0.16904015633166,0.16904015633166,0
"FS","Earl Thomas",2508080,"POST",1,1,0,-1.36761927347789,-1.36761927347789,0
"FS","Eddie Jackson",2558176,"CROSS",3,0,0,2.7762190269144,0.925406342304801,2
"FS","Eddie Jackson",2558176,"FLAT",4,3,1,5.51549280394524,1.37887320098631,0
"FS","Eddie Jackson",2558176,"GO",2,1,0,1.2851939861336,0.642596993066798,1
"FS","Eddie Jackson",2558176,"HITCH",4,3,0,0.873850920813313,0.218462730203328,0
"FS","Eddie Jackson",2558176,"IN",4,2,0,-2.74681249096095,-0.686703122740236,2
"FS","Eddie Jackson",2558176,"OUT",3,1,1,6.78649295113953,2.26216431704651,1
"FS","Eddie Jackson",2558176,"SLANT",1,1,0,-0.210328289112605,-0.210328289112605,0
"SS","Eddie Pleasant",2532928,"ANGLE",1,0,0,-1.58652476299214,-1.58652476299214,0
"SS","Eddie Pleasant",2532928,"FLAT",1,1,0,0.277914465576976,0.277914465576976,0
"SS","Eddie Pleasant",2532928,"OUT",1,1,0,-0.700653189834985,-0.700653189834985,0
"SS","Eddie Pleasant",2532928,"POST",1,1,0,-3.67984171856479,-3.67984171856479,0
"SS","Eddie Pleasant",2532928,"SCREEN",1,1,0,-1.88759525141045,-1.88759525141045,0
"MLB","Elandon Roberts",2556119,"ANGLE",1,1,0,0.055166842454374,0.055166842454374,0
"MLB","Elandon Roberts",2556119,"CROSS",1,1,0,0.101804466925267,0.101804466925267,0
"MLB","Elandon Roberts",2556119,"FLAT",2,2,0,0.420119300894795,0.210059650447397,0
"MLB","Elandon Roberts",2556119,"HITCH",3,3,0,-1.12894503555597,-0.376315011851989,0
"MLB","Elandon Roberts",2556119,"POST",2,2,0,-3.00817305793426,-1.50408652896713,0
"CB","Eli Apple",2555277,"ANGLE",1,1,0,0.0610378863918684,0.0610378863918684,0
"CB","Eli Apple",2555277,"CROSS",4,4,0,2.40699384871582,0.601748462178955,0
"CB","Eli Apple",2555277,"GO",2,2,0,-5.74996854273984,-2.87498427136992,0
"CB","Eli Apple",2555277,"HITCH",6,5,0,0.0836423725365432,0.0139403954227572,1
"CB","Eli Apple",2555277,"IN",2,1,0,-0.178238685395998,-0.0891193426979989,1
"CB","Eli Apple",2555277,"OUT",4,4,0,-1.5482396458459,-0.387059911461474,0
"CB","Eli Apple",2555277,"POST",2,1,0,2.16921070914076,1.08460535457038,0
"CB","Eli Apple",2555277,"SCREEN",1,1,0,-0.076413120552983,-0.076413120552983,0
"CB","Eli Apple",2555277,"SLANT",5,5,0,-2.54237799731046,-0.508475599462092,0
"LB","Elijah Lee",2558121,"ANGLE",4,4,0,0.326878188683515,0.0817195471708787,0
"LB","Elijah Lee",2558121,"CROSS",1,1,0,-0.617528943657185,-0.617528943657185,0
"LB","Elijah Lee",2558121,"FLAT",1,1,0,0.145070978999963,0.145070978999963,0
"LB","Elijah Lee",2558121,"GO",1,1,0,-0.03305366650175,-0.03305366650175,0
"LB","Elijah Lee",2558121,"HITCH",3,3,0,-0.587283875205028,-0.195761291735009,0
"LB","Elijah Lee",2558121,"OUT",1,0,0,0.16275687303537,0.16275687303537,0
"LB","Elijah Lee",2558121,"SCREEN",1,1,0,0.140949021437654,0.140949021437654,0
"LB","Elijah Lee",2558121,"SLANT",1,1,0,-0.3769309934905,-0.3769309934905,0
"OLB","Emmanuel Lamur",2536032,"HITCH",1,1,0,-0.243695329019945,-0.243695329019945,0
"SS","Eric Berry",496723,"CROSS",1,1,0,-0.66168810827729,-0.66168810827729,0
"SS","Eric Berry",496723,"IN",1,1,0,-0.027419905021383,-0.027419905021383,0
"MLB","Eric Kendricks",2552312,"ANGLE",1,1,0,0.00388962715271901,0.00388962715271901,0
"MLB","Eric Kendricks",2552312,"CROSS",3,1,0,1.9532932825435,0.651097760847834,1
"MLB","Eric Kendricks",2552312,"FLAT",2,2,0,-0.819750904646297,-0.409875452323148,0
"MLB","Eric Kendricks",2552312,"GO",1,1,0,-0.8827284995952,-0.8827284995952,0
"MLB","Eric Kendricks",2552312,"HITCH",6,5,0,-0.13299090510783,-0.0221651508513051,0
"MLB","Eric Kendricks",2552312,"OUT",2,1,0,-1.32279032589829,-0.661395162949145,1
"MLB","Eric Kendricks",2552312,"SCREEN",1,1,0,0.414442068183301,0.414442068183301,0
"MLB","Eric Kendricks",2552312,"WHEEL",1,1,0,-0.18498000958462,-0.18498000958462,0
"FS","Eric Murray",2555173,"CROSS",1,0,0,1.08144987115526,1.08144987115526,1
"FS","Eric Murray",2555173,"FLAT",1,1,0,-0.0561900727384109,-0.0561900727384109,0
"FS","Eric Murray",2555173,"HITCH",2,2,0,-1.80305555314591,-0.901527776572957,0
"FS","Eric Murray",2555173,"IN",1,1,0,0.9239148557711,0.9239148557711,0
"FS","Eric Murray",2555173,"OUT",1,1,0,-0.22204383344199,-0.22204383344199,0
"FS","Eric Murray",2555173,"POST",3,2,0,1.49345482162827,0.497818273876089,0
"FS","Eric Murray",2555173,"SCREEN",1,1,0,-0.147311603405623,-0.147311603405623,0
"SS","Eric Reid",2540152,"CORNER",1,0,0,1.55117709519715,1.55117709519715,1
"SS","Eric Reid",2540152,"CROSS",3,2,0,-0.416894180104401,-0.138964726701467,1
"SS","Eric Reid",2540152,"FLAT",1,1,0,0.090181265981687,0.090181265981687,0
"SS","Eric Reid",2540152,"GO",2,2,0,-0.602279715934577,-0.301139857967288,0
"SS","Eric Reid",2540152,"HITCH",1,1,0,-1.45507390331431,-1.45507390331431,0
"SS","Eric Reid",2540152,"IN",1,1,0,-0.60001863182239,-0.60001863182239,0
"SS","Eric Reid",2540152,"OUT",3,1,0,2.91648122446772,0.972160408155906,2
"SS","Eric Reid",2540152,"POST",1,1,0,-5.53460928974602,-5.53460928974602,0
"SS","Eric Reid",2540152,"SLANT",1,1,0,-0.688097214572327,-0.688097214572327,0
"FS","Eric Weddle",2495775,"CROSS",5,4,0,-0.399841488447508,-0.0799682976895015,1
"FS","Eric Weddle",2495775,"FLAT",1,1,0,0.150497898723619,0.150497898723619,0
"FS","Eric Weddle",2495775,"GO",3,2,0,-1.86065811376605,-0.620219371255351,1
"FS","Eric Weddle",2495775,"HITCH",2,2,0,0.084301484721323,0.0421507423606615,0
"FS","Eric Weddle",2495775,"OUT",1,1,0,-0.731561751282463,-0.731561751282463,0
"FS","Eric Weddle",2495775,"POST",1,0,0,0.023419020653389,0.023419020653389,1
"FS","Eric Weddle",2495775,"SCREEN",1,1,0,-0.103465748356528,-0.103465748356528,0
"FS","Eric Weddle",2495775,"SLANT",2,2,0,-0.353334455963128,-0.176667227981564,0
"OLB","Eric Wilson",2559012,"ANGLE",1,1,0,-0.162028690090256,-0.162028690090256,0
"OLB","Eric Wilson",2559012,"CROSS",2,2,0,-1.27906284842247,-0.639531424211236,0
"OLB","Eric Wilson",2559012,"FLAT",2,2,0,-0.062550281875923,-0.0312751409379615,0
"OLB","Eric Wilson",2559012,"OUT",1,1,0,-0.28055890494218,-0.28055890494218,0
"OLB","Eric Wilson",2559012,"SCREEN",2,2,0,0.181290418803662,0.090645209401831,0
"SS","Erik Harris",2555568,"CORNER",1,1,0,-3.16555908098599,-3.16555908098599,0
"SS","Erik Harris",2555568,"CROSS",1,1,0,-1.80352050035441,-1.80352050035441,0
"SS","Erik Harris",2555568,"FLAT",1,1,0,0.791876400222495,0.791876400222495,0
"SS","Erik Harris",2555568,"IN",1,0,0,1.31621804765854,1.31621804765854,1
"SS","Erik Harris",2555568,"OUT",1,1,0,0.730015711234553,0.730015711234553,0
"SS","Erik Harris",2555568,"SLANT",1,1,0,-0.69173421220692,-0.69173421220692,0
"CB","Fabian Moreau",2558136,"FLAT",3,3,0,-0.468385567509462,-0.156128522503154,0
"CB","Fabian Moreau",2558136,"GO",1,0,0,1.08687422458178,1.08687422458178,0
"CB","Fabian Moreau",2558136,"HITCH",2,2,0,-0.051212969831795,-0.0256064849158975,0
"CB","Fabian Moreau",2558136,"IN",2,1,0,0.284501439461061,0.14225071973053,1
"CB","Fabian Moreau",2558136,"OUT",1,0,0,1.29664268022033,1.29664268022033,1
"CB","Fabian Moreau",2558136,"SLANT",2,2,0,-1.00203971629421,-0.501019858147107,0
"LB","Foye Oluokun",2561132,"ANGLE",4,4,0,0.147168201834129,0.0367920504585322,0
"LB","Foye Oluokun",2561132,"CROSS",1,0,0,0.631573720363092,0.631573720363092,0
"LB","Foye Oluokun",2561132,"FLAT",1,1,0,0.237277404486839,0.237277404486839,0
"LB","Foye Oluokun",2561132,"IN",1,1,0,-0.240064256005606,-0.240064256005606,0
"LB","Foye Oluokun",2561132,"OUT",3,3,0,0.330952636064526,0.110317545354842,0
"LB","Foye Oluokun",2561132,"POST",1,1,0,-1.3546338177107,-1.3546338177107,0
"LB","Frankie Luvu",2561366,"CROSS",1,1,0,0.025517959980711,0.025517959980711,0
"LB","Frankie Luvu",2561366,"SCREEN",1,1,0,-0.080335836404905,-0.080335836404905,0
"LB","Fred Warner",2560917,"ANGLE",4,3,0,0.160218431804469,0.0400546079511173,1
"LB","Fred Warner",2560917,"CROSS",7,3,0,3.59211392341611,0.513159131916587,2
"LB","Fred Warner",2560917,"FLAT",1,1,0,-0.0735122331092581,-0.0735122331092581,0
"LB","Fred Warner",2560917,"HITCH",5,4,0,-0.0839335671114809,-0.0167867134222962,1
"LB","Fred Warner",2560917,"IN",3,3,0,-0.855100297986439,-0.285033432662146,0
"LB","Fred Warner",2560917,"OUT",2,1,0,0.285041329139494,0.142520664569747,0
"LB","Fred Warner",2560917,"POST",1,1,0,-0.416063124251502,-0.416063124251502,0
"LB","Fred Warner",2560917,"SCREEN",2,2,0,-0.00257727308163469,-0.00128863654081735,0
"CB","Gareon Conley",2558062,"CORNER",1,1,0,-1.5340109956624,-1.5340109956624,0
"CB","Gareon Conley",2558062,"FLAT",3,3,0,0.0984166338397182,0.0328055446132394,0
"CB","Gareon Conley",2558062,"HITCH",5,5,0,-5.03884117934325,-1.00776823586865,0
"CB","Gareon Conley",2558062,"SCREEN",1,1,0,-0.2238524511773,-0.2238524511773,0
"LB","Genard Avery",2560964,"GO",1,1,0,-0.533490243543683,-0.533490243543683,0
"LB","Genard Avery",2560964,"HITCH",1,1,0,-0.024485594996982,-0.024485594996982,0
"FS","George Odum",2561131,"FLAT",1,1,0,0.098976317559914,0.098976317559914,0
"FS","George Odum",2561131,"POST",3,3,0,-1.08401275636478,-0.361337585454928,0
"ILB","Gerald Hodges",2539293,"GO",1,1,0,-0.208362312308724,-0.208362312308724,0
"ILB","Gerald Hodges",2539293,"HITCH",3,3,0,-0.72772589661988,-0.242575298873293,0
"ILB","Gerald Hodges",2539293,"IN",1,1,0,-0.27771913694006,-0.27771913694006,0
"ILB","Gerald Hodges",2539293,"SLANT",1,1,0,-0.160105018084248,-0.160105018084248,0
"FS","Glover Quin",71441,"CORNER",1,1,0,-1.02063407765111,-1.02063407765111,0
"FS","Glover Quin",71441,"CROSS",1,0,0,-0.349477590400882,-0.349477590400882,1
"FS","Glover Quin",71441,"GO",1,1,0,-0.0418034206721298,-0.0418034206721298,0
"FS","Glover Quin",71441,"HITCH",2,2,0,-0.248335157390381,-0.12416757869519,0
"FS","Glover Quin",71441,"POST",2,2,0,-0.640515480730794,-0.320257740365397,0
"FS","Glover Quin",71441,"SLANT",1,1,0,-0.191466160905987,-0.191466160905987,0
"CB","Grant Haley",2561001,"CROSS",1,1,0,0.454865573143678,0.454865573143678,0
"CB","Grant Haley",2561001,"HITCH",2,1,0,0.332082041489823,0.166041020744912,1
"CB","Grant Haley",2561001,"IN",1,1,0,0.189523840675759,0.189523840675759,0
"CB","Grant Haley",2561001,"OUT",2,1,0,-0.558993385409731,-0.279496692704866,0
"CB","Grant Haley",2561001,"SCREEN",1,0,0,0.058475322388376,0.058475322388376,0
"CB","Greg Mabin",2558971,"CORNER",1,1,0,-1.22768243593274,-1.22768243593274,0
"CB","Greg Mabin",2558971,"CROSS",2,2,0,-1.09255457144024,-0.546277285720119,0
"CB","Greg Mabin",2558971,"FLAT",1,1,0,0.238119922467221,0.238119922467221,0
"DB","Greg Stroman",2560886,"FLAT",1,1,0,0.51097846527237,0.51097846527237,0
"DB","Greg Stroman",2560886,"HITCH",4,4,0,-0.364525303474136,-0.091131325868534,0
"DB","Greg Stroman",2560886,"OUT",4,4,0,-2.10270389557977,-0.525675973894944,0
"DB","Greg Stroman",2560886,"POST",2,0,1,4.72777520859918,2.36388760429959,1
"FS","Ha Ha Clinton-Dix",2543470,"CROSS",2,2,0,1.79233938640032,0.896169693200159,0
"FS","Ha Ha Clinton-Dix",2543470,"FLAT",2,2,0,-0.0707377057309959,-0.035368852865498,0
"FS","Ha Ha Clinton-Dix",2543470,"HITCH",2,2,0,-2.12612472000214,-1.06306236000107,0
"FS","Ha Ha Clinton-Dix",2543470,"IN",4,4,0,-2.48730403506605,-0.621826008766513,0
"FS","Ha Ha Clinton-Dix",2543470,"OUT",2,2,0,-0.632131107460983,-0.316065553730492,0
"FS","Ha Ha Clinton-Dix",2543470,"SLANT",2,2,0,-0.146534370719036,-0.073267185359518,0
"ILB","Haason Reddick",2557887,"ANGLE",1,1,0,-0.301351735186612,-0.301351735186612,0
"ILB","Haason Reddick",2557887,"CROSS",1,1,0,-0.0255290273106099,-0.0255290273106099,0
"ILB","Haason Reddick",2557887,"FLAT",3,2,0,0.27495090852689,0.0916503028422965,0
"ILB","Haason Reddick",2557887,"HITCH",2,1,0,3.00920973984671,1.50460486992335,1
"ILB","Haason Reddick",2557887,"OUT",2,2,0,0.970189594606994,0.485094797303497,0
"ILB","Haason Reddick",2557887,"SCREEN",1,1,0,-0.172815140140535,-0.172815140140535,0
"ILB","Haason Reddick",2557887,"WHEEL",1,1,0,0.068078767465112,0.068078767465112,0
"MLB","Hardy Nickerson",2558982,"ANGLE",1,1,0,-0.095419585390201,-0.095419585390201,0
"MLB","Hardy Nickerson",2558982,"CROSS",1,1,0,0.0250410736670701,0.0250410736670701,0
"MLB","Hardy Nickerson",2558982,"FLAT",2,2,0,-0.36298639171765,-0.181493195858825,0
"MLB","Hardy Nickerson",2558982,"HITCH",1,1,0,-0.124150971209186,-0.124150971209186,0
"MLB","Hardy Nickerson",2558982,"OUT",3,3,0,-1.98584949312084,-0.66194983104028,0
"MLB","Hardy Nickerson",2558982,"POST",1,1,0,-0.354997711608469,-0.354997711608469,0
"MLB","Hardy Nickerson",2558982,"SCREEN",1,1,0,-0.0397672868832224,-0.0397672868832224,0
"MLB","Hardy Nickerson",2558982,"WHEEL",2,2,0,-0.94279749490435,-0.471398747452175,0
"FS","Harrison Smith",2532948,"CROSS",4,4,0,0.583154731821402,0.145788682955351,0
"FS","Harrison Smith",2532948,"FLAT",2,2,0,-0.306049968113081,-0.153024984056541,0
"FS","Harrison Smith",2532948,"HITCH",1,1,0,-0.2392442198734,-0.2392442198734,0
"FS","Harrison Smith",2532948,"IN",1,0,0,3.37028655037916,3.37028655037916,0
"FS","Harrison Smith",2532948,"POST",1,0,0,1.53465015705589,1.53465015705589,1
"FS","Harrison Smith",2532948,"SCREEN",3,3,0,-0.976689383590758,-0.325563127863586,0
"MLB","Hayes Pullard",2552313,"ANGLE",1,1,0,0.115376239263278,0.115376239263278,0
"MLB","Hayes Pullard",2552313,"CROSS",1,1,0,-0.10671507714231,-0.10671507714231,0
"MLB","Hayes Pullard",2552313,"HITCH",1,1,0,-1.87161678249751,-1.87161678249751,0
"CB","Holton Hill",2560741,"HITCH",1,0,0,-0.566569204808373,-0.566569204808373,1
"FS","Ibraheim Campbell",2552605,"HITCH",1,1,0,-0.34977133070405,-0.34977133070405,0
"FS","Ibraheim Campbell",2552605,"OUT",2,2,0,0.074555510298732,0.037277755149366,0
