"qualifying","position","displayName","nflId_def","time_after_snap","count","avg_epa","avg_eps_tracking_per_play"
1,"CB","Jalen Ramsey",2555280,1.2,334,-0.110995682890192,0.0764106440554586
1,"CB","Jalen Ramsey",2555280,1.3,332,-0.0738808923271376,0.0649355507671825
1,"CB","Jalen Ramsey",2555280,1.4,326,-0.0353778429563096,0.0527973404458462
1,"CB","Jalen Ramsey",2555280,1.5,324,0.00533570242970523,0.0400871197685596
1,"CB","Jalen Ramsey",2555280,1.6,323,0.0366311385823643,0.0297147205494152
1,"CB","Jalen Ramsey",2555280,1.7,320,0.0653784307119233,0.0196698653504058
1,"CB","Jalen Ramsey",2555280,1.8,316,0.0783910603266048,0.0156390146808496
1,"CB","Jalen Ramsey",2555280,1.9,302,0.0872281505527592,0.0126771457106784
1,"CB","Jalen Ramsey",2555280,2,283,0.0804781006776213,0.0145801085183701
1,"CB","Jalen Ramsey",2555280,2.1,266,0.0957036310973439,0.00908694084319018
1,"CB","Jalen Ramsey",2555280,2.2,253,0.105989046697531,0.00537041821371607
1,"CB","Jalen Ramsey",2555280,2.3,243,0.108268620244702,0.00427443520528083
1,"CB","Jalen Ramsey",2555280,2.4,229,0.104815158078569,0.00460134315262015
1,"CB","Jalen Ramsey",2555280,2.5,214,0.0958311039419837,0.00720658283198492
1,"CB","Jalen Ramsey",2555280,2.6,200,0.111839081968897,0.000780460014119327
1,"CB","Jalen Ramsey",2555280,2.7,177,0.110579540636499,0.00170732767039328
1,"CB","Jalen Ramsey",2555280,2.8,162,0.125967803779501,-0.00493316018610692
1,"CB","Jalen Ramsey",2555280,2.9,143,0.152700181160619,-0.0130839011646302
1,"CB","Jalen Ramsey",2555280,3,133,0.1484138706777,-0.0114176734696061
1,"CB","Jalen Ramsey",2555280,3.1,122,0.142155063491246,-0.00849592579781615
1,"CB","Jalen Ramsey",2555280,3.2,109,0.148959258946922,-0.010096660060914
1,"CB","Jalen Ramsey",2555280,3.3,101,0.130209042171159,-0.00419273446678794
1,"CB","Jalen Ramsey",2555280,3.4,92,0.125945871036622,-0.00270988923709629
1,"CB","Jalen Ramsey",2555280,3.5,77,0.143243334697532,-0.00828715369146297
1,"CB","Jalen Ramsey",2555280,3.6,71,0.162628789791886,-0.0159179896407328
1,"CB","Jalen Ramsey",2555280,3.7,65,0.173333630465318,-0.0188998405241731
1,"CB","Jalen Ramsey",2555280,3.8,59,0.13593829345063,-0.00624916291869082
1,"CB","Jalen Ramsey",2555280,3.9,53,0.15470299184154,-0.0139837505829048
1,"CB","Jalen Ramsey",2555280,4,45,0.153559968640317,-0.0162642951982266
1,"CB","Jalen Ramsey",2555280,4.1,39,0.110489512745171,-0.000317126937291597
1,"CB","Jalen Ramsey",2555280,4.2,38,0.120529672391312,-0.00715282256051843
1,"CB","Jalen Ramsey",2555280,4.3,37,0.0987004493844903,-0.00185833027863187
1,"CB","Jalen Ramsey",2555280,4.4,32,0.11012704883398,-0.0128131340691292
1,"CB","Jalen Ramsey",2555280,4.5,30,0.103740484589253,-0.013284547746272
1,"CB","Jalen Ramsey",2555280,4.6,23,0.249476021577658,-0.0674064977142039
1,"CB","Jalen Ramsey",2555280,4.7,21,0.305554689954161,-0.0887788365284972
1,"CB","Jalen Ramsey",2555280,4.8,20,0.315475583582643,-0.0904229415041879
1,"CB","Jalen Ramsey",2555280,4.9,17,0.271220310891482,-0.0737254178565199
1,"CB","Jalen Ramsey",2555280,5,17,0.284151052065302,-0.0776201982935457
1,"CB","Jalen Ramsey",2555280,5.1,14,0.352383872517604,-0.104211760683942
1,"CB","Jalen Ramsey",2555280,5.2,12,0.410990191747098,-0.127267218474552
1,"CB","Jalen Ramsey",2555280,5.3,11,0.44446125737212,-0.14465090088556
1,"CB","Jalen Ramsey",2555280,5.4,10,0.372627629469706,-0.126332760375152
1,"CB","Jalen Ramsey",2555280,5.5,10,0.334206575934625,-0.118977473601338
1,"CB","Jalen Ramsey",2555280,5.6,9,0.391934049711648,-0.143933445069983
1,"CB","Jalen Ramsey",2555280,5.7,7,0.446498411548093,-0.175394297725438
1,"CB","Jalen Ramsey",2555280,5.8,7,0.38944078023459,-0.156653683044369
1,"CB","Jalen Ramsey",2555280,5.9,6,0.289873378137854,-0.128709122484241
1,"CB","Jalen Ramsey",2555280,6,6,0.257009043635738,-0.119005243212311
1,"SS","Jamal Adams",2557979,0.5,95,0.111338983620716,-0.00515859188742839
1,"SS","Jamal Adams",2557979,0.6,95,0.0502211755166771,0.0152597855084919
1,"SS","Jamal Adams",2557979,0.7,95,0.0143332361742162,0.0273385260998579
1,"SS","Jamal Adams",2557979,0.8,95,0.000557307640880357,0.0325729772502163
1,"SS","Jamal Adams",2557979,0.9,95,-0.00196144622862493,0.0336077346524348
1,"SS","Jamal Adams",2557979,1,95,0.00525207461685237,0.0319184128731872
1,"SS","Jamal Adams",2557979,1.1,95,0.0291490168532179,0.0244246118269233
1,"SS","Jamal Adams",2557979,1.2,95,0.0574605915048572,0.0148636879343875
1,"SS","Jamal Adams",2557979,1.3,95,0.0814288532513192,0.00631609206330262
1,"SS","Jamal Adams",2557979,1.4,95,0.103135333746879,-0.00175189143643575
1,"SS","Jamal Adams",2557979,1.5,95,0.118755371380506,-0.00743002911076052
1,"SS","Jamal Adams",2557979,1.6,95,0.129663761245071,-0.0105288773304862
1,"SS","Jamal Adams",2557979,1.7,94,0.132951966183153,-0.0113554577257564
1,"SS","Jamal Adams",2557979,1.8,90,0.130504908210457,-0.0118374192588973
1,"SS","Jamal Adams",2557979,1.9,89,0.123072603936883,-0.010866202763247
1,"SS","Jamal Adams",2557979,2,82,0.104302850066658,-0.00604863198895477
1,"SS","Jamal Adams",2557979,2.1,80,0.0845913319410999,0.000311884009790301
1,"SS","Jamal Adams",2557979,2.2,73,0.0612814923932186,0.00774765416892068
1,"SS","Jamal Adams",2557979,2.3,68,0.034588965858454,0.0177764662409984
1,"SS","Jamal Adams",2557979,2.4,63,0.0350524880937685,0.0177192739109602
1,"SS","Jamal Adams",2557979,2.5,60,0.0328913477644489,0.0181438239523039
1,"SS","Jamal Adams",2557979,2.6,55,0.0326422316593597,0.0156711684742129
1,"SS","Jamal Adams",2557979,2.7,47,0.00649892788225671,0.0224659136801186
1,"SS","Jamal Adams",2557979,2.8,42,-0.00254367416229475,0.022233384150784
1,"SS","Jamal Adams",2557979,2.9,37,-0.0056150509717126,0.0204153294025191
1,"SS","Jamal Adams",2557979,3,34,-0.00452919388408381,0.0174273796945542
1,"SS","Jamal Adams",2557979,3.1,29,-0.0570182849633742,0.0322005647526595
1,"SS","Jamal Adams",2557979,3.2,26,-0.133788291180125,0.0544659900011105
1,"SS","Jamal Adams",2557979,3.3,22,-0.226258512201241,0.0774273299626899
1,"SS","Jamal Adams",2557979,3.4,21,-0.259231550492573,0.0850539120032074
1,"SS","Jamal Adams",2557979,3.5,20,-0.244285060476814,0.080155275488882
1,"SS","Jamal Adams",2557979,3.6,18,-0.33645639000019,0.112508103930049
1,"SS","Jamal Adams",2557979,3.7,18,-0.325641415666572,0.107432196808421
1,"SS","Jamal Adams",2557979,3.8,17,-0.272873331944085,0.0875678401319419
1,"SS","Jamal Adams",2557979,3.9,16,-0.308616713218738,0.0954345296974129
1,"SS","Jamal Adams",2557979,4,16,-0.310707674568764,0.0956157748923988
1,"SS","Jamal Adams",2557979,4.1,14,-0.35317401472792,0.110538401721223
1,"SS","Jamal Adams",2557979,4.2,13,-0.296841766737752,0.0924524797768814
1,"SS","Jamal Adams",2557979,4.3,13,-0.289377524438375,0.0916953179950601
1,"SS","Jamal Adams",2557979,4.4,13,-0.291418236457566,0.0948980585460313
1,"SS","Jamal Adams",2557979,4.5,12,-0.291599487493855,0.0918130952656217
1,"SS","Jamal Adams",2557979,4.6,12,-0.288849545310427,0.0906032301552259
1,"SS","Jamal Adams",2557979,4.7,12,-0.284585282895299,0.0898282552586331
1,"SS","Jamal Adams",2557979,4.8,12,-0.270865163007202,0.0870086258916931
1,"SS","Jamal Adams",2557979,4.9,11,-0.371013805190394,0.126124024776976
1,"SS","Jamal Adams",2557979,5,10,-0.39726523084765,0.132776604816395
1,"SS","Jamal Adams",2557979,5.1,10,-0.385194182982248,0.131191515193785
1,"SS","Jamal Adams",2557979,5.2,10,-0.364542642880674,0.126577671986052
1,"SS","Jamal Adams",2557979,5.3,9,-0.396734103913932,0.133841039552161
1,"SS","Jamal Adams",2557979,5.4,9,-0.36259533372348,0.125716408404058
1,"SS","Jamal Adams",2557979,5.5,6,-0.268412489513753,0.103438638255401
1,"SS","Jamal Adams",2557979,5.6,5,-0.445290704533258,0.154013713673448
1,"SS","Jamal Adams",2557979,5.7,4,-0.180588276245968,0.0980165176499097
1,"SS","Jamal Adams",2557979,5.8,4,-0.174224155196439,0.0971689808054625
1,"SS","Jamal Adams",2557979,5.9,4,-0.168635380550746,0.0964111811379715
1,"SS","Jamal Adams",2557979,6,4,-0.163520741107844,0.0958240682894022
1,"CB","James Bradberry",2555175,0.5,314,0.0198756555263902,0.0303151259055369
1,"CB","James Bradberry",2555175,0.6,314,-0.0406856310706793,0.0509495976970645
1,"CB","James Bradberry",2555175,0.7,314,-0.086473597207622,0.0663129071077785
1,"CB","James Bradberry",2555175,0.8,314,-0.12267941418354,0.0787976754856758
1,"CB","James Bradberry",2555175,0.9,314,-0.13756939145507,0.0843463414606043
1,"CB","James Bradberry",2555175,1,314,-0.135452171642286,0.0841557087467313
1,"CB","James Bradberry",2555175,1.1,313,-0.116976350638358,0.0786118990208712
1,"CB","James Bradberry",2555175,1.2,313,-0.0860602379436529,0.0685244119819339
1,"CB","James Bradberry",2555175,1.3,311,-0.0475939045636043,0.0558937253742331
1,"CB","James Bradberry",2555175,1.4,310,-0.000120460444685611,0.0399075132933119
1,"CB","James Bradberry",2555175,1.5,304,0.0432879460611081,0.024800921234843
1,"CB","James Bradberry",2555175,1.6,300,0.0776194772955011,0.0126628363717466
1,"CB","James Bradberry",2555175,1.7,299,0.104777859675894,0.00344869809918513
1,"CB","James Bradberry",2555175,1.8,294,0.119782240869183,-0.00166886188169711
1,"CB","James Bradberry",2555175,1.9,285,0.135333785151532,-0.00666931184803169
1,"CB","James Bradberry",2555175,2,271,0.13217811383234,-0.00491322800215487
1,"CB","James Bradberry",2555175,2.1,259,0.132031261664165,-0.00421117269224729
1,"CB","James Bradberry",2555175,2.2,241,0.141311164648192,-0.00709509846064809
1,"CB","James Bradberry",2555175,2.3,225,0.149223794991787,-0.0109018555991258
1,"CB","James Bradberry",2555175,2.4,210,0.156885241202521,-0.0143735901480206
1,"CB","James Bradberry",2555175,2.5,188,0.149106168612077,-0.0112116616734925
1,"CB","James Bradberry",2555175,2.6,172,0.120852463363604,-0.00128569144987468
1,"CB","James Bradberry",2555175,2.7,152,0.108012123790625,0.00245683453789528
1,"CB","James Bradberry",2555175,2.8,136,0.108570556900989,0.00226154291995079
1,"CB","James Bradberry",2555175,2.9,121,0.0978419655354702,0.00413322994203049
1,"CB","James Bradberry",2555175,3,105,0.066624627022662,0.0142983041822247
1,"CB","James Bradberry",2555175,3.1,95,0.0607454306625793,0.0154693922576734
1,"CB","James Bradberry",2555175,3.2,87,0.0405374124330314,0.0214852041728322
1,"CB","James Bradberry",2555175,3.3,78,0.0385039000186594,0.0199932794466814
1,"CB","James Bradberry",2555175,3.4,73,0.0189145382050079,0.0245046677413734
1,"CB","James Bradberry",2555175,3.5,61,0.0420323450346111,0.0141495122119261
1,"CB","James Bradberry",2555175,3.6,49,0.113417429457073,-0.00837422519860574
1,"CB","James Bradberry",2555175,3.7,43,0.137727600225999,-0.0199596666155172
1,"CB","James Bradberry",2555175,3.8,36,0.0237377970202843,0.0235255156201403
1,"CB","James Bradberry",2555175,3.9,33,-0.0010938558278786,0.0308738480425114
1,"CB","James Bradberry",2555175,4,28,-0.00428799742246603,0.0308101286036893
1,"CB","James Bradberry",2555175,4.1,22,0.0135401176096171,0.0256253125758977
1,"CB","James Bradberry",2555175,4.2,21,-0.02079521995239,0.0398457584671799
1,"CB","James Bradberry",2555175,4.3,19,-0.0412543381842692,0.0513307748544834
1,"CB","James Bradberry",2555175,4.4,15,-0.111626237621439,0.0775721149639815
1,"CB","James Bradberry",2555175,4.5,15,-0.0968944938385601,0.0724662842870309
1,"CB","James Bradberry",2555175,4.6,14,-0.0820080196009542,0.0654929959158562
1,"CB","James Bradberry",2555175,4.7,14,-0.0669540178776797,0.0586633000946732
1,"CB","James Bradberry",2555175,4.8,14,-0.0571966847311259,0.0531875190835415
1,"CB","James Bradberry",2555175,4.9,12,-0.122928309690542,0.0714830652326106
1,"CB","James Bradberry",2555175,5,12,-0.123789805359435,0.069493642203906
1,"CB","James Bradberry",2555175,5.1,12,-0.131471577731185,0.0710135164794715
1,"CB","James Bradberry",2555175,5.2,11,-0.136549599850606,0.0688657255474635
1,"CB","James Bradberry",2555175,5.3,11,-0.119641005724908,0.0630098162257263
1,"CB","James Bradberry",2555175,5.4,10,-0.12825626671195,0.0637839237054969
1,"CB","James Bradberry",2555175,5.5,10,-0.122605944408205,0.0622716435939566
1,"CB","James Bradberry",2555175,5.6,9,-0.0452391412244242,0.0383248654379182
1,"CB","James Bradberry",2555175,5.7,8,-0.130386054256832,0.067599625717949
1,"CB","James Bradberry",2555175,5.8,7,-0.197636890739452,0.0890034187050138
1,"CB","James Bradberry",2555175,5.9,4,-0.247104175696345,0.0884841908676615
1,"CB","James Bradberry",2555175,6,4,-0.222895598754836,0.0775505542461043
1,"CB","Janoris Jenkins",2532875,0.5,314,-0.0785860220661211,0.0665918889353342
1,"CB","Janoris Jenkins",2532875,0.6,314,-0.141886473961716,0.0867926243205806
1,"CB","Janoris Jenkins",2532875,0.7,314,-0.19007289710884,0.101937079205678
1,"CB","Janoris Jenkins",2532875,0.8,314,-0.211830120039743,0.109086374694205
1,"CB","Janoris Jenkins",2532875,0.9,314,-0.209795458252524,0.108873831191462
1,"CB","Janoris Jenkins",2532875,1,313,-0.190910272230719,0.103033464268508
1,"CB","Janoris Jenkins",2532875,1.1,313,-0.162106928387863,0.0939934878436606
1,"CB","Janoris Jenkins",2532875,1.2,312,-0.126154302485448,0.0827469453392898
1,"CB","Janoris Jenkins",2532875,1.3,311,-0.0836628119831221,0.0692780198994393
1,"CB","Janoris Jenkins",2532875,1.4,310,-0.041418759519845,0.0557717660639739
1,"CB","Janoris Jenkins",2532875,1.5,308,0.00277847258708141,0.0416050263323735
1,"CB","Janoris Jenkins",2532875,1.6,304,0.0372604848419531,0.0300410873268164
1,"CB","Janoris Jenkins",2532875,1.7,303,0.0630041849584184,0.0212707446090782
1,"CB","Janoris Jenkins",2532875,1.8,296,0.0836723222827761,0.0139254120134338
1,"CB","Janoris Jenkins",2532875,1.9,286,0.105826434819146,0.00587762607094619
1,"CB","Janoris Jenkins",2532875,2,276,0.123971116132907,-0.00144674528011297
1,"CB","Janoris Jenkins",2532875,2.1,259,0.132829555053074,-0.00558986632592938
1,"CB","Janoris Jenkins",2532875,2.2,247,0.132104759374747,-0.00583524803002488
1,"CB","Janoris Jenkins",2532875,2.3,231,0.147989688640489,-0.0123287645465147
1,"CB","Janoris Jenkins",2532875,2.4,213,0.168725560350204,-0.0204473921978018
1,"CB","Janoris Jenkins",2532875,2.5,197,0.173531429366707,-0.0232780414271578
1,"CB","Janoris Jenkins",2532875,2.6,174,0.204722291742313,-0.0357589507214125
1,"CB","Janoris Jenkins",2532875,2.7,156,0.231309201611928,-0.0455129826340131
1,"CB","Janoris Jenkins",2532875,2.8,140,0.228655502478706,-0.0445404723563876
1,"CB","Janoris Jenkins",2532875,2.9,124,0.241459340063829,-0.050503149801475
1,"CB","Janoris Jenkins",2532875,3,117,0.254477701705097,-0.0547478222940689
1,"CB","Janoris Jenkins",2532875,3.1,107,0.275577935170116,-0.0634183318929726
1,"CB","Janoris Jenkins",2532875,3.2,93,0.234926353129675,-0.0488186785184063
1,"CB","Janoris Jenkins",2532875,3.3,79,0.244127468064058,-0.0527116246170561
1,"CB","Janoris Jenkins",2532875,3.4,68,0.200822368816665,-0.0356249989137303
1,"CB","Janoris Jenkins",2532875,3.5,58,0.151724666115027,-0.0171057573096643
1,"CB","Janoris Jenkins",2532875,3.6,54,0.13703555796123,-0.0130737708179037
1,"CB","Janoris Jenkins",2532875,3.7,48,0.129647174300565,-0.0138133186186968
1,"CB","Janoris Jenkins",2532875,3.8,43,0.145162682165439,-0.0225316947299531
1,"CB","Janoris Jenkins",2532875,3.9,40,0.179019494957397,-0.0365587642066273
1,"CB","Janoris Jenkins",2532875,4,35,0.171816042621241,-0.0362739019053754
1,"CB","Janoris Jenkins",2532875,4.1,30,0.154583599021034,-0.0338916522372727
1,"CB","Janoris Jenkins",2532875,4.2,26,0.198330257911613,-0.0530611995915555
1,"CB","Janoris Jenkins",2532875,4.3,24,0.303982816671822,-0.0898621813703253
1,"CB","Janoris Jenkins",2532875,4.4,20,0.332032495942007,-0.103532108562407
1,"CB","Janoris Jenkins",2532875,4.5,17,0.234829871004432,-0.0654838689714232
1,"CB","Janoris Jenkins",2532875,4.6,15,0.152816132032246,-0.035095386006829
1,"CB","Janoris Jenkins",2532875,4.7,14,0.12468855883348,-0.027545767633378
1,"CB","Janoris Jenkins",2532875,4.8,12,0.0911917981348567,-0.0176058936501983
1,"CB","Janoris Jenkins",2532875,4.9,10,-0.119932396312475,0.0618830281097916
1,"CB","Janoris Jenkins",2532875,5,7,-0.164705898862858,0.0635868267069301
1,"CB","Janoris Jenkins",2532875,5.1,7,-0.182959684303956,0.0696793643948371
1,"CB","Janoris Jenkins",2532875,5.2,7,-0.224796741300961,0.0799349949079935
1,"CB","Janoris Jenkins",2532875,5.3,6,-0.174680018322407,0.0620656671175388
1,"CB","Janoris Jenkins",2532875,5.4,5,-0.171249044615681,0.0524375999322324
1,"CB","Janoris Jenkins",2532875,5.5,5,-0.153090229607931,0.0472004758710363
1,"CB","Janoris Jenkins",2532875,5.6,4,-0.0620596917229611,0.00833522728332545
1,"CB","Janoris Jenkins",2532875,5.7,4,-0.0734645726261951,0.0115668696856479
1,"CB","Janoris Jenkins",2532875,5.8,4,-0.0880626213817263,0.0172043034676073
1,"CB","Janoris Jenkins",2532875,5.9,4,-0.100378123116058,0.0207253874327654
1,"CB","Janoris Jenkins",2532875,6,4,-0.126595236609998,0.0264371760702485
1,"CB","Jason McCourty",89756,0.5,296,-0.0911330013510323,0.064630789363967
1,"CB","Jason McCourty",89756,0.6,296,-0.167300991211742,0.088641032143848
1,"CB","Jason McCourty",89756,0.7,296,-0.225601189501007,0.106757247992709
1,"CB","Jason McCourty",89756,0.8,296,-0.264931352607727,0.11988731902151
1,"CB","Jason McCourty",89756,0.9,296,-0.280963080997211,0.125430253018667
1,"CB","Jason McCourty",89756,1,295,-0.279202948364826,0.125802897749908
1,"CB","Jason McCourty",89756,1.1,295,-0.259825398178603,0.120568882478179
1,"CB","Jason McCourty",89756,1.2,293,-0.228789360294195,0.111784734474323
1,"CB","Jason McCourty",89756,1.3,292,-0.198571598940414,0.103831920344123
1,"CB","Jason McCourty",89756,1.4,290,-0.162886359012268,0.0931933176576828
1,"CB","Jason McCourty",89756,1.5,290,-0.12668161251928,0.0821149651796271
1,"CB","Jason McCourty",89756,1.6,288,-0.0888786148667048,0.0699997058919654
1,"CB","Jason McCourty",89756,1.7,284,-0.0576461815363429,0.0595626924717737
1,"CB","Jason McCourty",89756,1.8,278,-0.0279914018247151,0.0497066147743421
1,"CB","Jason McCourty",89756,1.9,266,0.00316660681891936,0.0399872147689981
1,"CB","Jason McCourty",89756,2,262,0.015560766148382,0.035664996527006
1,"CB","Jason McCourty",89756,2.1,253,0.027529798966397,0.0315732172666953
1,"CB","Jason McCourty",89756,2.2,242,0.0452623508397083,0.0250410580025391
1,"CB","Jason McCourty",89756,2.3,229,0.0544394403408799,0.0212708098378197
1,"CB","Jason McCourty",89756,2.4,220,0.0782255343727709,0.0128647350119573
1,"CB","Jason McCourty",89756,2.5,200,0.107388093624278,0.0022155365202461
1,"CB","Jason McCourty",89756,2.6,183,0.124786771312297,-0.00444411135721666
1,"CB","Jason McCourty",89756,2.7,166,0.146216892732699,-0.0138716491440821
1,"CB","Jason McCourty",89756,2.8,147,0.175097337673258,-0.0262033864610245
1,"CB","Jason McCourty",89756,2.9,128,0.175011420521554,-0.0282219469030527
1,"CB","Jason McCourty",89756,3,111,0.163004135248795,-0.0256092693146254
1,"CB","Jason McCourty",89756,3.1,97,0.139140586028026,-0.0189013353489473
1,"CB","Jason McCourty",89756,3.2,91,0.130919566442836,-0.0179057954475556
1,"CB","Jason McCourty",89756,3.3,81,0.134502217474713,-0.0217318086036471
1,"CB","Jason McCourty",89756,3.4,71,0.0856432600474741,-0.00425184635674925
1,"CB","Jason McCourty",89756,3.5,67,0.110263147986935,-0.0107463417214033
1,"CB","Jason McCourty",89756,3.6,60,0.0911720762476812,-0.00549217366139403
1,"CB","Jason McCourty",89756,3.7,55,0.105554209599927,-0.0100348918018349
1,"CB","Jason McCourty",89756,3.8,48,0.145243589096457,-0.0230218070037939
1,"CB","Jason McCourty",89756,3.9,38,0.10471328900193,-0.0107337098749131
1,"CB","Jason McCourty",89756,4,34,0.153373028196584,-0.0281084764547695
1,"CB","Jason McCourty",89756,4.1,30,0.121015497751399,-0.0181208544076584
1,"CB","Jason McCourty",89756,4.2,25,0.120805301819722,-0.0190257654628165
1,"CB","Jason McCourty",89756,4.3,22,0.123387945568893,-0.0224011041441345
1,"CB","Jason McCourty",89756,4.4,20,0.0111999563608571,0.0220191856329702
1,"CB","Jason McCourty",89756,4.5,17,0.0694749386887201,0.000536065888572469
1,"CB","Jason McCourty",89756,4.6,17,0.0742762692021544,0.000539249739591106
1,"CB","Jason McCourty",89756,4.7,16,0.0849716257753884,-0.00377844637815358
1,"CB","Jason McCourty",89756,4.8,16,0.08191860517999,-0.00290870427290978
1,"CB","Jason McCourty",89756,4.9,16,0.0937745067545656,-0.00772435032685547
1,"CB","Jason McCourty",89756,5,15,0.0733461640563429,-0.00176013191116184
1,"CB","Jason McCourty",89756,5.1,14,0.0969456312889854,-0.0130636081095288
1,"CB","Jason McCourty",89756,5.2,11,0.0774206054055891,-0.00373142006049771
1,"CB","Jason McCourty",89756,5.3,10,0.0802597993021583,-0.0088016083741538
1,"CB","Jason McCourty",89756,5.4,8,0.172191151634703,-0.0353555314306105
1,"CB","Jason McCourty",89756,5.5,6,0.28581772604556,-0.0716530310025172
1,"CB","Jason McCourty",89756,5.6,5,0.242661436319281,-0.0625739559999751
1,"CB","Jason McCourty",89756,5.7,5,0.217362124857632,-0.0571019494790102
1,"CB","Jason McCourty",89756,5.8,4,0.185264653120584,-0.0586240841310573
1,"CB","Jason McCourty",89756,5.9,4,0.144841495887023,-0.0457555019466043
1,"CB","Jason McCourty",89756,6,4,0.145653708049027,-0.0475078199517844
1,"SS","Jeff Heath",2541832,0.5,96,0.250262720904089,-0.0487466815029042
1,"SS","Jeff Heath",2541832,0.6,96,0.163816063179379,-0.0186304697902111
1,"SS","Jeff Heath",2541832,0.7,96,0.0803087271958397,0.00998645019181604
1,"SS","Jeff Heath",2541832,0.8,96,0.0185898741942882,0.0303562829496949
1,"SS","Jeff Heath",2541832,0.9,96,-0.023053355528209,0.044584763857798
1,"SS","Jeff Heath",2541832,1,96,-0.0536231782004085,0.0551469707516826
1,"SS","Jeff Heath",2541832,1.1,96,-0.0692933485534731,0.060690860854772
1,"SS","Jeff Heath",2541832,1.2,96,-0.0626429983363427,0.0587597851538367
1,"SS","Jeff Heath",2541832,1.3,95,-0.0414294702930279,0.0521815590207954
1,"SS","Jeff Heath",2541832,1.4,95,-0.0213695027861371,0.0458918372596051
1,"SS","Jeff Heath",2541832,1.5,95,-0.0030557849933116,0.0400680956125127
1,"SS","Jeff Heath",2541832,1.6,94,0.0192232962625708,0.0317880147493017
1,"SS","Jeff Heath",2541832,1.7,92,0.0461619960982777,0.0217412462384117
1,"SS","Jeff Heath",2541832,1.8,91,0.0709317482063842,0.0125922023046005
1,"SS","Jeff Heath",2541832,1.9,90,0.0630921479612786,0.0144158413266451
1,"SS","Jeff Heath",2541832,2,82,0.0355586502905367,0.024455685087253
1,"SS","Jeff Heath",2541832,2.1,78,-0.00308455565276629,0.039234930798668
1,"SS","Jeff Heath",2541832,2.2,72,-0.0124173518173855,0.0416173175619532
1,"SS","Jeff Heath",2541832,2.3,67,-0.0482064324048205,0.0518754228568724
1,"SS","Jeff Heath",2541832,2.4,60,-0.0132403697368594,0.0391788168348626
1,"SS","Jeff Heath",2541832,2.5,56,-0.051674560639486,0.0500514559502882
1,"SS","Jeff Heath",2541832,2.6,53,-0.0751915284405877,0.0548467073922686
1,"SS","Jeff Heath",2541832,2.7,44,-0.079252108726715,0.0534937632582567
1,"SS","Jeff Heath",2541832,2.8,41,-0.101134535111049,0.0583864368523468
1,"SS","Jeff Heath",2541832,2.9,35,-0.0897834082968871,0.0502374201575221
1,"SS","Jeff Heath",2541832,3,32,-0.0582253304992762,0.0377721159952391
1,"SS","Jeff Heath",2541832,3.1,28,-0.130530331576975,0.0637412605382771
1,"SS","Jeff Heath",2541832,3.2,25,-0.161903910367014,0.0713163676834032
1,"SS","Jeff Heath",2541832,3.3,25,-0.14177577151572,0.0631870835885229
1,"SS","Jeff Heath",2541832,3.4,22,-0.106833770641911,0.0511361456275823
1,"SS","Jeff Heath",2541832,3.5,20,-0.108808622326115,0.0514012876509432
1,"SS","Jeff Heath",2541832,3.6,17,-0.107619428976945,0.0548988944661793
1,"SS","Jeff Heath",2541832,3.7,14,-0.11725805503986,0.0572118966017731
1,"SS","Jeff Heath",2541832,3.8,14,-0.130646840198428,0.0671763669470619
1,"SS","Jeff Heath",2541832,3.9,13,-0.12550950436177,0.0691541194277998
1,"SS","Jeff Heath",2541832,4,12,-0.185532616126633,0.090046157808923
1,"SS","Jeff Heath",2541832,4.1,12,-0.194333802703114,0.0932600817815851
1,"SS","Jeff Heath",2541832,4.2,11,-0.270152268050955,0.117872165241303
1,"SS","Jeff Heath",2541832,4.3,9,-0.13271366172914,0.08689113912496
1,"SS","Jeff Heath",2541832,4.4,8,-0.163526422193565,0.0950334517721251
1,"SS","Jeff Heath",2541832,4.5,7,-0.195107824826659,0.102498635491482
1,"SS","Jeff Heath",2541832,4.6,6,-0.303514915914042,0.137108226849622
1,"SS","Jeff Heath",2541832,4.7,6,-0.288629025702823,0.129997727366126
1,"SS","Jeff Heath",2541832,4.8,5,-0.310738701377326,0.131505473300111
1,"SS","Jeff Heath",2541832,4.9,5,-0.320647914998662,0.132799407167863
1,"SS","Jeff Heath",2541832,5,5,-0.322542067832947,0.131279931747926
1,"SS","Jeff Heath",2541832,5.1,5,-0.317425411331848,0.127530270599248
1,"SS","Jeff Heath",2541832,5.2,5,-0.317434036794046,0.125123342574277
1,"SS","Jeff Heath",2541832,5.3,3,-0.484152731276433,0.155957417239536
1,"SS","Jeff Heath",2541832,5.4,3,-0.473385472588853,0.149272774468685
1,"SS","Jeff Heath",2541832,5.5,3,-0.487493439802114,0.154251509554405
1,"SS","Jeff Heath",2541832,5.6,3,-0.506630736843881,0.159487343736496
1,"SS","Jeff Heath",2541832,5.7,3,-0.530469562182894,0.167306552203588
1,"SS","Jeff Heath",2541832,5.8,3,-0.666160168674913,0.217039110281077
1,"SS","Jeff Heath",2541832,5.9,3,-0.853885051421957,0.269276299698037
1,"SS","Jeff Heath",2541832,6,2,-1.16796143365868,0.331950685260236
1,"CB","Jimmy Smith",2508107,0.5,204,-0.289135530087612,0.125531536100943
1,"CB","Jimmy Smith",2508107,0.6,204,-0.352852302564264,0.143363059177593
1,"CB","Jimmy Smith",2508107,0.7,204,-0.388562347140228,0.153513220550778
