"qualifying","position","displayName","nflId_def","targets","closing_penalties","eps_saved_closing_w_penalties","eps_saved_closing","eps_saved_closing_per_target","eps_saved_closing_per_target_w_penalties","epa_pass_attempt_avg"
0,"FS","Rontez Miles",2540287,1,0,0.282710161518931,0.258601120621169,0.258601120621169,0.258601120621169,-0.0793992668312434
0,"FS","Jordan Poyer",2539290,3,0,0.277566389507331,0.205239266814043,0.0684130889380145,0.0684130889380145,0.493537310736498
0,"FS","Tre Boston",2543830,11,0,0.265399802021407,0.000200352146019434,1.82138314563121e-05,1.82138314563121e-05,0.291902824238715
0,"CB","Javien Elliott",2556934,10,0,0.255268712953222,0.0141783039755965,0.00141783039755965,0.00141783039755965,0.0976910211830416
0,"SS","Tavon Wilson",2534830,11,0,0.249264046665555,-0.0159354032098324,-0.00144867301907568,-0.00144867301907568,0.317095828172794
0,"FS","Keanu Neal",2555543,1,0,0.248069012593476,0.223959971695713,0.223959971695713,0.223959971695713,0.170729864982293
0,"CB","Lafayette Pitts",2556652,2,0,0.238574618988363,0.190356537192838,0.0951782685964189,0.0951782685964189,0.466556817270809
0,"FS","Andre Hal",2543874,1,0,0.208109135854792,0.18400009495703,0.18400009495703,0.18400009495703,1.01396071324762
0,"CB","Johnson Bademosi",2535693,1,0,0.205728705787805,0.181619664890042,0.181619664890042,0.181619664890042,0.331117790767716
0,"S","Kenny Ladler",2550365,1,0,0.200040266375068,0.175931225477305,0.175931225477305,0.175931225477305,1.06936490315422
0,"CB","Kayvon Webster",2540291,1,0,0.196285685200196,0.172176644302433,0.172176644302433,0.172176644302433,-0.382802092395964
0,"FS","Clayton Geathers",2552386,11,0,0.169551271226491,-0.0956481786488963,-0.00869528896808148,-0.00869528896808148,0.277182025970552
0,"CB","Cameron Sutton",2558849,19,0,0.156598531015009,-0.301473246042478,-0.0158670129496041,-0.0158670129496041,0.283777878132934
0,"CB","Cordrea Tankersley",2557931,1,0,0.147357870685253,0.123248829787491,0.123248829787491,0.123248829787491,0.0841780941906392
0,"SS","Jarrod Wilson",2556711,4,0,0.142181111625104,0.0457449480340544,0.0114362370085136,0.0114362370085136,-0.118635512782193
0,"SS","Da'Norris Searcy",2495339,1,0,0.139819985877002,0.115710944979239,0.115710944979239,0.115710944979239,-0.759182660410787
0,"SS","Kurt Coleman",494261,3,0,0.13642185926515,0.064094736571862,0.0213649121906207,0.0213649121906207,0.181216676201442
0,"FS","Curtis Riley",2553822,2,0,0.133885183662111,0.0856671018665862,0.0428335509332931,0.0428335509332931,0.220081698411964
0,"DB","Marcus Allen",2560956,1,0,0.11850736244032,0.0943983215425574,0.0943983215425574,0.0943983215425574,-0.112815552942276
0,"CB","Marcus Williams",2550605,1,0,0.0836063670619496,0.0594973261641871,0.0594973261641871,0.0594973261641871,0.729241897931474
0,"S","Rudy Ford",2558174,1,0,0.0708340116053168,0.0467249707075543,0.0467249707075543,0.0467249707075543,0.258201948952727
0,"SS","Chris Conte",2495272,3,0,0.0625025265362834,-0.00982459615700415,-0.00327486538566805,-0.00327486538566805,0.0375708322675388
0,"CB","Darius Phillips",2560839,14,0,0.0618426366872576,-0.275683935881418,-0.0196917097058155,-0.0196917097058155,0.106892004410322
0,"DB","Anthony Levine",2508004,8,0,0.0243580366593866,-0.168514290522713,-0.0210642863153392,-0.0210642863153392,0.32794235121696
0,"FS","George Odum",2561131,4,0,0.0208762775572351,-0.0755598860338149,-0.0188899715084537,-0.0188899715084537,0.631688851553756
0,"CB","Neiko Thorpe",2534846,1,0,-0.00829395358059452,-0.032402994478357,-0.032402994478357,-0.032402994478357,1.01439108050358
0,"FS","Malik Hooker",2558060,1,0,-0.00855857554138588,-0.0326676164391484,-0.0326676164391484,-0.0326676164391484,0.222077959974381
0,"DB","Tracy Walker",2560913,1,0,-0.0227125919249808,-0.0468216328227433,-0.0468216328227433,-0.0468216328227433,0.704275574395923
0,"CB","Vontae Davis",79901,1,0,-0.0401177530282377,-0.0642267939260002,-0.0642267939260002,-0.0642267939260002,1.06093523618095
0,"CB","Joshua Holsey",2558858,1,0,-0.0426623201867952,-0.0667713610845577,-0.0667713610845577,-0.0667713610845577,1.33393682974189
0,"CB","Davon House",2495170,2,0,-0.0518204892357582,-0.100038571031283,-0.0500192855156416,-0.0500192855156416,0.348827381318382
0,"SS","Damontae Kazee",2558184,4,0,-0.0666358448404229,-0.163072008431473,-0.0407680021078682,-0.0407680021078682,0.236929591844189
0,"SS","Josh Jones",2558119,7,0,-0.0691619029665904,-0.237925189250928,-0.0339893127501326,-0.0339893127501326,0.22757594396298
0,"DB","Tre Sullivan",2559260,1,0,-0.0709272126057858,-0.0950362535035483,-0.0950362535035483,-0.0950362535035483,-0.0336828149475136
0,"CB","Dexter McDougle",2543608,2,0,-0.0817547580804109,-0.129972839875936,-0.0649864199379679,-0.0649864199379679,0.042803510089539
0,"FS","Rodney McLeod",2534832,2,0,-0.100349395372044,-0.148567477167569,-0.0742837385837843,-0.0742837385837843,0.185723285355084
0,"FS","Jaquiski Tartt",2552391,9,0,-0.107827531644153,-0.324808899724015,-0.0360898777471128,-0.0360898777471128,0.204238986250548
0,"CB","Damarious Randall",2552389,8,0,-0.14218611527708,-0.33505844245918,-0.0418823053073976,-0.0418823053073976,0.441007843644429
0,"FS","Antone Exum",2543680,4,0,-0.167285658223141,-0.263721821814191,-0.0659304554535477,-0.0659304554535477,-0.0164678590329186
0,"DB","Ronnie Harrison",2561008,2,0,-0.171450874815532,-0.219668956611057,-0.109834478305529,-0.109834478305529,0.0312794757115845
0,"FS","Anthony Harris",2553655,4,0,-0.178634006266649,-0.275070169857699,-0.0687675424644248,-0.0687675424644248,0.284990472013938
0,"DB","Natrell Jamerson",2560759,2,0,-0.197209704019477,-0.245427785815002,-0.122713892907501,-0.122713892907501,0.213319855783232
0,"CB","De'Vante Harris",2556833,3,0,-0.210038025052026,-0.282365147745313,-0.0941217159151044,-0.0941217159151044,0.397520808975648
0,"WR","Tremon Smith",2561103,4,0,-0.232920658489623,-0.329356822080673,-0.0823392055201682,-0.0823392055201682,0.500692971832079
0,"SS","Lano Hill",2558077,4,1,-0.266037240126379,0.336924076048349,0.0842310190120871,-0.117986636339493,0.212934741097212
0,"CB","Walt Aikens",2543724,1,0,-0.26746907016632,-0.291578111064083,-0.291578111064083,-0.291578111064083,1.05273982653742
0,"FS","Eddie Jackson",2558176,9,0,-0.282027184176087,-0.499008552255949,-0.0554453946951055,-0.0554453946951055,0.381403370370608
0,"CB","Chris Milton",2556394,3,0,-0.286600484537777,-0.358927607231065,-0.119642535743688,-0.119642535743688,0.409688593151154
0,"FS","Jordan Lucas",2555542,2,0,-0.28660773993668,-0.334825821732205,-0.167412910866102,-0.167412910866102,0.218057125681076
0,"FS","Colin Jones",2499257,4,0,-0.29268116508384,-0.38911732867489,-0.0972793321687224,-0.0972793321687224,0.334035447167504
0,"DB","Obi Melifonwu",2558189,1,0,-0.297220214380252,-0.321329255278015,-0.321329255278015,-0.321329255278015,-0.688666307906719
0,"CB","Cornell Armstrong",2561147,6,0,-0.337583755382977,-0.482238000769552,-0.0803730001282586,-0.0803730001282586,0.13745222819894
0,"SS","Blake Countess",2556374,1,0,-0.353670506677102,-0.377779547574864,-0.377779547574864,-0.377779547574864,0.51178219798486
0,"SS","Andrew Sendejo",2525323,2,0,-0.385279310443475,-0.433497392239,-0.2167486961195,-0.2167486961195,0.782860588835861
0,"CB","Sherrick McManis",494289,11,0,-0.390924992021003,-0.656124441896391,-0.0596476765360355,-0.0596476765360355,0.434920245717757
0,"FS","Adrian Colbert",2558857,1,0,-0.423671488758918,-0.44778052965668,-0.44778052965668,-0.44778052965668,1.79416845271181
0,"DB","Su'a Cravens",2555345,6,0,-0.425960472326943,-0.570614717713518,-0.095102452952253,-0.095102452952253,0.175551992585773
0,"S","Jessie Bates",2560970,9,0,-0.511237547810315,-0.728218915890178,-0.0809132128766864,-0.0809132128766864,0.0892159732859128
0,"CB","Kevin Johnson",2552261,2,0,-0.516271565962721,-0.564489647758246,-0.282244823879123,-0.282244823879123,0.305360842384376
0,"SS","Derrick Kindred",2555540,8,0,-0.545599856063976,-0.738472183246076,-0.0923090229057595,-0.0923090229057595,-0.0266297784397077
0,"CB","Brandon Williams",2556371,5,0,-0.552274060736464,-0.672819265225276,-0.134563853045055,-0.134563853045055,0.244992338637961
0,"FS","Kendrick Lewis",494277,5,0,-0.559996307173692,-0.680541511662504,-0.136108302332501,-0.136108302332501,0.648905222090659
0,"SS","Corey Moore",2553817,1,0,-0.576143964915209,-0.600253005812971,-0.600253005812971,-0.600253005812971,0.330993429035955
0,"CB","Mike Hughes",2560746,10,0,-0.628292851306987,-0.869383260284613,-0.0869383260284613,-0.0869383260284613,0.0681389899579031
0,"FS","Montae Nicholson",2558133,2,0,-0.629708275129401,-0.677926356924926,-0.338963178462463,-0.338963178462463,0.536694450070128
0,"CB","Akeem King",2553456,9,0,-0.634311375126666,-0.851292743206528,-0.0945880825785031,-0.0945880825785031,0.373081270734389
0,"CB","Anthony Averett",2560963,3,0,-0.671372792778838,-0.743699915472125,-0.247899971824042,-0.247899971824042,-0.0865304287965167
0,"CB","Jamal Agnew",2558821,7,0,-0.68016107441358,-0.848924360697918,-0.121274908671131,-0.121274908671131,0.276214811838987
0,"DB","Keion Crossen",2561157,5,0,-0.730415119205108,-0.850960323693921,-0.170192064738784,-0.170192064738784,0.290131952928495
0,"CB","KeiVarae Russell",2555547,11,0,-0.801819946871761,-1.06701939674715,-0.0970017633406499,-0.0970017633406499,0.249245318119285
0,"CB","Donte' Deayon",2556512,7,0,-0.821492913082098,-0.990256199366436,-0.141465171338062,-0.141465171338062,0.319673475508031
0,"SS","Sharrod Neasman",2556443,12,0,-0.845832324979093,-1.13514081575224,-0.0945950679793536,-0.0945950679793536,0.191976114108506
0,"CB","Eric Rowe",2552255,9,0,-0.864819754777771,-1.08180112285763,-0.120200124761959,-0.120200124761959,0.561356458079086
0,"CB","Dominique Rodgers-Cromartie",306,3,1,-0.9087545209661,0.518608093651925,0.172869364550642,-0.68093066833914,0.582285330908333
0,"CB","Adam Jones",2506345,5,0,-0.919251955800719,-1.03979716028953,-0.207959432057906,-0.207959432057906,0.230320552031221
0,"CB","C.J. Goodwin",2550767,1,0,-0.929311098141546,-0.953420139039309,-0.953420139039309,-0.953420139039309,0.622455191834392
0,"FS","Glover Quin",71441,13,0,-0.957776374112419,-1.27119390578333,-0.0977841465987179,-0.0977841465987179,0.263883923680145
0,"DB","Kevin Toliver",2560901,8,0,-0.971318655088876,-1.16419098227098,-0.145523872783872,-0.145523872783872,0.180269956815796
0,"SS","Micah Hyde",2539240,9,0,-1.00338854382541,-1.22036991190527,-0.135596656878364,-0.135596656878364,0.592092964159717
0,"SS","Karl Joseph",2555342,6,0,-1.04334321798746,-1.18799746337403,-0.197999577229005,-0.197999577229005,0.246304437225289
0,"S","Isaiah Johnson",2556567,9,0,-1.06314629813062,-1.28012766621048,-0.14223640735672,-0.14223640735672,0.502591764895898
0,"SS","Nat Berhe",2543643,4,0,-1.09114193183837,-1.18757809542942,-0.296894523857354,-0.296894523857354,0.0321186596823482
0,"CB","Corn Elder",2558171,3,0,-1.13615254842632,-1.2084796711196,-0.402826557039868,-0.402826557039868,0.237928632188407
0,"DB","Sean Chandler",2561017,4,0,-1.14057536893125,-1.2370115325223,-0.309252883130575,-0.309252883130575,0.387407935293181
0,"FS","Harrison Smith",2532948,11,0,-1.19024145881297,-1.45544090868836,-0.13231280988076,-0.13231280988076,0.284479805218896
0,"SS","Erik Harris",2555568,6,0,-1.23012630143714,-1.37478054682372,-0.229130091137286,-0.229130091137286,-0.0608406544503102
0,"DB","Tarvarius Moore",2561117,9,0,-1.230860389099,-1.44784175717886,-0.160871306353207,-0.160871306353207,0.70434769221044
0,"DB","Armani Watts",2560921,1,0,-1.36261174508936,-1.38672078598712,-1.38672078598712,-1.38672078598712,-0.877129005812384
0,"CB","Nick Nelson",2560819,13,1,-1.41034275716095,-1.43212213972086,-0.110163241516989,-0.13779836746496,0.328561757807261
0,"CB","Ryan Lewis",2559208,11,0,-1.42903317473306,-1.69423262460845,-0.154021147691677,-0.154021147691677,0.437148314682398
0,"FS","Earl Thomas",2508080,1,0,-1.43853863164768,-1.46264767254545,-1.46264767254545,-1.46264767254545,0.557443502292243
0,"CB","Marcus Cooper",2541202,1,0,-1.46376469581342,-1.48787373671119,-1.48787373671119,-1.48787373671119,0.775756268634108
0,"SS","Justin Evans",2557945,5,0,-1.47534080434738,-1.5958860088362,-0.319177201767239,-0.319177201767239,0.182407651182035
0,"DB","D.J. Reed",2560850,9,0,-1.48291160229225,-1.69989297037212,-0.188876996708013,-0.188876996708013,0.607020079152781
0,"FS","Marcus Maye",2557995,2,0,-1.58281033902776,-1.63102842082328,-0.815514210411642,-0.815514210411642,0.976851806674942
0,"CB","LeShaun Sims",2555551,7,0,-1.65710572924263,-1.82586901552697,-0.260838430789567,-0.260838430789567,0.32694234071091
0,"CB","Tony Lippett",2552427,1,0,-1.66822620332922,-1.69233524422698,-1.69233524422698,-1.69233524422698,1.04562537229082
0,"CB","Arthur Maulet",2559087,4,0,-1.69465863794679,-1.79109480153784,-0.447773700384461,-0.447773700384461,0.159744670929857
0,"S","Doug Middleton",2556617,3,0,-1.70405803612847,-1.77638515882176,-0.59212838627392,-0.59212838627392,0.916578786788084
0,"SS","Justin Reid",2560851,5,0,-1.74115174710382,-1.86169695159263,-0.372339390318527,-0.372339390318527,0.567000156739399
0,"SS","Eric Berry",496723,1,0,-1.79110350163635,-1.81521254253411,-1.81521254253411,-1.81521254253411,-0.358908631643347
0,"CB","M.J. Stewart",2560884,24,0,-1.8810070489801,-2.4596240305264,-0.102484334605267,-0.102484334605267,0.442493194283634
0,"CB","Greg Mabin",2558971,8,0,-2.00757093574269,-2.20044326292479,-0.275055407865599,-0.275055407865599,0.146450515125722
0,"FS","Marcell Harris",2561006,2,0,-2.01423777166891,-2.06245585346444,-1.03122792673222,-1.03122792673222,0.136752878797658
0,"FS","Lamarcus Joyner",2543492,7,0,-2.20759573142627,-2.37635901771061,-0.339479859672944,-0.339479859672944,-0.0280680181491243
0,"CB","Rashard Robinson",2555546,7,0,-2.56788857327417,-2.7366518595585,-0.390950265651215,-0.390950265651215,0.00752187602002855
0,"FS","Eric Murray",2555173,5,0,-2.64809743234326,-2.76864263683207,-0.553728527366414,-0.553728527366414,0.194439581537664
0,"CB","Kevin King",2557996,13,0,-2.84891717962437,-3.16233471129528,-0.243256516253483,-0.243256516253483,0.366336049212168
0,"FS","Clayton Fejedelem",2555355,4,0,-2.92635513473865,-3.0227912983297,-0.755697824582424,-0.755697824582424,0.201007451056518
0,"DB","Tyvis Powell",2556655,4,0,-3.03640332607196,-3.13283948966301,-0.783209872415752,-0.783209872415752,0.702895747041848
0,"CB","Tony Brown",2560982,17,0,-3.18491158738297,-3.59476528264493,-0.211456781332055,-0.211456781332055,0.280340593561949
0,"FS","Marcus Williams",2558847,5,0,-3.3877657885573,-3.50831099304611,-0.701662198609222,-0.701662198609222,0.32546013545554
0,"CB","Teez Tabor",2557955,16,1,-4.73208239579874,-2.80642796615496,-0.175401747884685,-0.376299107062496,0.181736007246151
