"position","displayName","nflId_def","route","targets","completions","interceptions","eps_saved_ball_skills","eps_saved_ball_skills_per_target","PB"
"CB","Cameron Sutton",2558849,"CROSS",2,2,0,-0.90691364862474,-0.45345682431237,0
"CB","Cameron Sutton",2558849,"GO",5,2,1,-0.40263692168777,-0.080527384337554,2
"CB","Cameron Sutton",2558849,"HITCH",2,2,0,-0.767575655204842,-0.383787827602421,0
"CB","Cameron Sutton",2558849,"IN",1,1,0,-0.3567675596703,-0.3567675596703,0
"CB","Cameron Sutton",2558849,"OUT",4,4,0,-2.14999909306709,-0.537499773266772,0
"CB","Cameron Sutton",2558849,"POST",1,1,0,-0.344900066742306,-0.344900066742306,0
"CB","Cameron Sutton",2558849,"SLANT",1,1,0,-0.032791611589525,-0.032791611589525,0
"CB","Captain Munnerlyn",80668,"CORNER",3,0,0,5.45940063311535,1.81980021103845,2
"CB","Captain Munnerlyn",80668,"CROSS",4,3,0,0.497393008155794,0.124348252038949,0
"CB","Captain Munnerlyn",80668,"FLAT",1,1,0,-0.115725714603772,-0.115725714603772,0
"CB","Captain Munnerlyn",80668,"GO",3,1,0,3.79516803247021,1.2650560108234,1
"CB","Captain Munnerlyn",80668,"HITCH",5,4,0,0.579586223658043,0.115917244731609,1
"CB","Captain Munnerlyn",80668,"IN",1,1,0,-0.274477187827539,-0.274477187827539,0
"CB","Captain Munnerlyn",80668,"OUT",8,7,0,0.414662437779095,0.0518328047223869,1
"CB","Captain Munnerlyn",80668,"POST",4,2,1,2.41640444361598,0.604101110903995,1
"CB","Captain Munnerlyn",80668,"SLANT",3,3,0,-2.21738981975144,-0.739129939917148,0
"CB","Carlton Davis",2561039,"CORNER",1,1,0,-0.220351235352308,-0.220351235352308,0
"CB","Carlton Davis",2561039,"CROSS",4,1,0,2.64098998340657,0.660247495851642,1
"CB","Carlton Davis",2561039,"GO",2,2,0,-2.25207931863023,-1.12603965931511,0
"CB","Carlton Davis",2561039,"HITCH",3,2,0,0.321458077474071,0.107152692491357,1
"CB","Carlton Davis",2561039,"IN",4,3,0,-1.5980636702874,-0.399515917571849,1
"CB","Carlton Davis",2561039,"OUT",7,6,0,1.177816110692,0.168259444384571,1
"CB","Carlton Davis",2561039,"POST",1,1,0,-0.81392992863792,-0.81392992863792,0
"CB","Carlton Davis",2561039,"SLANT",2,1,0,1.55479928912986,0.777399644564928,0
"CB","Casey Hayward",2532861,"CORNER",1,1,0,-1.83493676212111,-1.83493676212111,0
"CB","Casey Hayward",2532861,"CROSS",1,1,0,0.179185043958048,0.179185043958048,0
"CB","Casey Hayward",2532861,"GO",8,4,0,2.58295326528825,0.322869158161031,2
"CB","Casey Hayward",2532861,"HITCH",3,3,0,-1.98213071189728,-0.660710237299095,0
"CB","Casey Hayward",2532861,"IN",6,5,0,-3.64592163125451,-0.607653605209086,0
"CB","Casey Hayward",2532861,"OUT",6,3,0,1.613307513247,0.268884585541166,2
"CB","Casey Hayward",2532861,"POST",1,1,0,-2.05907596668065,-2.05907596668065,0
"CB","Casey Hayward",2532861,"SLANT",4,4,0,-2.1711450839682,-0.542786270992051,0
"CB","Chandon Sullivan",2560887,"CROSS",1,1,0,-1.29052766731196,-1.29052766731196,0
"CB","Chandon Sullivan",2560887,"GO",3,3,0,-6.73305076813719,-2.24435025604573,0
"CB","Charvarius Ward",2561417,"FLAT",1,1,0,-0.261181360402092,-0.261181360402092,0
"CB","Charvarius Ward",2561417,"GO",2,0,0,2.33975549536958,1.16987774768479,1
"CB","Charvarius Ward",2561417,"HITCH",1,0,0,0.43153659301513,0.43153659301513,1
"CB","Charvarius Ward",2561417,"OUT",2,2,0,0.918313361680378,0.459156680840189,0
"CB","Charvarius Ward",2561417,"POST",1,1,0,-0.618476653358914,-0.618476653358914,0
"CB","Chidobe Awuzie",2557840,"CROSS",2,2,0,-0.397498677048301,-0.198749338524151,0
"CB","Chidobe Awuzie",2557840,"GO",14,7,0,-4.91450346649501,-0.3510359618925,2
"CB","Chidobe Awuzie",2557840,"HITCH",6,4,0,0.136896961948349,0.0228161603247248,1
"CB","Chidobe Awuzie",2557840,"IN",3,3,0,-1.24841337595712,-0.416137791985707,0
"CB","Chidobe Awuzie",2557840,"OUT",7,6,0,-3.65164543927369,-0.521663634181955,1
"CB","Chidobe Awuzie",2557840,"POST",3,2,0,-0.147881271755091,-0.049293757251697,1
"CB","Chidobe Awuzie",2557840,"SLANT",10,6,0,0.315717746015702,0.0315717746015702,2
"SS","Chris Conte",2495272,"CROSS",1,1,0,-0.410427614267339,-0.410427614267339,0
"CB","Chris Harris",2530510,"CROSS",6,4,0,1.88678770570476,0.314464617617461,1
"CB","Chris Harris",2530510,"FLAT",2,2,0,-0.057859226977605,-0.0289296134888025,0
"CB","Chris Harris",2530510,"GO",2,0,0,2.16146815886539,1.0807340794327,0
"CB","Chris Harris",2530510,"HITCH",2,2,0,-0.98830208581198,-0.49415104290599,0
"CB","Chris Harris",2530510,"IN",2,2,0,0.266498997894699,0.133249498947349,0
"CB","Chris Harris",2530510,"OUT",11,9,1,1.07912660554463,0.0981024186858752,0
"CB","Chris Harris",2530510,"POST",4,3,0,-1.93134733610488,-0.482836834026221,0
"CB","Chris Harris",2530510,"SLANT",7,4,0,2.07055109824219,0.295793014034598,3
"CB","Chris Milton",2556394,"GO",1,1,0,-2.05762403006522,-2.05762403006522,0
"CB","Chris Milton",2556394,"POST",1,1,0,-2.62832725736982,-2.62832725736982,0
"ILB","Christian Jones",2550572,"FLAT",3,3,0,-0.214303954043589,-0.071434651347863,0
"ILB","Christian Jones",2550572,"HITCH",1,1,0,0.0148349839384723,0.0148349839384723,0
"ILB","Christian Jones",2550572,"OUT",2,2,0,-0.516450384819624,-0.258225192409812,0
"ILB","Christian Jones",2550572,"SLANT",1,1,0,-0.61110799547695,-0.61110799547695,0
"OLB","Christian Kirksey",2543720,"FLAT",2,2,0,-2.90143838973596,-1.45071919486798,0
"OLB","Christian Kirksey",2543720,"GO",1,1,0,-1.81994336764651,-1.81994336764651,0
"OLB","Christian Kirksey",2543720,"HITCH",1,1,0,-0.494793533372627,-0.494793533372627,0
"OLB","Christian Kirksey",2543720,"IN",1,1,0,0.08344412396844,0.08344412396844,0
"FS","Chuck Clark",2558248,"IN",1,1,0,-0.273784185234582,-0.273784185234582,0
"FS","Chuck Clark",2558248,"POST",2,1,0,0.560297652225361,0.280148826112681,0
"FS","Chuck Clark",2558248,"SLANT",1,1,0,-0.081130161012685,-0.081130161012685,0
"OLB","Clay Matthews",80431,"POST",1,1,0,-0.56503643739534,-0.56503643739534,0
"FS","Clayton Fejedelem",2555355,"CROSS",1,1,0,-0.390183519377409,-0.390183519377409,0
"FS","Clayton Fejedelem",2555355,"POST",1,0,0,1.44140274744134,1.44140274744134,0
"FS","Clayton Geathers",2552386,"WHEEL",1,0,0,0.846903243807026,0.846903243807026,1
"FS","Colin Jones",2499257,"FLAT",1,1,0,-0.16414860489215,-0.16414860489215,0
"FS","Colin Jones",2499257,"GO",1,1,0,-1.43238916353153,-1.43238916353153,0
"FS","Colin Jones",2499257,"SLANT",1,1,0,-0.113340205965498,-0.113340205965498,0
"OLB","Connor Barwin",71197,"OUT",1,0,0,0.400613952019122,0.400613952019122,0
"CB","Cordrea Tankersley",2557931,"OUT",1,1,0,-0.016629003683689,-0.016629003683689,0
"SS","Corey Moore",2553817,"GO",1,1,0,-2.00444562130643,-2.00444562130643,0
"CB","Corn Elder",2558171,"GO",2,1,0,-4.18094926540732,-2.09047463270366,0
"CB","Cornell Armstrong",2561147,"GO",1,1,0,-2.83901754127345,-2.83901754127345,0
"CB","Cornell Armstrong",2561147,"HITCH",1,1,0,0.490324400902351,0.490324400902351,0
"CB","Cornell Armstrong",2561147,"IN",2,2,0,-1.80723782258973,-0.903618911294864,0
"CB","Cornell Armstrong",2561147,"OUT",2,2,0,-1.43485538983012,-0.71742769491506,0
"CB","Cornell Armstrong",2561147,"SLANT",1,0,0,1.44514221458907,1.44514221458907,0
"ILB","Cory Littleton",2556593,"CROSS",1,1,0,-0.36399521132678,-0.36399521132678,0
"ILB","Cory Littleton",2556593,"FLAT",6,6,0,-1.27349848158649,-0.212249746931082,0
"ILB","Cory Littleton",2556593,"GO",4,2,0,-0.4964150626192,-0.1241037656548,2
"ILB","Cory Littleton",2556593,"HITCH",1,1,0,0.0038570950743296,0.0038570950743296,0
"ILB","Cory Littleton",2556593,"OUT",2,2,0,0.0215168393713649,0.0107584196856825,0
"ILB","Cory Littleton",2556593,"POST",2,1,0,1.72387856312396,0.861939281561982,1
"ILB","Cory Littleton",2556593,"SLANT",1,1,0,-0.460895260552475,-0.460895260552475,0
"ILB","Cory Littleton",2556593,"WHEEL",1,1,0,-0.34344193380898,-0.34344193380898,0
"CB","Coty Sensabaugh",2532946,"CROSS",1,1,0,0.00192340374306199,0.00192340374306199,0
"CB","Coty Sensabaugh",2532946,"GO",3,1,0,-0.234339356293737,-0.0781131187645789,2
"CB","Coty Sensabaugh",2532946,"HITCH",1,0,0,0.456740282921653,0.456740282921653,0
"CB","Coty Sensabaugh",2532946,"IN",8,6,0,-0.865443677368114,-0.108180459671014,1
"CB","Coty Sensabaugh",2532946,"OUT",4,3,0,2.13133097664953,0.532832744162383,0
"CB","Coty Sensabaugh",2532946,"POST",5,3,0,0.508759655204624,0.101751931040925,0
"CB","Coty Sensabaugh",2532946,"SLANT",1,0,0,0.75267774701583,0.75267774701583,0
"CB","Cre'von LeBlanc",2556587,"CROSS",4,4,0,-0.0505954156904886,-0.0126488539226222,0
"CB","Cre'von LeBlanc",2556587,"FLAT",1,0,0,1.07162982239824,1.07162982239824,0
"CB","Cre'von LeBlanc",2556587,"GO",1,1,0,-0.122777596199363,-0.122777596199363,0
"CB","Cre'von LeBlanc",2556587,"HITCH",3,3,0,-0.385934304057889,-0.128644768019296,0
"CB","Cre'von LeBlanc",2556587,"IN",1,1,0,-0.218172405199766,-0.218172405199766,0
"CB","Cre'von LeBlanc",2556587,"OUT",4,3,0,-1.6505721134077,-0.412643028351925,0
"CB","Cre'von LeBlanc",2556587,"POST",3,1,0,0.980320738200397,0.326773579400132,0
"CB","Cre'von LeBlanc",2556587,"SLANT",2,1,0,0.06240437564013,0.031202187820065,0
"FS","Curtis Riley",2553822,"IN",1,1,0,-0.763425855876401,-0.763425855876401,0
"FS","Curtis Riley",2553822,"OUT",1,1,0,0.127453876442151,0.127453876442151,0
"CB","D.J. Hayden",2539237,"CORNER",1,0,0,-0.25762722316164,-0.25762722316164,0
"CB","D.J. Hayden",2539237,"CROSS",1,1,0,-0.34735429422904,-0.34735429422904,0
"CB","D.J. Hayden",2539237,"FLAT",1,1,0,-0.448435804481077,-0.448435804481077,0
"CB","D.J. Hayden",2539237,"HITCH",1,1,0,-0.181864036617632,-0.181864036617632,0
"CB","D.J. Hayden",2539237,"OUT",6,4,0,0.387753841038257,0.0646256401730428,0
"CB","D.J. Hayden",2539237,"SLANT",1,0,0,0.302272959283431,0.302272959283431,1
"DB","D.J. Reed",2560850,"CROSS",2,2,0,-0.427899754959767,-0.213949877479883,0
"DB","D.J. Reed",2560850,"FLAT",1,1,0,0.067189472400201,0.067189472400201,0
"DB","D.J. Reed",2560850,"GO",1,1,0,-0.95895607577597,-0.95895607577597,0
"DB","D.J. Reed",2560850,"HITCH",1,1,0,-0.537995427631524,-0.537995427631524,0
"DB","D.J. Reed",2560850,"IN",1,1,0,-0.68418967975225,-0.68418967975225,0
"DB","D.J. Reed",2560850,"OUT",1,1,0,-0.70991277746504,-0.70991277746504,0
"DB","D.J. Reed",2560850,"SLANT",1,1,0,-0.665657484053213,-0.665657484053213,0
"FS","D.J. Swearinger",2539943,"CROSS",1,1,0,-0.99188843026465,-0.99188843026465,0
"FS","D.J. Swearinger",2539943,"FLAT",2,1,0,0.122551718908556,0.0612758594542779,0
"FS","D.J. Swearinger",2539943,"HITCH",1,0,0,1.49793670011614,1.49793670011614,1
"FS","D.J. Swearinger",2539943,"OUT",1,1,0,-0.0378190469686063,-0.0378190469686063,0
"FS","D.J. Swearinger",2539943,"POST",1,1,0,-1.06582738248794,-1.06582738248794,0
"CB","Damarious Randall",2552389,"CROSS",1,1,0,-0.5939191386997,-0.5939191386997,0
"CB","Damarious Randall",2552389,"GO",2,0,0,0.604597276433082,0.302298638216541,1
"CB","Damarious Randall",2552389,"HITCH",1,0,0,1.46223702112512,1.46223702112512,1
"CB","Damarious Randall",2552389,"OUT",2,2,0,-0.060649859756792,-0.030324929878396,0
"OLB","Damien Wilson",2552686,"CROSS",1,1,0,-1.4497666432844,-1.4497666432844,0
"OLB","Damien Wilson",2552686,"GO",1,0,0,0.582719734750789,0.582719734750789,0
"OLB","Damien Wilson",2552686,"HITCH",1,1,0,-0.220348188438291,-0.220348188438291,0
"OLB","Damien Wilson",2552686,"OUT",1,1,0,-0.619924875477826,-0.619924875477826,0
"OLB","Damien Wilson",2552686,"SCREEN",1,1,0,0.05451433151167,0.05451433151167,0
"SS","Damontae Kazee",2558184,"CROSS",1,1,0,-0.226347545234027,-0.226347545234027,0
"SS","Damontae Kazee",2558184,"OUT",1,1,0,-0.60421909147622,-0.60421909147622,0
"SS","Daniel Sorensen",2550257,"CROSS",1,1,0,-0.185129497265811,-0.185129497265811,0
"SS","Daniel Sorensen",2550257,"GO",1,1,0,-1.29567324362937,-1.29567324362937,0
"SS","Daniel Sorensen",2550257,"OUT",2,2,0,-0.926657098415038,-0.463328549207519,0
"DB","Danny Johnson",2560764,"IN",2,2,0,-0.224831333132612,-0.112415666566306,0
"DB","Danny Johnson",2560764,"SLANT",2,2,0,-0.94068382553743,-0.470341912768715,0
"ILB","Danny Trevathan",2532961,"CROSS",1,1,0,-0.0619443407099798,-0.0619443407099798,0
"ILB","Danny Trevathan",2532961,"GO",1,0,0,1.04333902301321,1.04333902301321,1
"ILB","Danny Trevathan",2532961,"HITCH",2,2,0,-0.396263943331131,-0.198131971665566,0
"ILB","Danny Trevathan",2532961,"IN",2,1,0,-0.117704297508659,-0.0588521487543296,0
"ILB","Danny Trevathan",2532961,"OUT",4,4,0,-0.0851468465759631,-0.0212867116439908,0
"ILB","Danny Trevathan",2532961,"SLANT",2,2,0,-0.0811344964897391,-0.0405672482448696,0
"ILB","Danny Trevathan",2532961,"WHEEL",1,1,0,-0.90359149378451,-0.90359149378451,0
"ILB","Daren Bates",2541539,"FLAT",1,1,0,0.451489708511661,0.451489708511661,0
"ILB","Daren Bates",2541539,"IN",1,1,0,-1.20056261578655,-1.20056261578655,0
"FS","Darian Stewart",494307,"CROSS",2,2,0,-0.650088385550308,-0.325044192775154,0
"FS","Darian Stewart",494307,"FLAT",1,1,0,-0.413423626745017,-0.413423626745017,0
"FS","Darian Stewart",494307,"OUT",1,1,0,0.053921267785181,0.053921267785181,0
"LB","Darius Leonard",2560789,"ANGLE",1,1,0,0.939281002429547,0.939281002429547,0
"LB","Darius Leonard",2560789,"CROSS",3,2,0,0.877703155824238,0.292567718608079,0
"LB","Darius Leonard",2560789,"FLAT",1,1,0,-0.27322000296632,-0.27322000296632,0
"LB","Darius Leonard",2560789,"GO",1,1,0,-0.18612475928109,-0.18612475928109,0
"LB","Darius Leonard",2560789,"HITCH",3,2,1,3.38412408329697,1.12804136109899,0
"LB","Darius Leonard",2560789,"IN",1,1,0,-2.01448234523809,-2.01448234523809,0
"LB","Darius Leonard",2560789,"OUT",4,4,0,-0.51438861380943,-0.128597153452358,0
"LB","Darius Leonard",2560789,"POST",1,1,0,-0.27090904894764,-0.27090904894764,0
"LB","Darius Leonard",2560789,"SCREEN",1,1,0,-0.54634904062757,-0.54634904062757,0
"LB","Darius Leonard",2560789,"SLANT",3,0,0,2.81184893031255,0.93728297677085,3
"CB","Darius Phillips",2560839,"CROSS",3,3,0,-0.577820703166631,-0.192606901055544,0
"CB","Darius Phillips",2560839,"GO",2,1,0,-0.298078945847112,-0.149039472923556,1
"CB","Darius Phillips",2560839,"HITCH",1,1,0,-0.000482791276401995,-0.000482791276401995,0
"CB","Darius Phillips",2560839,"OUT",6,6,0,-2.45807198408586,-0.40967866401431,0
"CB","Darius Phillips",2560839,"POST",2,1,0,0.440641548938469,0.220320774469234,0
"CB","Darius Phillips",2560839,"SLANT",1,0,0,-0.254117532193819,-0.254117532193819,1
"CB","Darius Slay",2540288,"CORNER",1,1,0,-1.91591859026838,-1.91591859026838,0
"CB","Darius Slay",2540288,"CROSS",3,3,0,-0.55743822730527,-0.18581274243509,0
"CB","Darius Slay",2540288,"GO",9,1,0,9.62132618649522,1.06903624294391,5
"CB","Darius Slay",2540288,"HITCH",5,2,0,0.853719324096643,0.170743864819329,3
"CB","Darius Slay",2540288,"IN",3,2,0,2.18316402635049,0.72772134211683,1
"CB","Darius Slay",2540288,"OUT",8,7,0,-6.23396384346617,-0.779245480433271,1
"CB","Darius Slay",2540288,"SLANT",7,5,0,-1.07614056534163,-0.153734366477376,1
"CB","Darqueze Dennard",2543474,"CROSS",6,5,0,-2.23411856801034,-0.372353094668391,1
"CB","Darqueze Dennard",2543474,"FLAT",1,1,0,0.062439097023186,0.062439097023186,0
"CB","Darqueze Dennard",2543474,"GO",4,2,0,-3.19178327348218,-0.797945818370544,1
"CB","Darqueze Dennard",2543474,"IN",5,5,0,-2.44441418259571,-0.488882836519142,0
"CB","Darqueze Dennard",2543474,"OUT",6,3,0,0.90232454989684,0.150387424982807,1
"CB","Darqueze Dennard",2543474,"POST",2,2,0,-2.3841342888779,-1.19206714443895,0
"CB","Darqueze Dennard",2543474,"SLANT",6,4,0,0.973407995501482,0.162234665916914,2
"ILB","Darron Lee",2555322,"CROSS",2,2,0,-0.422101274057478,-0.211050637028739,0
"ILB","Darron Lee",2555322,"FLAT",2,2,0,0.241187420284066,0.120593710142033,0
"ILB","Darron Lee",2555322,"GO",1,1,0,-0.636406950276972,-0.636406950276972,0
"ILB","Darron Lee",2555322,"HITCH",1,1,0,-0.00726679236634001,-0.00726679236634001,0
"CB","Darryl Roberts",2553353,"CORNER",1,0,0,1.30778478735949,1.30778478735949,1
"CB","Darryl Roberts",2553353,"CROSS",2,2,0,-0.260205079925289,-0.130102539962645,0
"CB","Darryl Roberts",2553353,"GO",2,2,0,-6.33552410582317,-3.16776205291158,0
"CB","Darryl Roberts",2553353,"IN",1,1,0,-0.52460176691249,-0.52460176691249,0
"CB","Darryl Roberts",2553353,"OUT",7,5,0,0.064412794526155,0.00920182778945071,2
"CB","Darryl Roberts",2553353,"POST",3,1,0,2.53444344532231,0.844814481774103,1
"CB","Daryl Worley",2555394,"CORNER",1,1,0,-1.04540666573822,-1.04540666573822,0
"CB","Daryl Worley",2555394,"CROSS",1,1,0,-0.121381512341158,-0.121381512341158,0
"CB","Daryl Worley",2555394,"GO",4,2,0,2.62396030520238,0.655990076300596,1
"CB","Daryl Worley",2555394,"HITCH",3,2,0,-2.42630034219178,-0.808766780730593,1
"CB","Daryl Worley",2555394,"OUT",4,3,0,-2.39493858780295,-0.598734646950738,1
"CB","Daryl Worley",2555394,"POST",1,0,0,2.37959630432112,2.37959630432112,1
"CB","Daryl Worley",2555394,"SLANT",4,3,0,0.185708191009915,0.0464270477524786,0
"CB","David Amerson",2540170,"CORNER",1,1,0,-1.0060783719416,-1.0060783719416,0
"CB","David Amerson",2540170,"HITCH",1,1,0,-0.427905041928354,-0.427905041928354,0
"CB","David Amerson",2540170,"IN",1,1,0,-0.39118034567995,-0.39118034567995,0
"MLB","David Mayo",2553441,"FLAT",1,1,0,0.103936590942677,0.103936590942677,0
"MLB","David Mayo",2553441,"OUT",1,1,0,-1.41951842080822,-1.41951842080822,0
"CB","Davon House",2495170,"OUT",1,1,0,-0.399621089242599,-0.399621089242599,0
"CB","Davon House",2495170,"SLANT",1,0,0,-0.222913579206809,-0.222913579206809,0
"CB","De'Vante Harris",2556833,"GO",1,0,0,1.76843797918585,1.76843797918585,1
"CB","De'Vante Harris",2556833,"POST",2,2,0,-0.627546107258167,-0.313773053629084,0
"OLB","De'Vondre Campbell",2555255,"FLAT",1,1,0,0.109022916266085,0.109022916266085,0
"OLB","De'Vondre Campbell",2555255,"GO",1,1,0,-2.91622712033828,-2.91622712033828,0
"OLB","De'Vondre Campbell",2555255,"HITCH",2,1,0,1.27718484103166,0.638592420515832,0
"OLB","De'Vondre Campbell",2555255,"IN",2,1,0,1.59769155541424,0.798845777707121,0
"OLB","De'Vondre Campbell",2555255,"OUT",3,3,0,-2.40540618131933,-0.801802060439776,0
"OLB","De'Vondre Campbell",2555255,"SLANT",1,1,0,-1.14882085273135,-1.14882085273135,0
"CB","Deante Burton",2559109,"HITCH",1,1,0,-0.194277720031515,-0.194277720031515,0
"CB","Deante Burton",2559109,"SLANT",3,3,0,-1.65688283030432,-0.552294276768105,0
"MLB","Deion Jones",2555162,"CROSS",5,5,0,-2.05215956692021,-0.410431913384043,0
"MLB","Deion Jones",2555162,"GO",1,1,0,-1.43259255422868,-1.43259255422868,0
"MLB","Deion Jones",2555162,"HITCH",2,1,0,0.245327849486933,0.122663924743467,1
"ILB","Demario Davis",2533008,"CORNER",1,1,0,-2.62268964271841,-2.62268964271841,0
"ILB","Demario Davis",2533008,"CROSS",1,1,0,0.108746007180434,0.108746007180434,0
"ILB","Demario Davis",2533008,"FLAT",2,2,0,-0.193980249363153,-0.0969901246815766,0
"ILB","Demario Davis",2533008,"HITCH",2,2,0,-0.061985102476831,-0.0309925512384155,1
"ILB","Demario Davis",2533008,"IN",1,1,0,-1.31194610167224,-1.31194610167224,0
"ILB","Demario Davis",2533008,"POST",1,1,0,-1.29924458076756,-1.29924458076756,0
"ILB","Demario Davis",2533008,"SCREEN",1,1,0,-0.539427014328953,-0.539427014328953,0
"ILB","Denzel Perryman",2552310,"HITCH",1,1,0,-0.0233158495514134,-0.0233158495514134,0
"ILB","Denzel Perryman",2552310,"SLANT",1,1,0,-0.351383957076244,-0.351383957076244,0
"DB","Denzel Rice",2553736,"POST",1,1,0,-0.16047440772465,-0.16047440772465,0
"CB","Denzel Ward",2560916,"CORNER",1,0,0,0.144024379015992,0.144024379015992,0
"CB","Denzel Ward",2560916,"CROSS",1,0,0,2.68195457949788,2.68195457949788,0
"CB","Denzel Ward",2560916,"FLAT",3,0,0,1.16540459434052,0.388468198113507,0
"CB","Denzel Ward",2560916,"GO",8,4,0,0.668127526078082,0.0835159407597602,2
"CB","Denzel Ward",2560916,"HITCH",3,3,0,-0.698489482864928,-0.232829827621643,0
"CB","Denzel Ward",2560916,"IN",3,1,0,1.7389167601955,0.579638920065167,1
"CB","Denzel Ward",2560916,"OUT",3,2,0,0.344963324684357,0.114987774894786,1
"CB","Denzel Ward",2560916,"POST",4,3,0,-2.55224227549979,-0.638060568874947,0
"CB","Denzel Ward",2560916,"SLANT",5,3,0,-0.599282050185799,-0.11985641003716,2
"ILB","Deone Bucannon",2543769,"CROSS",2,2,0,1.64427107447527,0.822135537237636,0
"ILB","Deone Bucannon",2543769,"OUT",1,1,0,-0.04246203451852,-0.04246203451852,0
"ILB","Deone Bucannon",2543769,"POST",1,1,0,0.160326984474872,0.160326984474872,0
"ILB","Deone Bucannon",2543769,"SLANT",1,0,0,0.157312124772179,0.157312124772179,0
"SS","Derrick Kindred",2555540,"CROSS",2,2,0,0.00565710229012584,0.00282855114506292,0
"SS","Derrick Kindred",2555540,"FLAT",1,1,0,0.292525477473765,0.292525477473765,0
"SS","Derrick Kindred",2555540,"GO",1,1,0,-0.8752318637987,-0.8752318637987,0
"SS","Derrick Kindred",2555540,"POST",1,1,0,-0.519998547251308,-0.519998547251308,0
"SS","Derrick Kindred",2555540,"SLANT",1,1,0,-0.152258032991583,-0.152258032991583,0
"OLB","Derrick Morgan",496828,"FLAT",1,1,0,-0.00759261864593626,-0.00759261864593626,0
"OLB","Derrick Morgan",496828,"OUT",1,1,0,-0.330638477545929,-0.330638477545929,0
"SS","Derwin James",2560760,"ANGLE",1,1,0,-0.251320198928447,-0.251320198928447,0
"SS","Derwin James",2560760,"CORNER",1,1,0,-0.79366447223038,-0.79366447223038,0
"SS","Derwin James",2560760,"FLAT",1,1,0,-0.030266145085152,-0.030266145085152,0
"SS","Derwin James",2560760,"GO",1,0,0,0.086192499968599,0.086192499968599,1
"SS","Derwin James",2560760,"HITCH",1,1,0,-2.02730345691119,-2.02730345691119,0
"SS","Derwin James",2560760,"IN",1,1,0,-0.51011036926119,-0.51011036926119,0
"SS","Derwin James",2560760,"OUT",1,1,0,-0.51514265826013,-0.51514265826013,0
"SS","Derwin James",2560760,"SCREEN",1,1,0,-0.377514162670778,-0.377514162670778,0
"SS","Derwin James",2560760,"SLANT",1,1,0,-0.0208062226286619,-0.0208062226286619,0
"CB","DeShawn Shead",2535609,"CROSS",1,1,0,-0.211042472713626,-0.211042472713626,0
"CB","DeShawn Shead",2535609,"GO",1,1,0,-3.11795143506607,-3.11795143506607,0
"CB","DeShawn Shead",2535609,"HITCH",3,3,0,-0.991511721164465,-0.330503907054822,0
"CB","DeShawn Shead",2535609,"OUT",4,4,0,-0.931821379003471,-0.232955344750868,0
"CB","DeShawn Shead",2535609,"SLANT",1,1,0,-0.569542087685264,-0.569542087685264,0
"CB","Desmond King",2557927,"CORNER",1,0,0,4.04379751105979,4.04379751105979,0
"CB","Desmond King",2557927,"CROSS",2,1,1,2.93204158824825,1.46602079412413,0
"CB","Desmond King",2557927,"FLAT",2,2,0,-0.329954446867065,-0.164977223433533,0
"CB","Desmond King",2557927,"GO",2,1,0,-0.373205887055585,-0.186602943527793,1
"CB","Desmond King",2557927,"IN",2,1,0,-1.70917456949543,-0.854587284747714,0
"CB","Desmond King",2557927,"OUT",1,1,0,0.496196131711458,0.496196131711458,0
"CB","Desmond King",2557927,"POST",1,1,0,-2.4420434826637,-2.4420434826637,0
"CB","Desmond King",2557927,"SLANT",2,2,0,-1.08553534720385,-0.542767673601925,0
"CB","Desmond Trufant",2539334,"CORNER",1,0,0,0.271244185980062,0.271244185980062,1
"CB","Desmond Trufant",2539334,"CROSS",3,2,0,2.60405854587465,0.868019515291549,1
"CB","Desmond Trufant",2539334,"FLAT",1,1,0,-0.126801903539939,-0.126801903539939,0
"CB","Desmond Trufant",2539334,"GO",3,1,0,0.937562144542097,0.312520714847366,2
"CB","Desmond Trufant",2539334,"HITCH",11,11,0,-6.37247514058471,-0.579315921871337,0
"CB","Desmond Trufant",2539334,"IN",5,3,0,4.18691553103049,0.837383106206098,1
"CB","Desmond Trufant",2539334,"OUT",11,9,0,-0.598575806350467,-0.054415982395497,2
"CB","Desmond Trufant",2539334,"POST",4,2,0,0.721268828406758,0.180317207101689,2
"CB","Desmond Trufant",2539334,"SLANT",6,5,0,-0.173483776116439,-0.0289139626860732,1
"CB","DeVante Bausby",2553790,"GO",2,2,0,-3.55614579073854,-1.77807289536927,0
"CB","DeVante Bausby",2553790,"HITCH",3,3,0,0.668026343225527,0.222675447741842,0
"CB","DeVante Bausby",2553790,"IN",1,1,0,-0.413802256498815,-0.413802256498815,0
"CB","DeVante Bausby",2553790,"OUT",1,1,0,0.029048394576239,0.029048394576239,0
"CB","DeVante Bausby",2553790,"SLANT",1,1,0,-0.388308847802023,-0.388308847802023,0
"OLB","Devante Bond",2555307,"OUT",1,1,0,0.268083190102053,0.268083190102053,0
"OLB","Devante Bond",2555307,"POST",1,1,0,-0.6381910374582,-0.6381910374582,0
"OLB","Devante Bond",2555307,"WHEEL",1,1,0,-1.45731349635666,-1.45731349635666,0
"FS","Devin McCourty",494287,"CORNER",1,1,0,-0.81417001063201,-0.81417001063201,0
"FS","Devin McCourty",494287,"CROSS",2,2,0,-1.89316911896304,-0.946584559481519,0
"FS","Devin McCourty",494287,"FLAT",1,1,0,0.232339137131822,0.232339137131822,0
