"gameId","playId","nflId_def","targetNflId","eps_closing"
2018121000,3864,2539243,2557991,0.511
2018102804,3505,2539243,2558049,0.448
2018092312,88,2539243,2539336,0.424
2018091700,426,2539243,2560810,0.407
2018121000,2389,2539243,2557991,0.271
2018111110,912,2539243,2557898,0.251
2018102804,348,2539243,2532884,0.113
2018120213,2076,2539243,2558918,0.107
2018120213,4330,2539243,2560938,0.101
2018120213,2462,2539243,2558266,0.094
2018112502,1704,2539243,2557997,0.09
2018092312,3924,2539243,2535698,0.03
2018123015,2073,2539243,2561272,0.027
2018121000,3839,2539243,2557991,0.009
2018100711,2816,2539243,2557889,0.005
2018101407,1076,2539243,2552487,-0.009
2018121000,2471,2539243,2557991,-0.016
2018112502,2055,2539243,2560813,-0.045
2018122314,1256,2539243,2550512,-0.172
2018123015,2557,2539243,2506106,-0.191
2018111110,550,2539243,2557889,-0.222
2018100711,669,2539243,2557898,-0.228
2018120213,2819,2539243,2558266,-0.239
2018102804,2291,2539243,2560765,-0.392
2018100711,1592,2539243,2557898,-0.494
2018091603,2805,2539277,2552461,0.231
2018091603,1745,2539277,2557986,0.208
2018123007,2665,2539277,2552375,0.095
2018102101,2369,2539277,2552402,-0.006
2018091603,1562,2539277,2540928,-0.05
2018090906,1583,2539277,2495471,-0.584
2018120206,830,2539290,2555230,0.843
2018123001,3671,2539290,2560880,0.154
2018122308,3061,2539290,238498,0.065
2018101403,643,2539290,2561029,0.063
2018090900,313,2539290,2552402,0.006
2018120900,3250,2539290,2557885,-0.134
2018120900,1177,2539290,2556462,-0.222
2018102103,1718,2539290,2532865,-2.34
2018120203,4325,2539293,2495448,0.292
2018121600,3424,2539293,2533040,0.256
2018092311,3220,2539293,2550284,0.204
2018120911,1059,2539293,2543646,0.072
2018091609,601,2539293,2557898,-0.141
2018121600,2602,2539293,2561061,-0.523
2018120906,2096,2539309,497240,0.349
2018092306,801,2539309,2552487,0.31
2018092306,3641,2539309,71265,0.121
2018110404,3168,2539309,2556462,0.094
2018110404,1700,2539309,2560738,0.039
2018102106,2643,2539309,2558052,0.012
2018102106,248,2539309,2543836,-0.006
2018112504,361,2539309,2543466,-0.017
2018111103,1293,2539309,2495187,-0.152
2018090903,4072,2539309,2558207,-0.224
2018100702,2592,2539309,2495450,-0.383
2018121501,3684,2539311,2560733,0.49
2018090901,1912,2539311,2552633,0.256
2018111102,2275,2539311,2560854,0.25
2018090901,1849,2539311,2558149,0.233
2018100703,3802,2539311,2552631,0.16
2018093009,5310,2539311,71265,0.136
2018110403,2365,2539311,2540258,0.133
2018102109,4576,2539311,2558105,0.128
2018120902,3628,2539311,2557997,0.12
2018112503,3909,2539311,2552559,0.118
2018090901,5150,2539311,2557978,0.114
2018100703,377,2539311,2560747,0.09
2018091603,2968,2539311,2506122,0.089
2018091603,576,2539311,2558019,0.07
2018100703,3967,2539311,2555430,0.042
2018093009,1923,2539311,1032,0.022
2018112503,3233,2539311,2557976,0.02
2018122305,2494,2539311,2552559,-0.044
2018102109,1612,2539311,2559044,-0.106
2018111102,692,2539311,2555415,-0.109
2018111102,1162,2539311,2495454,-0.115
2018122305,2016,2539311,2557976,-0.175
2018100703,2770,2539311,2552402,-0.202
2018120902,572,2539311,2532978,-0.203
2018111102,668,2539311,2507828,-0.232
2018101402,206,2539311,2552469,-0.249
2018100703,1412,2539311,2552468,-0.25
2018111102,3742,2539311,2558023,-0.396
2018092000,2267,2539311,2550189,-0.413
2018123000,662,2539311,2550256,-0.479
2018120204,2118,2539311,2540165,-0.521
2018092000,4238,2539311,2531332,-0.63
2018123011,2727,2539320,2532865,1.132
2018111804,3529,2539320,2556396,0.551
2018111108,251,2539320,2543773,0.427
2018092304,1512,2539320,2552471,0.254
2018091607,1848,2539320,2540165,0.13
2018111108,3346,2539320,238498,0.094
2018091607,1723,2539320,2543646,0.069
2018110500,1692,2539320,2559193,0.059
2018110500,3619,2539320,2535698,0.059
2018112600,851,2539320,2540165,-0.12
2018091607,1764,2539320,2540165,-0.217
2018110500,3488,2539320,2535698,-0.314
2018123011,456,2539320,2530700,-1.031
2018101400,3590,2539334,2558105,1.381
2018123010,3105,2539334,2543468,0.591
2018092300,2821,2539334,2556370,0.345
2018110406,529,2539334,2555343,0.162
2018091600,3931,2539334,2495459,0.109
2018091600,2872,2539334,2557997,0.095
2018122304,3512,2539334,2558066,0.086
2018123010,516,2539334,2559013,0.027
2018092300,4403,2539334,2506122,-0.043
2018122304,1720,2539334,2558066,-0.123
2018120903,1292,2539334,2560907,-0.207
2018120903,371,2539334,2560883,-0.281
2018111102,512,2539334,2543488,-0.418
2018092300,3546,2539334,2539303,-1.129
2018120200,1137,2539334,2555209,-1.673
2018111805,4118,2539338,1581,0.724
2018091613,2824,2539338,2539336,0.151
2018111200,4165,2539338,2558914,0.15
2018120207,1298,2539338,2558250,0.122
2018112506,2542,2539338,2560949,0.116
2018090907,2463,2539338,2559153,0.108
2018120207,3948,2539338,2550617,0.079
2018101100,1363,2539338,2540158,0.069
2018112506,2246,2539338,2560995,0.023
2018111805,1100,2539338,2543468,-0.033
2018101100,3069,2539338,2543500,-0.174
2018122300,1960,2539338,2558832,-0.21
2018102806,460,2539338,2543491,-0.293
2018111200,268,2539338,2560836,-0.331
2018111805,2085,2539338,2543468,-0.508
2018111805,3446,2539338,1581,-0.636
2018090600,2360,2539653,2552600,2.906
2018111102,541,2539653,2555468,1.119
2018121600,2514,2539653,2561279,0.653
2018120200,456,2539653,71269,0.279
2018091600,3393,2539653,2552458,0.213
2018091600,4104,2539653,2560813,0.195
2018091600,3001,2539653,2552458,0.176
2018120200,3232,2539653,2543847,-0.089
2018100707,783,2539653,2508061,-0.267
2018122304,3858,2539653,2552458,-0.435
2018090600,1037,2539653,2552600,-0.488
2018100707,889,2539653,2558149,-0.755
2018102200,2511,2539653,2543496,-2.319
2018092311,1607,2539932,2558250,1.003
2018091609,534,2539932,2543498,0.356
2018102809,4143,2539932,2558914,0.133
2018090909,1559,2539932,2543491,0.113
2018090909,2920,2539932,2543491,0.06
2018111807,1801,2539932,2560961,0.058
2018091609,848,2539932,2543498,0.04
2018102809,521,2539932,2558914,-0.047
2018093008,4087,2539932,2552430,-0.056
2018091609,2667,2539932,2557898,-0.324
2018090909,556,2539932,2495826,-0.485
2018111807,190,2539932,71265,-0.986
2018092311,2345,2539932,2543509,-1.866
2018120906,1130,2539935,238498,1.937
2018120206,657,2539935,79607,0.616
2018090903,513,2539935,2556075,0.488
2018102106,2327,2539935,497326,0.234
2018092306,1311,2539935,2556885,0.16
2018093006,996,2539935,2508101,0.154
2018110404,3051,2539935,2557934,0.124
2018112504,4031,2539935,2560742,0.071
2018090903,2509,2539935,2495469,0.058
2018100702,1765,2539935,2557976,-0.023
2018093006,1096,2539935,2543773,-0.059
2018091604,3064,2539935,2531332,-0.062
2018102500,2310,2539935,2560896,-0.081
2018120906,3381,2539935,2537931,-0.087
2018100702,2240,2539935,2556519,-0.116
2018091604,3461,2539935,2495328,-0.147
2018100702,742,2539935,2495450,-0.172
2018112504,3668,2539935,2560742,-0.175
2018092306,2384,2539935,2556885,-0.393
2018092306,125,2539935,1032,-0.459
2018093006,231,2539935,2543773,-0.478
2018093006,2717,2539935,2543773,-1.463
2018110404,658,2539935,2560738,-1.469
2018101800,2721,2539937,2506106,0.989
2018121606,3630,2539943,2557895,1.372
2018092309,3511,2539943,497236,0.669
2018112201,227,2539943,2559193,0.607
2018102806,1270,2539943,2543496,0.328
2018120300,2733,2539943,2559150,0.275
2018091608,1287,2539943,2556396,0.166
2018102806,3587,2539943,2560968,0.128
2018090909,2699,2539943,2506106,0.121
2018101408,3734,2539943,2495700,0.078
2018102806,3827,2539943,2557858,0.077
2018112201,820,2539943,2535698,0.037
2018122200,1599,2539943,2495469,0.034
2018102806,717,2539943,2557858,0.022
2018101408,3265,2539943,2495459,0.021
2018120300,220,2539943,2540158,-0.027
2018122200,3155,2539943,2552401,-0.183
2018090909,2766,2539943,2506106,-0.221
2018101408,3693,2539943,2495700,-0.265
2018090909,896,2539943,2559248,-0.317
2018111107,3413,2539943,2558105,-0.535
2018102806,1584,2539943,2543496,-0.591
2018090909,1899,2539943,2506106,-0.738
2018102806,4216,2539943,2557858,-0.914
2018102110,456,2539943,2553454,-1.239
2018092400,1767,2539978,2495471,1.076
2018120913,117,2539978,71265,0.434
2018112509,3574,2539978,497322,0.3
2018101401,2141,2539978,2555331,0.161
2018093012,448,2539978,2555209,0.141
2018100707,1113,2539978,2533040,0.07
2018112509,3549,2539978,2552399,0.037
2018092400,3084,2539978,2556466,0.007
2018110400,2768,2539978,2550256,-0.054
2018112509,543,2539978,2552399,-0.312
2018110800,2959,2539978,2557997,-0.316
2018110409,3359,2539982,2552475,0.454
2018110409,2501,2539982,2543498,0.325
2018091603,59,2539982,2543488,0.231
2018091603,3775,2539982,2557986,0.228
2018092300,4173,2539982,2555415,0.112
2018091603,3707,2539982,2557986,-0.026
2018100800,2595,2539982,2540011,-0.116
2018093011,2523,2539982,2555295,-0.448
2018092300,2705,2539982,2533040,-0.451
2018093007,3956,2540013,2552600,0.163
2018101407,782,2540140,2556885,0.401
2018111500,90,2540140,497236,0.059
2018111110,383,2540140,2555364,-0.029
2018092303,3277,2540143,2555346,0.435
2018112506,1901,2540143,2540158,0.408
2018090907,2744,2540143,2543683,0.284
2018111200,234,2540143,2558918,0.209
2018102200,3785,2540143,2552418,0.199
2018121608,1685,2540143,2495469,0.186
2018091613,427,2540143,2555224,0.177
2018120908,613,2540143,2507164,0.15
2018102200,1083,2540143,2552453,0.145
2018111200,2313,2540143,2558266,0.06
2018092303,3792,2540143,2560951,0.036
2018121608,651,2540143,2557848,0.035
2018092303,2580,2540143,2533034,-0.071
2018112506,2343,2540143,497326,-0.107
2018121608,2764,2540143,2495234,-0.181
2018120207,3041,2540143,2550617,-0.248
2018111200,2241,2540143,2558918,-0.481
2018092303,1791,2540143,2541316,-0.525
2018111200,2978,2540143,2539964,-0.651
2018092303,2913,2540143,2533034,-0.947
2018122304,1634,2540152,2560854,0.798
2018121700,1659,2540152,2556370,0.478
2018111803,482,2540152,2543836,0.156
2018110402,1825,2540152,2553895,0.15
2018111803,1859,2540152,2543646,0.099
2018111803,2412,2540152,2543646,0.099
2018111803,2796,2540152,2540020,0.089
2018121700,2643,2540152,2556370,0.079
2018101408,2795,2540152,2556404,0.028
2018123007,2823,2540152,2560878,-0.178
2018120209,2134,2540152,2553895,-0.213
2018100701,1831,2540152,2561317,-0.335
2018102108,322,2540152,2540158,-0.359
2018101408,287,2540152,2495826,-0.555
2018120902,1274,2540152,2543488,-0.666
2018120209,258,2540152,2550656,-0.941
2018120209,1731,2540152,2558105,-1.137
2018091602,4041,2540155,2543495,0.153
2018091602,2212,2540155,2556460,0.021
2018112510,889,2540155,2543495,0.016
2018092307,1575,2540155,2543471,-0.011
2018091602,4337,2540155,2543495,-0.087
2018111802,430,2540155,2550617,-0.106
2018112510,2275,2540155,2543495,-0.107
2018120212,3286,2540155,2537931,-0.164
2018121607,1753,2540155,2541388,-0.282
2018110405,2264,2540155,2532884,-0.47
2018091602,2160,2540155,2543495,-0.61
2018092700,3479,2540155,2543498,-1.077
2018101411,1776,2540162,2550256,0.19
2018101411,3353,2540162,2550256,0.173
2018101411,2169,2540162,2550256,0.161
2018120211,170,2540162,2543828,0.157
2018111108,3311,2540162,238498,0.101
2018110500,3512,2540162,2535698,0.099
2018111804,1147,2540162,2540232,0.088
2018101411,2259,2540162,2550256,0.082
2018090903,2267,2540162,2556190,0.076
2018093007,2787,2540162,2543500,-0.024
2018091607,2819,2540162,2560951,-0.08
2018092304,814,2540162,2559153,-0.102
2018121608,339,2540162,2555295,-0.249
2018111804,3252,2540162,2530700,-0.286
2018120211,2113,2540162,2560738,-0.466
2018121608,957,2540162,2541944,-0.568
2018122201,3162,2540164,2558846,2.272
2018093012,348,2540164,2540215,0.312
2018090900,3829,2540164,2543767,0.248
2018100703,1326,2540164,2543488,0.227
2018100703,1250,2540164,2557986,0.203
2018122201,3118,2540164,2505299,0.193
2018091300,1969,2540164,2552559,0.094
2018093012,1370,2540164,2540215,0.086
2018090900,4527,2540164,2559159,-0.021
2018091300,3192,2540164,2555466,-0.026
2018110400,1726,2540164,2557960,-0.046
2018090900,3680,2540164,2552647,-0.048
2018121601,2512,2540164,2543468,-0.076
2018102101,3121,2540164,2506122,-0.288
2018091300,1090,2540164,2555466,-0.695
2018090900,3748,2540164,2543767,-0.928
2018120203,2281,2540170,2560907,0.616
2018123015,322,2540170,2558856,0.466
2018120203,197,2540170,2560883,0.24
2018121600,73,2540170,2560854,0.084
2018120911,141,2540170,2543646,0.064
2018123015,2425,2540170,2530747,-0.036
2018120203,3552,2540170,2553548,-0.088
2018120203,478,2540170,2560907,-0.092
2018120911,365,2540170,2558052,-0.118
2018120203,2791,2540170,2560907,-0.292
2018120204,1289,2540180,2560988,3.353
2018093004,3961,2540180,2543466,1.079
2018102500,103,2540180,2556190,0.477
2018093004,1418,2540180,2532865,0.468
2018112600,3054,2540180,2495469,0.331
2018110407,2326,2540180,2552399,0.229
2018102104,3451,2540180,2557895,0.143
2018102500,4099,2540180,2649,0.133
2018092303,3407,2540180,2532835,0.12
2018102500,1859,2540180,2560994,0.118
2018111806,888,2540180,2556404,0.069
2018092303,529,2540180,2557952,0.062
2018092303,505,2540180,2555295,0.029
2018090905,3371,2540180,497240,-0.011
2018112600,1158,2540180,2495469,-0.104
2018101403,95,2540180,2495139,-0.16
2018093004,4500,2540180,2560742,-0.548
2018121611,319,2540197,497326,0.625
2018091609,2904,2540197,2560781,0.23
2018092700,1813,2540197,2552608,0.201
2018120901,2331,2540197,2550617,0.177
2018102111,2116,2540197,2558202,0.158
2018100711,202,2540197,2530747,0.117
2018102810,93,2540197,2495448,0.067
2018100711,3927,2540197,2552430,0.036
2018123014,2022,2540197,2558202,0.028
2018123014,699,2540197,2558202,-0.101
2018120901,210,2540197,2560810,-0.112
2018120901,3140,2540197,2558250,-0.184
2018110409,1819,2540197,2558019,-0.271
2018120202,406,2540197,2543646,-0.728
2018093005,2290,2540219,2552471,0.096
2018091605,447,2540221,2543457,0.459
2018120208,2465,2540221,2540154,0.433
2018092400,2733,2540221,2561291,0.16
2018121610,3865,2540221,2543773,0.16
2018122313,2215,2540221,2558019,0.158
2018111810,359,2540221,2561018,0.019
2018093012,2112,2540221,2552631,0.006
2018122313,220,2540221,2556370,-0.099
2018102807,246,2540221,2543488,-0.135
2018121610,2552,2540221,238498,-0.139
2018091605,3129,2540221,2540258,-0.156
2018090901,2863,2540221,2557986,-0.29
2018121610,755,2540221,238498,-0.451
2018101401,349,2540221,2557976,-0.551
2018121500,3121,2540287,2540165,0.104
2018120202,501,2540288,2540169,1.093
2018121602,662,2540288,2557863,0.95
2018120202,1125,2540288,2543498,0.915
2018120911,2792,2540288,2561272,0.751
2018093002,1058,2540288,2550353,0.572
2018120911,2947,2540288,2561272,0.272
2018093002,537,2540288,2550353,0.198
2018112200,880,2540288,2558250,0.145
2018110405,2087,2540288,2495331,0.123
2018121602,633,2540288,2557863,0.06
2018120911,764,2540288,2552656,-0.061
2018102804,2516,2540288,2552430,-0.214
2018102804,1349,2540288,2530747,-0.216
2018110405,1033,2540288,2561482,-0.294
2018091610,2819,2540288,2540230,-0.35
2018102106,2781,2540288,2556190,-0.368
2018091000,242,2540288,2553744,-0.374
2018092313,519,2540288,2552424,-0.437
2018092313,3145,2540288,2552424,-0.629
2018120202,1633,2540288,2540169,-0.631
2018122307,1849,2540288,2541785,-0.689
2018123002,2267,2540288,2560907,-0.976
2018120205,1218,2541162,2560742,1.26
2018102104,133,2541162,2555346,0.127
2018092304,2134,2541162,2557848,0.086
2018120205,4175,2541162,2532865,0.076
2018111810,3732,2541162,2558149,0.034
2018091612,2946,2541162,2543773,0.012
2018111810,3446,2541162,2558149,-0.034
2018093005,656,2541162,2556462,-0.08
2018120600,83,2541162,2557870,-0.083
2018091612,1157,2541162,2552424,-0.113
2018092304,1409,2541162,2557848,-0.171
2018090907,641,2541162,2543496,-0.253
2018111809,3718,2541192,497326,0.69
2018122313,2821,2541192,2508061,0.116
2018111807,1223,2541200,2561272,0.547
2018091001,3602,2541200,2557898,0.295
2018120913,1723,2541200,2508061,0.289
2018112500,863,2541200,2560747,0.272
2018120913,789,2541200,2560862,0.205
2018122400,1558,2541200,2560888,0.124
2018122400,3455,2541200,2555223,0.1
2018120913,2425,2541200,2558149,0.06
2018111109,1068,2541200,2553913,-0.022
2018122400,562,2541200,2555432,-0.034
2018093009,2194,2541200,2555468,-0.189
2018122400,3407,2541200,2558985,-0.217
2018093009,3545,2541200,2557986,-0.342
2018091611,1880,2541200,497322,-0.762
2018120911,1426,2541202,2553435,0.18
2018122308,4158,2541243,2557863,0.779
2018112505,4063,2541243,2557885,-0.024
2018092313,398,2541243,497326,-0.193
2018101412,1819,2541243,2556214,-0.519
2018093007,2153,2541539,2552582,0.153
2018093011,742,2541792,2558019,0.625
2018090907,3430,2541792,2543683,0.421
2018092303,731,2541792,2533034,-0.187
2018093011,652,2541792,2541834,-0.47
2018092303,3923,2541792,2533034,-0.543
2018100712,2474,2541832,2543600,0.217
2018091613,1684,2541832,2560968,0.144
2018123008,2402,2541832,2550198,0.1
2018100712,1665,2541832,2541316,0.094
2018090910,2204,2541832,2557997,0.059
2018111800,2918,2541832,2507828,-0.072
2018123008,4023,2541832,2550599,-0.091
2018120912,238,2541832,2540158,-0.241
2018100712,1827,2541832,2540165,-0.417
2018111111,3165,2541832,2552600,-0.609
2018091613,3423,2541832,2557858,-0.732
2018121300,3239,2541958,2540258,0.184
2018092310,2017,2541958,2557889,-0.014
2018092310,559,2541958,2552475,-0.024
2018091601,872,2541958,2495139,-0.034
2018091601,2178,2541958,2530763,-0.078
2018100708,1787,2541958,2550597,-0.083
2018120909,2701,2541958,2552559,-0.228
2018101402,1047,2541958,2561054,-1.293
2018120212,2370,2543459,2543773,0.338
2018100709,2833,2543459,2552600,0.182
2018122307,3464,2543459,497149,0.114
2018120212,2284,2543459,2508101,0.113
2018120212,1906,2543459,497240,0.07
2018092307,1499,2543459,2507999,0.065
2018092307,221,2543459,2507999,-0.014
2018121607,1108,2543459,2555230,-0.15
2018092700,725,2543459,2552475,-0.228
2018120905,3048,2543464,2540258,0.592
2018102801,1402,2543464,2557997,0.261
2018120905,2002,2543464,2540258,0.258
2018112500,1367,2543464,2532899,0.213
2018100703,3640,2543464,2557986,0.21
2018102101,98,2543464,2495466,0.205
2018102101,177,2543464,2558019,0.201
2018093012,988,2543464,2557960,0.099
2018101411,3020,2543464,2558942,0.089
2018111801,3600,2543464,2558010,0.079
2018102801,3191,2543464,2558066,0.047
2018111801,2665,2543464,2552559,0.024
2018101411,117,2543464,2556075,-0.008
2018100703,532,2543464,2543743,-0.011
2018093012,834,2543464,2557978,-0.069
2018110400,2195,2543464,2540215,-0.09
2018102101,1728,2543464,2506122,-0.171
2018110400,1827,2543464,2558149,-0.204
2018120905,3972,2543464,2540204,-0.247
2018102801,1261,2543464,2557997,-0.291
2018123000,1906,2543464,2543488,-0.715
2018102801,2225,2543464,2532978,-0.869
2018122200,2621,2543470,2553896,0.821
2018111806,3964,2543470,2533034,0.662
2018091602,1308,2543470,2552608,0.414
2018122200,1624,2543470,2557848,0.08
2018111806,2417,2543470,2540165,0.072
2018120300,3380,2543470,497326,0.048
2018092309,1200,2543470,2540160,0.039
2018092309,114,2543470,2495826,0.037
2018111107,51,2543470,2543468,0.022
2018101500,162,2543470,2558914,0.021
2018112201,1475,2543470,2555224,-0.023
2018090912,2868,2543470,2540200,-0.072
2018122200,834,2543470,2557870,-0.119
2018111806,3548,2543470,2540165,-0.154
2018111107,3670,2543470,2543468,-0.264
2018091602,1562,2543470,2541785,-0.643
2018120909,739,2543474,2559169,1.555
2018093000,1447,2543474,2533040,0.937
2018120201,1195,2543474,497322,0.772
2018093000,2757,2543474,2557034,0.64
2018122305,1762,2543474,2552461,0.322
2018123009,1131,2543474,2553737,0.193
2018111801,1841,2543474,2550256,0.186
2018091300,4915,2543474,2552631,0.152
2018121604,356,2543474,1032,0.105
2018091300,980,2543474,2550256,0.104
2018091300,3919,2543474,2550256,0.075
2018091300,5013,2543474,2552468,0.056
2018090902,527,2543474,2556396,0.046
2018091300,4989,2543474,2550256,-0.003
2018092302,1571,2543474,2495459,-0.06
2018090902,885,2543474,2532865,-0.101
2018123009,2010,2543474,2550235,-0.209
2018123009,432,2543474,2560862,-0.216
2018091300,3895,2543474,2543847,-0.235
2018120201,1289,2543474,2553667,-0.336
2018112503,1200,2543474,2557986,-0.379
2018120909,3227,2543474,2540154,-0.391
2018100702,1099,2543474,2550272,-0.552
2018120909,182,2543474,2540154,-0.981
2018090902,1040,2543474,2532865,-1.244
2018111900,3807,2543492,2556214,1
2018092310,1686,2543492,2540154,0.811
2018121611,199,2543492,2540158,0.152
2018120901,130,2543492,2555418,0.115
2018120901,2665,2543492,2543509,0.036
2018121611,2818,2543492,2552600,0.031
2018120202,2450,2543492,2558052,-0.239
2018092310,3291,2543492,2540154,-0.474
2018091001,1372,2543492,1032,-0.773
2018092310,3656,2543492,2540154,-1.083
2018092310,2597,2543492,2558846,-1.17
2018120204,3484,2543501,2557986,0.171
2018093004,2219,2543501,2543466,-0.067
2018093004,2264,2543501,2543759,-0.322
2018091607,1410,2543501,2557870,-0.375
2018122310,1675,2543501,2540158,-1.033
2018100706,2339,2543505,497320,0.767
2018120201,2725,2543505,2555331,0.577
2018091611,1374,2543505,2552487,0.244
2018100100,402,2543505,2556214,0.128
2018101409,1505,2543505,2558194,0.1
2018121501,199,2543505,2543488,0.073
2018102805,3303,2543505,2543457,0.04
2018121501,2464,2543505,2560988,0.031
2018091611,846,2543505,2552487,0.023
2018101800,3502,2543505,2552656,-0.04
2018091611,3541,2543505,2543572,-0.041
2018092301,807,2543505,71269,-0.276
2018112509,4049,2543505,2558149,-0.385
2018102805,644,2543505,2543457,-0.436
2018092301,3797,2543505,71269,-0.484
2018102805,2182,2543505,2556214,-0.499
2018120900,2082,2543563,2558129,-0.218
2018122309,3593,2543571,2556462,0.699
2018111103,2602,2543571,2649,0.488
2018110410,193,2543571,2552424,0.119
2018111500,951,2543571,2558856,0.051
2018111103,125,2543571,2649,-0.116
2018110410,2718,2543571,2537931,-0.161
2018110410,241,2543571,2552424,-0.201
2018092305,975,2543592,2558918,0.377
2018091605,2817,2543592,2552633,0.33
2018091605,3616,2543592,2540215,0.231
2018091605,4406,2543592,2558149,0.224
2018123004,3230,2543592,2532899,0.224
2018110403,1271,2543592,2561021,0.088
2018100705,1881,2543592,2495211,0.08
2018120210,1095,2543592,71265,0.074
2018092305,3971,2543592,2558266,0.072
2018101412,547,2543592,2560809,0.054
2018091605,3640,2543592,2540215,0.048
2018111900,3048,2543592,2561653,0.039
2018101412,439,2543592,2530515,0.025
2018123004,2815,2543592,2532899,-0.015
2018091605,1180,2543592,2558149,-0.02
2018121300,3628,2543592,2560756,-0.052
2018102105,541,2543592,2553554,-0.053
2018091605,3247,2543592,2495470,-0.057
2018121300,1100,2543592,2560756,-0.071
2018121300,3572,2543592,2553913,-0.077
2018121300,1016,2543592,2495288,-0.123
2018091605,4286,2543592,2558149,-0.151
2018110403,2967,2543592,2552461,-0.199
2018100705,4074,2543592,2495211,-0.32
2018122314,3791,2543592,497224,-0.594
2018120905,2789,2543592,2552468,-0.86
2018120210,3061,2543592,71265,-1.17
2018111900,2924,2543592,2555364,-1.927
2018122309,3173,2543597,497236,0.663
2018101406,1157,2543597,2556396,0.4
2018093005,969,2543597,2559153,0.24
2018121500,1104,2543597,2543600,0.173
2018121500,826,2543597,2560896,0.164
2018112505,2387,2543597,497240,0.14
2018110404,1519,2543597,2556190,0.137
2018102802,3329,2543597,2560810,0.135
2018112505,1119,2543597,2537931,0.118
2018121500,976,2543597,2553502,0.093
2018100706,4018,2543597,497322,0.083
2018122309,4359,2543597,497236,0.076
2018100706,3098,2543597,2555223,0.055
2018112505,1222,2543597,2560809,0.033
2018122309,2164,2543597,2555218,0.009
2018102107,1189,2543597,2541161,-0.015
2018093005,473,2543597,2557973,-0.025
2018091000,3127,2543597,497326,-0.059
2018122309,2342,2543597,2495187,-0.094
2018093005,1277,2543597,2557895,-0.121
2018091000,3345,2543597,2540020,-0.216
2018120900,587,2543597,2495139,-0.369
2018092000,3630,2543597,2552461,-0.561
2018092000,3019,2543597,2543488,-0.613
2018123006,1033,2543597,2539265,-0.726
2018102108,2682,2543608,2532978,0.073
2018102800,2994,2543608,2552471,-0.148
2018092000,4318,2543637,2556462,0.728
2018123000,1714,2543637,71269,0.167
2018121501,1872,2543637,2553667,0.155
2018123000,2143,2543637,2543847,0.114
2018121501,3659,2543637,2561002,0.076
2018123000,739,2543637,2560957,0.072
2018092000,3986,2543637,2556462,0.047
2018090901,1742,2543637,2508061,0.027
2018121501,1284,2543637,2495453,-0.016
2018090901,4809,2543637,2508061,-0.049
2018122305,371,2543637,2540156,-0.097
2018090901,2972,2543637,2540151,-0.201
2018090901,4020,2543637,2508061,-0.285
2018093009,76,2543637,1032,-0.318
2018121501,523,2543637,2558985,-0.332
2018120902,2017,2543637,2558066,-0.388
2018092400,3269,2543643,2550656,-0.042
2018120910,1497,2543680,2555223,0.333
2018093010,2996,2543680,2559169,0.19
2018102809,3072,2543680,497238,-0.15
2018112507,3284,2543680,1581,-0.284
2018121609,3629,2543680,2530747,-0.293
2018110401,2963,2543681,2531332,0.715
2018120207,1034,2543681,2543496,0.462
2018122312,222,2543681,2560836,0.278
2018122312,2134,2543681,2539964,0.24
2018102102,3732,2543681,2537931,0.218
2018112200,446,2543681,2558049,0.187
2018110401,2937,2543681,2557863,0.182
2018120901,2207,2543681,2540169,0.137
2018102802,3900,2543681,2555477,0.083
2018112200,1149,2543681,2558049,0.075
2018112200,3768,2543681,2556569,0.064
2018111802,3710,2543681,2495331,0.039
2018093001,2524,2543681,2553895,0.006
2018121603,4211,2543681,2543495,0.003
2018112200,1204,2543681,2543836,-0.042
2018111802,4291,2543681,2541785,-0.047
2018111802,3629,2543681,2552608,-0.092
2018123005,589,2543681,2495438,-0.099
2018092311,2674,2543681,2559248,-0.11
2018093001,553,2543681,2543468,-0.121
2018110401,2769,2543681,2543471,-0.196
2018102102,2806,2543681,2530515,-0.262
2018092311,2696,2543681,2558208,-0.367
2018111802,2845,2543681,2541785,-0.477
2018122312,3317,2543681,2558914,-0.621
2018091700,139,2543681,2541966,-0.887
2018122312,937,2543681,2558266,-1.504
2018102102,1605,2543699,2543509,0.285
2018120212,1761,2543699,2557991,0.203
2018111108,2672,2543699,2495469,0.198
2018091612,3287,2543699,2552471,0.148
2018102900,4888,2543699,2559159,0.134
2018112505,3217,2543699,2532887,0.113
2018101412,320,2543699,2556214,0.108
2018110410,2150,2543699,2558204,0.096
2018120212,3375,2543699,2552608,0.096
2018101412,2784,2543699,2556214,0.094
2018112505,3608,2543699,2557934,0.03
2018091612,1713,2543699,2559153,0.026
2018120212,3723,2543699,2557991,0.013
2018100400,1534,2543699,2556396,-0.293
2018110410,1566,2543699,2558204,-0.433
2018120600,208,2543711,2495469,0.568
2018090907,1785,2543711,2543496,0.327
2018120205,466,2543711,2560742,0.28
2018100705,417,2543711,2540258,0.273
2018092304,3330,2543711,2495234,0.271
2018102800,2387,2543711,2555461,0.209
2018120205,2126,2543711,2560742,0.199
2018092304,1870,2543711,2495469,0.177
2018111810,3421,2543711,2557960,0.118
2018120600,183,2543711,2495469,0.102
2018121606,3213,2543711,2495826,0.074
2018122302,1602,2543711,2560967,0.07
2018090907,3332,2543711,2543496,0.056
2018123003,1047,2543711,2543600,0.054
2018120205,938,2543711,2543466,0.052
